Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Sembawang,1995,4,20,8.2,,,,26.5,32.6,22.9,7.6,
Sembawang,1995,4,21,22.8,,,,25.7,31.4,22.5,9.9,
Sembawang,1995,4,22,0,,,,27.8,32.6,22,4.6,
Sembawang,1995,4,23,0,,,,28.4,34.3,24.4,5.8,
Sembawang,1995,4,24,0,,,,27.7,32.1,23.6,7.4,
Sembawang,1995,4,25,2.4,,,,27.2,32.9,23.7,8.5,
Sembawang,1995,4,26,100.7,,,,25.8,32.6,23.2,8.3,
Sembawang,1995,4,27,0,,,,26.9,33.5,22,3.8,
Sembawang,1995,4,28,0,,,,26.4,29,23.5,5.3,
Sembawang,1995,4,29,0.2,,,,27.6,34.9,22.8,5.9,
Sembawang,1995,4,30,14.6,,,,27.2,33.1,24.1,7.6,
Sembawang,1995,5,1,31.2,,,,26.2,28.8,22.9,4.9,
Sembawang,1995,5,2,7.4,,,,27,33.5,23.5,8.2,
Sembawang,1995,5,3,3.9,,,,26.4,32,23.5,7.9,
Sembawang,1995,5,4,0,,,,26.8,29.4,23.2,6.1,
Sembawang,1995,5,5,0,,,,27.2,32.6,23.4,7.6,
Sembawang,1995,5,6,0,,,,28.3,32.6,22.9,12.5,
Sembawang,1995,5,7,0.4,,,,27.9,31.5,24.7,8.3,
Sembawang,1995,5,8,3.5,,,,27.3,32.6,24.8,3.6,
Sembawang,1995,5,9,9,,,,27.1,33.1,23.5,6.4,
Sembawang,1995,5,10,29.6,,,,27.4,33.1,22.4,7.8,
Sembawang,1995,5,11,0.1,,,,26,29.1,22.2,3.5,
Sembawang,1995,5,12,0,,,,29.2,34.7,24.5,7,
Sembawang,1995,5,13,0,,,,29.8,34.1,24.9,8.4,
Sembawang,1995,5,14,0,,,,29.8,34.4,24.3,9.8,
Sembawang,1995,5,15,0,,,,29.5,35,23.8,10.5,
Sembawang,1995,5,16,0,,,,29.3,34.7,24.1,7.4,
Sembawang,1995,5,17,8.4,,,,28.1,35.2,23.4,5.5,
Sembawang,1995,5,18,21.7,,,,28,34.3,24.4,7.7,
Sembawang,1995,5,19,0,,,,28.3,34.1,23.9,6,
Sembawang,1995,5,20,0.9,,,,26.8,32,23.9,5.1,
Sembawang,1995,5,21,0,,,,27.4,32.8,22.9,7.3,
Sembawang,1995,5,22,0,,,,28.7,33.5,24.3,6.6,
Sembawang,1995,5,23,4.3,,,,28.6,33.8,24.7,9.6,
Sembawang,1995,5,24,0,,,,28,32.9,23.6,6.7,
Sembawang,1995,5,25,1,,,,27.6,34.1,24,7.8,
Sembawang,1995,5,26,0.7,,,,28,32.2,23.7,6.6,
Sembawang,1995,5,27,1,,,,28.7,33.6,25,10.8,
Sembawang,1995,5,28,28,,,,26.7,33,24.3,8.4,
Sembawang,1995,5,29,0.8,,,,27.4,32,23.2,6.6,
Sembawang,1995,5,30,0,,,,28.6,33.6,23.9,4.9,
Sembawang,1995,5,31,0,,,,28.5,33.2,23.9,6.9,
Sembawang,1995,6,1,0,,,,28.4,32.6,24.4,5.7,
Sembawang,1995,6,2,0,,,,29.5,34.8,24.6,9.3,
Sembawang,1995,6,3,0,,,,29.7,35.2,25.5,11.1,
Sembawang,1995,6,4,15.5,,,,26.9,32.3,24.2,5.7,
Sembawang,1995,6,5,0,,,,28.6,33.5,24.1,7.3,
Sembawang,1995,6,6,0,,,,29,34.1,24.8,8.1,
Sembawang,1995,6,7,0,,,,29.1,34.4,24.3,7.2,
Sembawang,1995,6,8,0,,,,29.9,35.1,25.4,11.5,
Sembawang,1995,6,9,5.9,,,,28.6,34,24.1,8,
Sembawang,1995,6,10,18.5,,,,27.6,34.5,23.2,7.8,
Sembawang,1995,6,11,0,,,,28.9,34.2,24.1,6.9,
Sembawang,1995,6,12,0,,,,29.6,34.4,24.8,10.4,
Sembawang,1995,6,13,0,,,,28.8,34.5,25.1,11.4,
Sembawang,1995,6,14,1.8,,,,28.1,33.6,24.3,3.2,
Sembawang,1995,6,15,0,,,,28.9,33.5,25,8.7,
Sembawang,1995,6,16,0,,,,28.3,34.1,24.5,5,
Sembawang,1995,6,17,1.3,,,,28.1,34,23.8,8.8,
Sembawang,1995,6,18,4.6,,,,26.6,31.4,23,6.3,
Sembawang,1995,6,19,2.5,,,,26.5,29.7,23.4,3.3,
Sembawang,1995,6,20,34.1,,,,26.6,32.4,23.4,5.7,
Sembawang,1995,6,21,0,,,,27.6,31.7,23.6,3.1,
Sembawang,1995,6,22,37.3,,,,27.3,31.7,23.2,2.6,
Sembawang,1995,6,23,0,,,,27.7,33.1,23,4,
Sembawang,1995,6,24,0,,,,28.9,34.3,24.8,3.8,
Sembawang,1995,6,25,32.3,,,,28,33.6,23.1,3.8,
Sembawang,1995,6,26,1.1,,,,27.4,34.1,22.2,5.2,
Sembawang,1995,6,27,3.1,,,,28.2,33.3,23.8,6.3,
Sembawang,1995,6,28,0,,,,26.5,30.9,23.2,7.9,
Sembawang,1995,6,29,0,,,,28.9,33.1,24.4,8.7,
Sembawang,1995,6,30,22.5,,,,27.9,33.6,24.6,8.1,
Sembawang,1995,7,1,43.2,,,,26.4,30.4,23.7,7.1,
Sembawang,1995,7,2,23.3,,,,24.2,28.3,22.6,5.9,
Sembawang,1995,7,3,0,,,,26.9,33.1,22.8,6.9,
Sembawang,1995,7,4,31.4,,,,26,29.6,23.4,6.5,
Sembawang,1995,7,5,8.6,,,,25.8,29.3,22.1,8.4,
Sembawang,1995,7,6,0,,,,28.6,34.1,24,6.5,
Sembawang,1995,7,7,0,,,,29.2,34.1,23.7,7.8,
Sembawang,1995,7,8,0,,,,29.1,34.2,24.3,8.4,
Sembawang,1995,7,9,35.2,,,,26.1,32.5,22,7.4,
Sembawang,1995,7,10,0,,,,27.8,33.3,22.9,7.7,
Sembawang,1995,7,11,0,,,,28.6,31.4,25.2,7.4,
Sembawang,1995,7,12,0.2,,,,28.9,32.9,24.2,8.4,
Sembawang,1995,7,13,0,,,,28.6,33.1,24.1,10,
Sembawang,1995,7,14,0,,,,29.6,33.8,26.1,8,
Sembawang,1995,7,15,0,,,,28.4,32.5,24.3,8.4,
Sembawang,1995,7,16,0,,,,28.6,33.7,23.7,9.3,
Sembawang,1995,7,17,0,,,,28.3,32.9,24.3,11.1,
Sembawang,1995,7,18,81,,,,25.1,29.1,22.1,6.5,
Sembawang,1995,7,19,0,,,,26.6,30.9,22.4,7.8,
Sembawang,1995,7,20,0,,,,28.1,33.3,23.9,9.6,
Sembawang,1995,7,21,6.6,,,,26.7,31.4,23.4,6.8,
Sembawang,1995,7,22,0.1,,,,27.7,33.9,22.9,10,
Sembawang,1995,7,23,7.9,,,,27.3,33.2,22.6,7.7,
Sembawang,1995,7,24,58.4,,,,24.3,26.7,22.6,8.5,
Sembawang,1995,7,25,1.9,,,,27.5,32.9,22.8,6.2,
Sembawang,1995,7,26,0,,,,27.6,32.9,23.4,9.4,
Sembawang,1995,7,27,17.2,,,,24.9,26.5,23.2,5.8,
Sembawang,1995,7,28,4.7,,,,27.1,32.5,23.3,10.2,
Sembawang,1995,7,29,0,,,,27.9,32.2,24.2,13.4,
Sembawang,1995,7,30,0,,,,27.9,32.4,23.8,11.3,
Sembawang,1995,7,31,0,,,,28.2,33.3,23.4,8.4,
Sembawang,1995,8,1,3.3,,,,26.8,32.8,22.8,9.5,
Sembawang,1995,8,2,65.9,,,,24.6,31.2,22.3,8.2,
Sembawang,1995,8,3,0.1,,,,27,33,22.3,7.8,
Sembawang,1995,8,4,12.2,,,,26.2,31.5,23.4,8.1,
Sembawang,1995,8,5,0,,,,27.1,31.4,22.5,9.3,
Sembawang,1995,8,6,50.7,,,,26.7,31.6,23.3,7.6,
Sembawang,1995,8,7,3.4,,,,25,27,23.1,3.5,
Sembawang,1995,8,8,24.7,,,,24.5,27.1,22.1,4.9,
Sembawang,1995,8,9,0.2,,,,25.5,30.9,21.7,3.4,
Sembawang,1995,8,10,5.2,,,,26.1,31.1,22.8,9,
Sembawang,1995,8,11,26.6,,,,25.3,31.3,22.7,6.9,
Sembawang,1995,8,12,2.1,,,,26.8,31.7,22.5,7.9,
Sembawang,1995,8,13,6,,,,26.6,31.4,23.2,11.5,
Sembawang,1995,8,14,12.4,,,,26.1,31.4,22.8,8.6,
Sembawang,1995,8,15,26.7,,,,24.7,29.2,23.1,4.3,
Sembawang,1995,8,16,6.6,,,,25.5,31.2,22.4,7.1,
Sembawang,1995,8,17,6.3,,,,26.4,31.9,22.8,8.4,
Sembawang,1995,8,18,0,,,,27.1,32.8,22.7,10.8,
Sembawang,1995,8,19,1.2,,,,26.1,31,23.9,9.6,
Sembawang,1995,8,20,0.8,,,,26.6,29.7,23.4,6.8,
Sembawang,1995,8,21,0,,,,28.3,32.6,24.5,7.3,
Sembawang,1995,8,22,4.2,,,,27,30.6,24.2,6.4,
Sembawang,1995,8,23,0,,,,28.2,32.7,23.7,12.5,
Sembawang,1995,8,24,0.5,,,,28.7,32.8,25,10.4,
Sembawang,1995,8,25,6.8,,,,26.8,31.9,24.7,9,
Sembawang,1995,8,26,2.2,,,,27.2,31.1,22.9,9.4,
Sembawang,1995,8,27,0,,,,27.6,31.5,24.4,8.3,
Sembawang,1995,8,28,0,,,,28.5,32.5,24.3,11.8,
Sembawang,1995,8,29,0,,,,28.5,33.1,23.9,7.3,
Sembawang,1995,8,30,0,,,,29,33.4,24.3,10.1,
Sembawang,1995,8,31,0,,,,27.6,31.5,25.2,7,
Sembawang,1995,9,1,18.9,,,,25.5,31.5,21.9,7,
Sembawang,1995,9,2,0,,,,27.5,32.8,22.3,6.2,
Sembawang,1995,9,3,0,,,,28.4,33.8,24.4,6.6,
Sembawang,1995,9,4,1.9,,,,27,31.6,24.1,5,
Sembawang,1995,9,5,5.7,,,,28.4,33,23.8,9.9,
Sembawang,1995,9,6,2.7,,,,25.4,27.9,22.1,6.1,
Sembawang,1995,9,7,0,,,,28.4,33.4,23.6,7.4,
Sembawang,1995,9,8,0,,,,27.4,31.9,24.5,6.1,
Sembawang,1995,9,9,0.7,,,,27.6,32.3,24,10,
Sembawang,1995,9,10,0,,,,28.3,32.9,23.3,8.5,
Sembawang,1995,9,11,0,,,,28.7,33.8,24,8,
Sembawang,1995,9,12,0,,,,28.7,32.9,25.2,9.9,
Sembawang,1995,9,13,0,,,,29,33.5,24.4,10,
Sembawang,1995,9,14,25.1,,,,28.4,32.3,25.7,7.6,
Sembawang,1995,9,15,0.4,,,,28,32.6,23.6,8.3,
Sembawang,1995,9,16,0,,,,29.4,33.3,25.7,9.4,
Sembawang,1995,9,17,0,,,,28.1,32,23.4,7.9,
Sembawang,1995,9,18,0,,,,26.7,30.2,23.1,11.4,
Sembawang,1995,9,19,9.6,,,,28.6,32.6,23.7,11.3,
Sembawang,1995,9,20,99.8,,,,26.6,30.2,22.3,4.2,
Sembawang,1995,9,21,0,,,,28,33,23.2,9,
Sembawang,1995,9,22,42.1,,,,27.7,31.6,23,9.1,
Sembawang,1995,9,23,0,,,,27.5,32.8,22.1,8,
Sembawang,1995,9,24,29.3,,,,26.3,31.7,22.5,6.1,
Sembawang,1995,9,25,0,,,,26.6,31,22.9,5.4,
Sembawang,1995,9,26,0.5,,,,28.2,32.9,23.5,8.6,
Sembawang,1995,9,27,25.9,,,,26.7,31.7,23.4,4.8,
Sembawang,1995,9,28,15.9,,,,26.6,32,23,7.4,
Sembawang,1995,9,29,18.8,,,,27.7,32.3,22.8,6.8,
Sembawang,1995,9,30,7.5,,,,27,31.3,23.1,7.2,
Sembawang,1995,10,1,0,,,,28.9,33.3,24.1,8.7,
Sembawang,1995,10,2,2.7,,,,27.1,29.6,23.4,7.3,
Sembawang,1995,10,3,8.9,,,,25.7,29.7,23.3,6.8,
Sembawang,1995,10,4,0,,,,27.3,30.4,22.7,6.8,
Sembawang,1995,10,5,5.9,,,,26.9,29.8,23.4,5.9,
Sembawang,1995,10,6,0,,,,27.7,32.8,23,7.8,
Sembawang,1995,10,7,0.2,,,,27.9,33,23,7.3,
Sembawang,1995,10,8,20,,,,26.8,31.8,22.6,4.5,
Sembawang,1995,10,9,0,,,,26.9,32,22.8,3.6,
Sembawang,1995,10,10,9.7,,,,27.9,32.6,23.6,5.8,
Sembawang,1995,10,11,0.8,,,,26.2,28.7,21.5,8,
Sembawang,1995,10,12,0,,,,28,32.9,22.9,7.7,
Sembawang,1995,10,13,0,,,,27.8,31.7,24.2,7.4,
Sembawang,1995,10,14,6.6,,,,28,32.4,24.9,8,
Sembawang,1995,10,15,0,,,,26.3,31.2,23,7.9,
Sembawang,1995,10,16,0,,,,27.9,33.6,23.1,7.1,
Sembawang,1995,10,17,19.5,,,,27.1,33,23.8,3.7,
Sembawang,1995,10,18,0,,,,28.3,34,23.1,11.4,
Sembawang,1995,10,19,20.7,,,,26.9,32.3,23.9,4.1,
Sembawang,1995,10,20,0,,,,27.4,32.2,23.9,6.8,
Sembawang,1995,10,21,0,,,,27.1,30.4,23.4,7.7,
Sembawang,1995,10,22,6.2,,,,26.8,32.4,23.5,5.8,
Sembawang,1995,10,23,0,,,,26.9,32.2,23.2,7.8,
Sembawang,1995,10,24,2.3,,,,26.8,31.9,24.4,6.6,
Sembawang,1995,10,25,0.3,,,,26.8,30.2,23.9,5,
Sembawang,1995,10,26,0,,,,28,33.4,23.8,8.6,
Sembawang,1995,10,27,6.4,,,,26.8,32.3,24.1,6.3,
Sembawang,1995,10,28,1.3,,,,26.3,29.8,23.5,8,
Sembawang,1995,10,29,3.2,,,,26.3,31.1,23.2,5.7,
Sembawang,1995,10,30,1.7,,,,26.3,30.7,23,7.3,
Sembawang,1995,10,31,0,,,,27.7,32.6,23.4,10.5,
Sembawang,1995,11,1,6.1,,,,27.7,32.7,24.5,8.6,
Sembawang,1995,11,2,0,,,,26.9,31.4,23.8,6.7,
Sembawang,1995,11,3,35.1,,,,28.4,33.9,23.3,6.9,
Sembawang,1995,11,4,0.5,,,,27.2,31.5,23.3,7.2,
Sembawang,1995,11,5,32.7,,,,27.1,29.3,24.5,4.3,
Sembawang,1995,11,6,36.7,,,,25.4,27.2,22.6,4.9,
Sembawang,1995,11,7,5.1,,,,26.5,31.5,23.8,5.1,
Sembawang,1995,11,8,0,,,,26.7,30.5,23.2,3.4,
Sembawang,1995,11,9,19.1,,,,26.1,31.4,23.5,6.5,
Sembawang,1995,11,10,0.1,,,,26.4,31.2,21.9,7.4,
Sembawang,1995,11,11,20.9,,,,24.8,28.3,23.4,8.4,
Sembawang,1995,11,12,0,,,,26.7,31,22.9,2.9,
Sembawang,1995,11,13,41.5,,,,25.9,31.5,23.3,5.5,
Sembawang,1995,11,14,2.6,,,,26.2,30.5,23.2,4.8,
Sembawang,1995,11,15,0,,,,26.5,29.7,23.6,10.9,
Sembawang,1995,11,16,6.7,,,,25.6,30.7,23.2,4.9,
Sembawang,1995,11,17,10.8,,,,25.8,28.3,23.6,3.6,
Sembawang,1995,11,18,0.9,,,,26.5,31.9,23.5,3.1,
Sembawang,1995,11,19,0,,,,27.1,31.3,23.8,4.7,
Sembawang,1995,11,20,6.3,,,,27.1,32.8,24.3,6,
Sembawang,1995,11,21,29,,,,27.5,32.2,24,3.6,
Sembawang,1995,11,22,0.4,,,,25.8,29.8,22.4,4.3,
Sembawang,1995,11,23,1.2,,,,26.8,33.1,23.7,6.1,
Sembawang,1995,11,24,0,,,,25.5,28.7,23,7.3,
Sembawang,1995,11,25,0.8,,,,26,29.4,23.8,6,
Sembawang,1995,11,26,13.9,,,,26.2,30.3,22.9,7,
Sembawang,1995,11,27,10,,,,25.9,31.5,22.6,4.6,
Sembawang,1995,11,28,6.5,,,,28,32.9,23.6,6.9,
Sembawang,1995,11,29,0.4,,,,27.1,31.5,23.8,8.9,
Sembawang,1995,11,30,0,,,,27.3,31.8,23.2,7,
Sembawang,1995,12,1,1.6,,,,27.5,31.6,23.9,4.2,
Sembawang,1995,12,2,4.6,,,,26.6,29.3,23.2,7.6,
Sembawang,1995,12,3,6.2,,,,27.4,31.5,24.5,8.7,
Sembawang,1995,12,4,0.3,,,,24.7,25.9,23,8.2,
Sembawang,1995,12,5,0.4,,,,24.7,26.7,22.6,7.4,
Sembawang,1995,12,6,0,,,,25.2,27.8,22.8,9,
Sembawang,1995,12,7,2.1,,,,25.8,30.1,21.5,11.2,
Sembawang,1995,12,8,0,,,,26.6,29.8,23.7,6.5,
Sembawang,1995,12,9,0.2,,,,26.5,29,23,6.5,
Sembawang,1995,12,10,0,,,,27.1,31.1,24.3,10.2,
Sembawang,1995,12,11,0.5,,,,27.2,32,23.4,6.6,
Sembawang,1995,12,12,0,,,,27,32.5,22.7,7.5,
Sembawang,1995,12,13,0,,,,27.2,31.1,23.1,7.5,
Sembawang,1995,12,14,19.5,,,,26.8,32.4,22.7,6.9,
Sembawang,1995,12,15,0.8,,,,26.1,30.1,22.5,6.2,
Sembawang,1995,12,16,4.1,,,,26.4,31.2,23.2,8,
Sembawang,1995,12,17,0,,,,27.5,32.1,23,9.4,
Sembawang,1995,12,18,2.8,,,,26.7,31.6,23.6,7.8,
Sembawang,1995,12,19,27.1,,,,25.4,30.2,22.3,8,
Sembawang,1995,12,20,1.9,,,,26,30.6,22.9,8,
Sembawang,1995,12,21,6.5,,,,25.5,29.8,22.6,5.3,
Sembawang,1995,12,22,10.4,,,,25.1,26.8,23.3,6.1,
Sembawang,1995,12,23,0.2,,,,24.2,27.3,22.3,6.6,
Sembawang,1995,12,24,1.4,,,,24.6,27,22.5,5.9,
Sembawang,1995,12,25,8.2,,,,25.8,28.7,23.2,9.9,
Sembawang,1995,12,26,0.1,,,,25.8,28.7,23.5,7.8,
Sembawang,1995,12,27,2.7,,,,25,26.6,22.8,5.2,
Sembawang,1995,12,28,13.5,,,,25,26.5,23.6,4.3,
Sembawang,1995,12,29,0,,,,25.5,28.1,23.3,11.4,
Sembawang,1995,12,30,0.3,,,,25.7,27.8,23.5,11.1,
Sembawang,1995,12,31,0,,,,25.8,29.2,23.6,11.1,
Sembawang,1996,1,1,0,,,,25.8,29,23.7,11.7,
Sembawang,1996,1,2,0,,,,25.9,29,22.9,12.1,
Sembawang,1996,1,3,0,,,,25.7,29.6,22.8,10.7,
Sembawang,1996,1,4,0,,,,25.9,29.6,23,9.8,
Sembawang,1996,1,5,0,,,,25.4,28.8,21.2,11.1,
Sembawang,1996,1,6,0,,,,26.1,29.2,22.2,11.9,
Sembawang,1996,1,7,0,,,,26.3,30.1,21.6,10.9,
Sembawang,1996,1,8,10.4,,,,26.6,30.9,23.6,11.7,
Sembawang,1996,1,9,12.4,,,,25.7,28.2,23.2,7.4,
Sembawang,1996,1,10,1.6,,,,25.5,28.3,22.6,8.4,
Sembawang,1996,1,11,0.8,,,,24.6,26.3,23.2,4.3,
Sembawang,1996,1,12,2.3,,,,25.8,29.9,22.5,13,
Sembawang,1996,1,13,0,,,,26.5,30.5,23,11.5,
Sembawang,1996,1,14,0,,,,26.2,30.7,21.1,10.1,
Sembawang,1996,1,15,0,,,,26.1,30.3,22.1,9.6,
Sembawang,1996,1,16,0,,,,26,30.7,22.2,11.3,
Sembawang,1996,1,17,0,,,,25.8,31.2,20.1,11.6,
Sembawang,1996,1,18,0,,,,25.8,32.3,20.2,9.9,
Sembawang,1996,1,19,1,,,,26,32.6,20.3,9.2,
Sembawang,1996,1,20,2.7,,,,26.2,31.2,22.5,7,
Sembawang,1996,1,21,3.9,,,,25.9,30.7,22.4,6.4,
Sembawang,1996,1,22,0,,,,26.7,32,22.4,8.2,
Sembawang,1996,1,23,12,,,,26.2,31,22.6,7.3,
Sembawang,1996,1,24,18.6,,,,25.7,31.8,22.9,4.8,
Sembawang,1996,1,25,1.1,,,,26.8,32.4,23.3,7.3,
Sembawang,1996,1,26,0,,,,27.3,32.6,22.5,5.7,
Sembawang,1996,1,27,5.5,,,,26.6,31.8,22.9,7.1,
Sembawang,1996,1,28,24.2,,,,25.5,29.4,22.4,3.3,
Sembawang,1996,1,29,2.7,,,,24.5,26.4,23.3,3.1,
Sembawang,1996,1,30,0.6,,,,24.5,26.6,23,4.8,
Sembawang,1996,1,31,6.7,,,,25.5,29.3,23.2,4.4,
Sembawang,1996,2,1,29.8,,,,24.7,26.8,23.1,3.8,
Sembawang,1996,2,2,86.6,,,,24.8,26.5,23,4.6,
Sembawang,1996,2,3,6,,,,25.4,27.5,23.3,11.7,
Sembawang,1996,2,4,3.8,,,,25.7,28.2,23.6,10.1,
Sembawang,1996,2,5,0,,,,26,28.7,23.8,13.2,
Sembawang,1996,2,6,0,,,,26.6,29.4,24.6,17.6,
Sembawang,1996,2,7,0,,,,26.4,29.7,23.6,17.1,
Sembawang,1996,2,8,0,,,,26.5,29,24,13.6,
Sembawang,1996,2,9,0,,,,26.7,30.9,23,15.3,
Sembawang,1996,2,10,0,,,,26.3,30.7,23.4,13.7,
Sembawang,1996,2,11,37,,,,24.8,27.8,21.9,9,
Sembawang,1996,2,12,12.7,,,,24.7,29,22.9,7.2,
Sembawang,1996,2,13,0,,,,26.5,30.7,23,8.1,
Sembawang,1996,2,14,29.1,,,,25.7,32.1,22,7.4,
Sembawang,1996,2,15,0,,,,26.7,31.8,23.6,6.8,
Sembawang,1996,2,16,39,,,,26.4,31.8,22.8,5.4,
Sembawang,1996,2,17,0,,,,27.3,32.3,22.4,11.9,
Sembawang,1996,2,18,0,,,,27.2,31.5,22.3,13.3,
Sembawang,1996,2,19,0.6,,,,26.9,29.8,23.5,15.7,
Sembawang,1996,2,20,14.9,,,,26.4,29.6,24,14.3,
Sembawang,1996,2,21,0,,,,26.8,30.4,24.3,16.3,
Sembawang,1996,2,22,0,,,,26.7,30.3,24.3,17.8,
Sembawang,1996,2,23,4.3,,,,26.2,30.2,23.4,14.9,
Sembawang,1996,2,24,0,,,,26.4,29.3,23.9,11.8,
Sembawang,1996,2,25,0,,,,26.8,31.7,22.2,9.4,
Sembawang,1996,2,26,0,,,,27,32,22.9,13,
Sembawang,1996,2,27,0,,,,26.7,31.8,22.2,14.7,
Sembawang,1996,2,28,0,,,,26.4,31.4,21.9,13.8,
Sembawang,1996,2,29,0,,,,26.3,32.2,20.6,13.7,
Sembawang,1996,3,1,0,,,,25.7,31.5,19.8,13.8,
Sembawang,1996,3,2,0,,,,26.2,30.7,21.6,14.1,
Sembawang,1996,3,3,0,,,,26.5,30.8,22.5,13,
Sembawang,1996,3,4,0,,,,26.5,31.5,22.1,13.5,
Sembawang,1996,3,5,0,,,,26.6,31.6,22.6,14.8,
Sembawang,1996,3,6,0,,,,26.2,31.2,21,13.5,
Sembawang,1996,3,7,0,,,,26.9,30.7,23.7,12.2,
Sembawang,1996,3,8,0,,,,27.1,32.3,23.4,12.1,
Sembawang,1996,3,9,0,,,,27.2,32.1,22.8,12.2,
Sembawang,1996,3,10,0,,,,27.3,32.7,22.3,11.7,
Sembawang,1996,3,11,0,,,,27.8,32.7,24.2,14.7,
Sembawang,1996,3,12,0,,,,27.3,31.1,24.2,14.1,
Sembawang,1996,3,13,0,,,,27.3,32.4,22.2,11.4,
Sembawang,1996,3,14,0,,,,27.8,33.1,22.4,11.2,
Sembawang,1996,3,15,0,,,,28.5,33.4,23.8,12.5,
Sembawang,1996,3,16,0,,,,28.3,33.3,23.6,12.9,
Sembawang,1996,3,17,0,,,,28.6,33.7,23.6,10.4,
Sembawang,1996,3,18,0.7,,,,29.1,34.7,24.4,9,
Sembawang,1996,3,19,0,,,,28.3,33.8,24.6,8.5,
Sembawang,1996,3,20,8.3,,,,27.2,31.8,24.1,4.9,
Sembawang,1996,3,21,40.1,,,,26.1,31.3,23.8,6.7,
Sembawang,1996,3,22,19.6,,,,27.2,33.2,23,6.6,
Sembawang,1996,3,23,1.2,,,,26.6,32.5,24,8.6,
Sembawang,1996,3,24,0,,,,28.5,32.8,24.3,13.5,
Sembawang,1996,3,25,0,,,,28.6,32.7,25,14.3,
Sembawang,1996,3,26,0.2,,,,28.2,33.5,24,12.9,
Sembawang,1996,3,27,0,,,,27.8,31.9,24,9.3,
Sembawang,1996,3,28,128.3,,,,26.1,31.4,22.9,6.3,
Sembawang,1996,3,29,0,,,,26.5,30.7,22.8,5.6,
Sembawang,1996,3,30,6.8,,,,26.8,33.2,23.9,4.7,
Sembawang,1996,3,31,65,,,,26.6,32.6,23.2,6.7,
Sembawang,1996,4,1,2.6,,,,25.8,28.1,23.5,7,
Sembawang,1996,4,2,0,,,,27.4,31.4,24,4.8,
Sembawang,1996,4,3,11.4,,,,26.8,33.4,23.3,9.4,
Sembawang,1996,4,4,8.8,,,,26.6,31.6,23,11.2,
Sembawang,1996,4,5,8.6,,,,26.4,31.5,23,5.4,
Sembawang,1996,4,6,0,,,,28.3,33.5,23.1,10,
Sembawang,1996,4,7,33.3,,,,27.2,34.3,23.6,6.8,
Sembawang,1996,4,8,3.4,,,,26.8,29.1,23.9,3.9,
Sembawang,1996,4,9,0,,,,27.5,32.7,22.5,5,
Sembawang,1996,4,10,0,,,,28.6,33.5,24.6,6.3,
Sembawang,1996,4,11,0.2,,,,27.8,33.8,24.5,6.1,
Sembawang,1996,4,12,0,,,,28.2,32.5,24,10.8,
Sembawang,1996,4,13,0,,,,28.8,32.6,25,10.5,
Sembawang,1996,4,14,0,,,,28.8,33.7,23.8,8.3,
Sembawang,1996,4,15,3.6,,,,27.2,33,24.3,7.8,
Sembawang,1996,4,16,1.7,,,,27.4,31.9,23,4.3,
Sembawang,1996,4,17,49.5,,,,26.6,32.6,23.7,7.8,
Sembawang,1996,4,18,0,,,,27.3,33.2,22.7,5.5,
Sembawang,1996,4,19,0.2,,,,26.6,29.5,24.2,4.7,
Sembawang,1996,4,20,0,,,,27.9,32.6,23.3,8.2,
Sembawang,1996,4,21,1.7,,,,27.1,30.6,24,8.2,
Sembawang,1996,4,22,7.9,,,,26,31.8,23.7,3.6,
Sembawang,1996,4,23,1.9,,,,26,31.6,23.4,2.9,
Sembawang,1996,4,24,28.4,,,,26.5,29.5,23.6,3.6,
Sembawang,1996,4,25,6.3,,,,26.7,32,24.3,3.6,
Sembawang,1996,4,26,27.3,,,,26.9,32.6,23.4,3.9,
Sembawang,1996,4,27,0,,,,27.4,31.1,24,4.9,
Sembawang,1996,4,28,41,,,,26.3,31.6,24.1,5.9,
Sembawang,1996,4,29,66.5,,,,26.2,29.9,23.4,3.8,
Sembawang,1996,4,30,44.9,,,,26.8,31.1,23.4,7.1,
Sembawang,1996,5,1,9.3,,,,25.9,29.5,24.3,5.1,
Sembawang,1996,5,2,0,,,,27.4,32.6,23,6,
Sembawang,1996,5,3,8.8,,,,28.5,32.3,24.6,8.5,
Sembawang,1996,5,4,4.3,,,,27.7,32.1,22.6,6.7,
Sembawang,1996,5,5,0,,,,29,33.7,24.4,9.8,
Sembawang,1996,5,6,42.6,,,,26.9,32.7,22.3,5.9,
Sembawang,1996,5,7,0,,,,27.4,32.6,23.4,6.4,
Sembawang,1996,5,8,1.2,,,,27,32.5,24,6.4,
Sembawang,1996,5,9,0,,,,27.8,32.3,23.4,6.6,
Sembawang,1996,5,10,2.2,,,,26.5,31,24.5,4.7,
Sembawang,1996,5,11,0,,,,27.6,32,23.2,5.1,
Sembawang,1996,5,12,0,,,,28,32.1,24.3,7.3,
Sembawang,1996,5,13,0.3,,,,26.6,30.6,24,4.6,
Sembawang,1996,5,14,3.7,,,,27.7,31.5,23.8,5.6,
Sembawang,1996,5,15,2.7,,,,28.9,32.7,25,7.9,
Sembawang,1996,5,16,0,,,,28,32.7,22.6,7.8,
Sembawang,1996,5,17,0,,,,28.7,33.5,24.1,7.2,
