Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2021,2,1,     0.0,     0.0,     0.0,     0.0,    27.2,    30.4,    25.1,    15.2,    32.4
Tuas South,2021,2,2,     0.0,     0.0,     0.0,     0.0,    27.5,    31.5,    25.3,    16.0,    35.6
Tuas South,2021,2,3,     0.0,     0.0,     0.0,     0.0,    27.6,    31.3,    25.1,    15.6,    34.6
Tuas South,2021,2,4,     0.0,     0.0,     0.0,     0.0,    27.5,    32.0,    25.1,    16.4,    34.3
Tuas South,2021,2,5,     9.6,     9.6,     9.6,     9.6,    27.2,    33.0,    24.5,    14.7,    35.0
Tuas South,2021,2,6,     0.0,     0.0,     0.0,     0.0,    28.4,    33.2,    25.8,    15.9,    38.2
Tuas South,2021,2,7,     0.0,     0.0,     0.0,     0.0,    28.0,    32.7,    25.1,    15.0,    36.3
Tuas South,2021,2,8,     0.0,     0.0,     0.0,     0.0,    28.1,    32.8,    25.6,    15.9,    32.8
Tuas South,2021,2,9,     0.0,     0.0,     0.0,     0.0,    27.6,    30.5,    25.2,    13.9,    35.2
Tuas South,2021,2,10,     0.2,     0.2,     0.2,     0.2,    27.7,    31.2,    25.5,    13.5,    29.4
Tuas South,2021,2,11,     0.0,     0.0,     0.0,     0.0,    27.6,    31.4,    25.4,    14.9,    34.6
Tuas South,2021,2,12,    11.8,    11.8,    11.8,    11.8,    27.6,    32.4,    25.2,    15.3,    32.8
Tuas South,2021,2,13,     1.6,     1.6,     1.6,     1.6,    27.3,    31.2,    25.3,    13.7,    36.3
Tuas South,2021,2,14,    11.8,    10.6,    10.6,    11.6,    27.3,    31.2,    25.6,    14.3,    34.3
Tuas South,2021,2,15,     0.0,     0.0,     0.0,     0.0,    27.3,    31.9,    25.0,    14.2,    35.9
Tuas South,2021,2,16,     0.0,     0.0,     0.0,     0.0,    27.5,    31.6,    24.9,    14.6,    36.3
Tuas South,2021,2,17,     0.0,     0.0,     0.0,     0.0,    27.7,    31.8,    24.6,    15.8,    34.6
Tuas South,2021,2,18,     0.0,     0.0,     0.0,     0.0,    27.3,    32.3,    24.0,    15.4,    37.0
Tuas South,2021,2,19,     0.0,     0.0,     0.0,     0.0,    27.5,    31.4,    24.9,    16.3,    34.6
Tuas South,2021,2,20,     0.0,     0.0,     0.0,     0.0,    27.6,    31.7,    25.0,    16.1,    34.3
Tuas South,2021,2,21,     0.0,     0.0,     0.0,     0.0,    27.5,    31.9,    25.2,    15.1,    33.9
Tuas South,2021,2,22,     0.0,     0.0,     0.0,     0.0,    27.9,    33.0,    24.9,    15.3,    32.0
Tuas South,2021,2,23,     0.0,     0.0,     0.0,     0.0,    27.7,    31.9,    24.4,    14.8,    32.0
Tuas South,2021,2,24,     0.0,     0.0,     0.0,     0.0,    27.2,    30.1,    24.8,    12.7,    33.2
Tuas South,2021,2,25,     0.0,     0.0,     0.0,     0.0,    27.7,    32.5,    25.0,    15.4,    37.4
Tuas South,2021,2,26,     0.0,     0.0,     0.0,     0.0,    28.1,    31.6,    25.6,    16.3,    43.2
Tuas South,2021,2,27,     0.0,     0.0,     0.0,     0.0,    28.7,    31.5,    26.0,    17.0,    41.1
Tuas South,2021,2,28,     0.0,     0.0,     0.0,     0.0,    28.6,    31.3,    26.1,    11.4,    32.4
