Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2021,6,1,    20.5,    18.5,    20.5,    20.5,-,    32.7,    25.3,-,    37.0
Tengah,2021,6,2,    20.9,    12.1,    12.9,    12.9,-,    32.5,    25.1,-,    29.6
Tengah,2021,6,3,     0.0,     0.0,     0.0,     0.0,-,    33.7,    24.9,-,    27.8
Tengah,2021,6,4,     1.6,     1.6,     1.6,     1.6,-,    34.0,    25.6,-,    29.6
Tengah,2021,6,5,     0.0,     0.0,     0.0,     0.0,-,    32.5,    24.7,-,    25.9
Tengah,2021,6,6,     0.0,     0.0,     0.0,     0.0,-,    33.4,    26.4,-,    27.8
Tengah,2021,6,7,    15.3,    15.3,    15.3,    15.3,-,    32.7,    24.7,-,    37.0
Tengah,2021,6,8,     0.0,     0.0,     0.0,     0.0,-,    32.9,    25.5,-,    29.6
Tengah,2021,6,9,     6.0,     6.0,     6.0,     6.0,-,    32.0,    24.7,-,    38.9
Tengah,2021,6,10,     5.0,     2.2,     2.2,     2.8,-,    33.0,    24.0,-,    25.9
Tengah,2021,6,11,     0.0,     0.0,     0.0,     0.0,-,    32.0,    24.5,-,    24.1
Tengah,2021,6,12,    11.9,    11.7,    11.9,    11.9,-,    33.0,    24.8,-,    40.7
Tengah,2021,6,13,    22.5,    18.9,    21.1,    21.9,-,    31.5,    23.8,-,    29.6
Tengah,2021,6,14,    59.7,    44.4,    59.3,    59.5,-,    33.2,    23.3,-,    48.2
Tengah,2021,6,15,    82.0,    34.6,    59.7,    81.0,-,    33.2,    22.7,-,    38.9
Tengah,2021,6,16,     0.0,     0.2,     0.2,     0.2,-,    31.4,    23.7,-,    35.2
Tengah,2021,6,17,     0.0,     0.0,     0.0,     0.0,-,    33.1,    25.0,-,    33.3
Tengah,2021,6,18,    25.2,     7.4,    11.7,    18.3,-,    29.3,    24.1,-,    24.1
Tengah,2021,6,19,     0.8,     0.4,     0.6,     0.6,-,    32.7,    23.9,-,-
Tengah,2021,6,20,    10.2,     7.0,     7.2,     8.8,-,    32.6,    23.3,-,-
Tengah,2021,6,21,     0.2,     0.2,     0.2,     0.4,-,    32.7,    23.6,-,    38.9
Tengah,2021,6,22,     7.0,     6.8,     7.0,     7.0,-,    31.8,    23.3,-,    24.1
Tengah,2021,6,23,     0.0,     0.0,     0.0,     0.0,-,    33.0,    24.4,-,    31.5
Tengah,2021,6,24,     0.6,     0.2,     0.2,     0.4,-,    33.3,    25.2,-,    22.2
Tengah,2021,6,25,     0.4,     0.4,     0.4,     0.4,-,    32.3,    25.2,-,    27.8
Tengah,2021,6,26,     6.6,     5.0,     6.2,     6.4,-,    31.5,    24.5,-,    25.9
Tengah,2021,6,27,    21.3,    17.7,    17.9,    21.1,-,    29.6,    24.2,-,    24.1
Tengah,2021,6,28,     0.0,     0.0,     0.0,     0.0,-,    33.2,    25.0,-,    27.8
Tengah,2021,6,29,    33.9,    21.1,    24.7,    25.3,-,    30.5,    23.6,-,    35.2
Tengah,2021,6,30,     0.0,     0.0,     0.2,     8.4,-,    32.4,    23.4,-,    29.6
