Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,1998,12,1,0,—,—,—,27,32.4,23.8,11.4,—
Tengah,1998,12,2,9,—,—,—,26.6,32.9,23.6,6,—
Tengah,1998,12,3,0.2,—,—,—,26.2,30.7,23.5,5.8,—
Tengah,1998,12,4,9.6,—,—,—,25.7,33,23.1,9.1,—
Tengah,1998,12,5,9.2,—,—,—,26.3,33.8,23.2,10.3,—
Tengah,1998,12,6,2,—,—,—,26,32,23.5,7.6,—
Tengah,1998,12,7,28,—,—,—,26.1,33.2,23.9,6.6,—
Tengah,1998,12,8,9.5,—,—,—,24.7,29.2,22.9,8.9,—
Tengah,1998,12,9,0,—,—,—,26.7,32.6,22.6,9.5,—
Tengah,1998,12,10,0,—,—,—,27.8,32.8,24,10.4,—
Tengah,1998,12,11,3.9,—,—,—,27.5,32.1,24.8,10.8,—
Tengah,1998,12,12,18.2,—,—,—,26.5,31.3,23.7,8,—
Tengah,1998,12,13,0,—,—,—,28.4,34,23.9,11.4,—
Tengah,1998,12,14,0,—,—,—,27.4,31.6,24,5.8,—
Tengah,1998,12,15,10.2,—,—,—,27.5,31.7,24.4,8.2,—
Tengah,1998,12,16,0.2,—,—,—,26.3,31.3,22.5,7.9,—
Tengah,1998,12,17,1.2,—,—,—,26.2,31.5,24.3,5.9,—
Tengah,1998,12,18,5.1,—,—,—,26.8,32.9,23.7,8.5,—
Tengah,1998,12,19,6,—,—,—,26,30.8,23.5,8.7,—
Tengah,1998,12,20,0,—,—,—,26.8,32.4,23.2,14.1,—
Tengah,1998,12,21,0,—,—,—,27.1,32.5,23,10.8,—
Tengah,1998,12,22,5.2,—,—,—,25.9,32.5,23,7.4,—
Tengah,1998,12,23,8,—,—,—,24.2,25.8,22.7,9.2,—
Tengah,1998,12,24,0,—,—,—,26,31,22.8,8.8,—
Tengah,1998,12,25,61.5,—,—,—,25.7,33.3,21.9,7.7,—
Tengah,1998,12,26,22.1,—,—,—,26.2,30.8,23,10.2,—
Tengah,1998,12,27,2.8,—,—,—,24.3,25.5,22,7.4,—
Tengah,1998,12,28,5.3,—,—,—,25.9,33,22.4,10.3,—
Tengah,1998,12,29,44.4,—,—,—,24.1,25.7,23,7,—
Tengah,1998,12,30,3.6,—,—,—,24.9,27.8,22.5,4.8,—
Tengah,1998,12,31,7.6,—,—,—,23.9,25.5,22.8,8.8,—
