Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2000,8,1,2.4,—,—,—,—,—,—,—,—
Clementi,2000,8,2,1.1,—,—,—,—,—,—,—,—
Clementi,2000,8,3,0,—,—,—,—,—,—,—,—
Clementi,2000,8,4,3.9,—,—,—,—,—,—,—,—
Clementi,2000,8,5,0.3,—,—,—,—,—,—,—,—
Clementi,2000,8,6,0,—,—,—,—,—,—,—,—
Clementi,2000,8,7,0,—,—,—,—,—,—,—,—
Clementi,2000,8,8,0.1,—,—,—,—,—,—,—,—
Clementi,2000,8,9,0.9,—,—,—,—,—,—,—,—
Clementi,2000,8,10,0.6,—,—,—,—,—,—,—,—
Clementi,2000,8,11,2.9,—,—,—,—,—,—,—,—
Clementi,2000,8,12,2.2,—,—,—,—,—,—,—,—
Clementi,2000,8,13,0,—,—,—,—,—,—,—,—
Clementi,2000,8,14,0,—,—,—,—,—,—,—,—
Clementi,2000,8,15,13.3,—,—,—,—,—,—,—,—
Clementi,2000,8,16,0.5,—,—,—,—,—,—,—,—
Clementi,2000,8,17,0,—,—,—,—,—,—,—,—
Clementi,2000,8,18,0,—,—,—,—,—,—,—,—
Clementi,2000,8,19,0,—,—,—,—,—,—,—,—
Clementi,2000,8,20,8,—,—,—,—,—,—,—,—
Clementi,2000,8,21,0,—,—,—,—,—,—,—,—
Clementi,2000,8,22,0,—,—,—,—,—,—,—,—
Clementi,2000,8,23,0,—,—,—,—,—,—,—,—
Clementi,2000,8,24,0,—,—,—,—,—,—,—,—
Clementi,2000,8,25,0,—,—,—,—,—,—,—,—
Clementi,2000,8,26,7,—,—,—,—,—,—,—,—
Clementi,2000,8,27,7.8,—,—,—,—,—,—,—,—
Clementi,2000,8,28,0,—,—,—,—,—,—,—,—
Clementi,2000,8,29,0,—,—,—,—,—,—,—,—
Clementi,2000,8,30,25.7,—,—,—,—,—,—,—,—
Clementi,2000,8,31,4.8,—,—,—,—,—,—,—,—
