Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2022,9,1,0.2,0.2,0.2,0.2,27.3,31.9,24.5,4.8,28.8
Tengah,2022,9,2,4.4,2.4,2.6,2.6,26.1,28.4,24.3,5.8,21.2
Tengah,2022,9,3,0,0,0,0,28,32.3,24.6,9.1,32.2
Tengah,2022,9,4,7.1,4.2,5.5,6.7,26.8,29.2,24.7,3.9,23.6
Tengah,2022,9,5,64.4,45.9,62.2,64.2,25.8,31.1,22.4,4.8,45.9
Tengah,2022,9,6,0,0,0,0,27.2,32.7,23.9,5.3,27.5
Tengah,2022,9,7,0,0,0,0,26.3,28.6,24.6,6.8,28.6
Tengah,2022,9,8,0,0,0,0,27.5,32,25,4.2,19.9
Tengah,2022,9,9,1,0.4,0.6,1,25.9,28,24.7,4.7,24
Tengah,2022,9,10,0,0,0,0,27.6,31.2,24.4,6.2,20.6
Tengah,2022,9,11,5.3,4.8,4.8,4.8,26.1,29.7,24.7,5.6,37.3
Tengah,2022,9,12,0,0.2,0.2,0.2,27.2,31.9,23.1,6.5,27
Tengah,2022,9,13,2.4,2.2,2.4,2.4,26.8,30.9,23.1,7.4,26.3
Tengah,2022,9,14,0,0,0,0,26.8,29.6,24.3,8,33.2
Tengah,2022,9,15,0,0,0,0,27.4,31.2,24.4,6.3,23
Tengah,2022,9,16,0,0,0,0,28.1,32.4,24.7,6.6,22.7
Tengah,2022,9,17,0,0,0,0,27.8,31.1,25,6.4,29.5
Tengah,2022,9,18,37.2,10.7,18.8,25.5,25.3,27.9,22.5,7.3,34.5
Tengah,2022,9,19,0.2,0.2,0.2,0.2,26.9,30.2,24.3,6,20.4
Tengah,2022,9,20,0.8,0.6,0.8,0.8,26.2,28.9,23.4,5,29.6
Tengah,2022,9,21,0,0,0,0,27.8,32.5,24.3,6.3,22.6
Tengah,2022,9,22,44.6,15.2,22.2,28.9,25.9,29,22.8,8.3,37.7
Tengah,2022,9,23,0,0,0,0,28.3,33.4,24.8,6.2,23.9
Tengah,2022,9,24,6.1,5.1,5.9,5.9,27.4,31.5,25.1,6.6,26
Tengah,2022,9,25,81.8,21,37.8,56.4,25.8,30.9,21.9,8.7,48.1
Tengah,2022,9,26,0,0,0,0,26.9,30.2,24.5,5.1,27.9
Tengah,2022,9,27,0,0,0,0,27.7,32,24,6.3,25.8
Tengah,2022,9,28,0,0,0,0,27.6,32,23.9,6.6,22.5
Tengah,2022,9,29,12.1,10.9,11.7,12.1,27,30.8,23.2,4.8,29.9
Tengah,2022,9,30,8.9,8.7,8.9,8.9,27.5,32.7,24.7,4,17.6
