Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2011,12,1,6,—,—,—,26.5,28.8,24.8,9.4,34.9
Admiralty,2011,12,2,6.2,—,—,—,25.4,26.6,23.7,6.4,25.6
Admiralty,2011,12,3,43.4,—,—,—,25.9,33.1,22.6,8,39.6
Admiralty,2011,12,4,20.8,—,—,—,26.2,32.2,24,5.9,32.4
Admiralty,2011,12,5,0,—,—,—,25.9,29.1,23.5,8.3,23.8
Admiralty,2011,12,6,4.6,—,—,—,27.7,33.6,24.4,6.9,23.8
Admiralty,2011,12,7,4.6,—,—,—,26.8,32.9,24.7,7.3,25.6
Admiralty,2011,12,8,21,—,—,—,26.7,32.3,23.8,8,38.5
Admiralty,2011,12,9,3.6,—,—,—,26.6,32.1,24.4,7.5,30.2
Admiralty,2011,12,10,0.2,—,—,—,27.2,30.4,24.9,10.8,36.4
Admiralty,2011,12,11,3,—,—,—,25,26.6,22.9,7.2,27.7
Admiralty,2011,12,12,10.6,—,—,—,25.5,29.5,23.4,7.4,24.1
Admiralty,2011,12,13,0.2,—,—,—,26.7,30.6,24.6,11.7,40.3
Admiralty,2011,12,14,3.4,—,—,—,27.1,31.2,24.9,7.5,41
Admiralty,2011,12,15,0.2,—,—,—,27.3,30.5,25.3,7.1,36.4
Admiralty,2011,12,16,18,—,—,—,26.8,30.9,24.9,7.9,36
Admiralty,2011,12,17,25.4,—,—,—,25.7,28.4,24.3,9.3,52.2
Admiralty,2011,12,18,45.8,—,—,—,25.3,28.3,24.1,8,47.9
Admiralty,2011,12,19,54.8,—,—,—,24.6,26.1,23.9,9.2,29.5
Admiralty,2011,12,20,5.2,—,—,—,25.7,27.7,24.1,8.6,34.2
Admiralty,2011,12,21,0.2,—,—,—,26.6,29.1,24.4,8.2,29.2
Admiralty,2011,12,22,1.4,—,—,—,25.2,26.5,24.4,6.9,27.4
Admiralty,2011,12,23,47.2,—,—,—,25.3,28,24.2,7.3,35.6
Admiralty,2011,12,24,12,—,—,—,25.6,27.4,24.8,8.4,42.1
Admiralty,2011,12,25,3,—,—,—,25.6,27.7,24,13.1,45.4
Admiralty,2011,12,26,0,—,—,—,26.4,28.7,25.1,14.6,41.8
Admiralty,2011,12,27,4.8,—,—,—,26.5,30.5,25,11.8,40.3
Admiralty,2011,12,28,2.8,—,—,—,25.5,27,24.5,9.1,35.3
Admiralty,2011,12,29,0,—,—,—,25.5,27.8,24.2,9.2,32.4
Admiralty,2011,12,30,0,—,—,—,26.6,30.4,24.2,10.4,31.7
Admiralty,2011,12,31,0,—,—,—,27.8,33.7,24.5,9.1,26.3
