Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,1994,12,1,26.1,—,—,—,25.1,30.6,23,2.8,—
Sembawang,1994,12,2,38.6,—,—,—,26,32.3,22.7,4,—
Sembawang,1994,12,3,3.6,—,—,—,25.7,30,21.8,3.3,—
Sembawang,1994,12,4,22,—,—,—,26,31.3,23.1,3.6,—
Sembawang,1994,12,5,6.3,—,—,—,26,31,23.3,6.5,—
Sembawang,1994,12,6,0.6,—,—,—,26.3,30.6,22.3,9.8,—
Sembawang,1994,12,7,0,—,—,—,27.4,33,23.4,8.7,—
Sembawang,1994,12,8,7.9,—,—,—,27.5,33,23.6,7.9,—
Sembawang,1994,12,9,0,—,—,—,27.5,32.8,23.8,5.8,—
Sembawang,1994,12,10,0,—,—,—,27.8,32.9,23.9,5.5,—
Sembawang,1994,12,11,2.1,—,—,—,26.7,31.5,24,5.4,—
Sembawang,1994,12,12,7.2,—,—,—,26.3,31.2,24,3.4,—
Sembawang,1994,12,13,12,—,—,—,26.5,31.4,23.6,5.6,—
Sembawang,1994,12,14,0,—,—,—,26.8,31.6,22.9,4.6,—
Sembawang,1994,12,15,0,—,—,—,27.1,31.9,23.4,3.4,—
Sembawang,1994,12,16,11,—,—,—,26.7,31.6,24.2,3.8,—
Sembawang,1994,12,17,18,—,—,—,24.4,25.5,23.4,2.3,—
Sembawang,1994,12,18,5.3,—,—,—,25.3,28.9,23.5,5.3,—
Sembawang,1994,12,19,73.5,—,—,—,23.8,25.1,22.5,3.9,—
Sembawang,1994,12,20,0.4,—,—,—,25.7,29.8,22.5,5.8,—
Sembawang,1994,12,21,0,—,—,—,26.2,31.1,22.1,6.8,—
Sembawang,1994,12,22,1.7,—,—,—,25.7,30.4,22.7,5.4,—
Sembawang,1994,12,23,0,—,—,—,26.7,31.7,23.5,5.5,—
Sembawang,1994,12,24,0,—,—,—,26.6,32,22.5,6.3,—
Sembawang,1994,12,25,0,—,—,—,26.8,32.6,22.2,4.7,—
Sembawang,1994,12,26,0,—,—,—,27.3,31.9,24.3,4.8,—
Sembawang,1994,12,27,0,—,—,—,27.5,32,23.5,7.1,—
Sembawang,1994,12,28,1,—,—,—,27.6,31.9,24.6,6.1,—
Sembawang,1994,12,29,0,—,—,—,27.3,31.5,24.1,7,—
Sembawang,1994,12,30,1.7,—,—,—,26.4,31.9,23.5,5.5,—
Sembawang,1994,12,31,0,—,—,—,27.2,31.5,23.5,7.4,—
