Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2022,12,1,    36.0,    15.4,    20.2,    32.4,    25.8,    30.7,    23.9,     4.4,    31.5
Seletar,2022,12,2,    28.4,    24.2,    26.2,    27.2,    25.9,    29.3,    23.5,     4.7,    37.0
Seletar,2022,12,3,     0.2,     0.2,     0.2,     0.2,    27.2,    31.4,    23.4,     6.6,    38.9
Seletar,2022,12,4,    28.8,    15.8,    17.0,    19.4,    26.8,    30.1,    23.5,     4.3,    33.3
Seletar,2022,12,5,     4.4,     2.8,     3.4,     4.2,    26.3,    30.3,    23.8,     4.6,    29.6
Seletar,2022,12,6,     5.0,     4.6,     5.0,     5.0,    26.6,    32.2,    23.8,     4.1,    31.5
Seletar,2022,12,7,     1.0,     1.0,     1.0,     1.0,    27.1,    31.9,    25.1,     4.2,    35.2
Seletar,2022,12,8,     1.2,     0.4,     0.4,     0.6,    26.6,    30.2,    24.5,     5.9,    27.8
Seletar,2022,12,9,     0.0,     0.0,     0.0,     0.0,    26.2,    30.0,    23.8,     6.6,    24.1
Seletar,2022,12,10,     0.0,     0.0,     0.0,     0.0,    26.7,    30.4,    24.1,     4.9,    18.5
Seletar,2022,12,11,    60.2,    34.8,    49.0,    56.2,    25.3,    26.6,    23.4,     4.2,    51.9
Seletar,2022,12,12,     0.0,     0.0,     0.0,     0.0,    26.5,    29.4,    24.0,     6.0,    16.7
Seletar,2022,12,13,    10.4,     2.8,     3.4,     6.0,    26.0,    30.4,    24.3,    10.3,    37.0
Seletar,2022,12,14,     3.8,     1.0,     1.4,     1.6,    25.3,    26.5,    24.5,     9.0,    22.2
Seletar,2022,12,15,     2.6,     0.6,     1.0,     1.2,    25.8,    28.7,    24.3,     8.2,    27.8
Seletar,2022,12,16,     0.6,     0.4,     0.4,     0.4,    27.3,    32.6,    24.1,     8.3,    31.5
Seletar,2022,12,17,    23.8,    14.6,    22.2,    23.6,    26.7,    31.3,    24.6,     8.6,    31.5
Seletar,2022,12,18,    55.4,    17.4,    31.8,    54.4,    26.1,    30.8,    24.2,     7.0,    29.6
Seletar,2022,12,19,     0.6,     0.2,     0.2,     0.4,    25.7,    27.8,    24.0,     8.5,    24.1
Seletar,2022,12,20,    48.4,    32.2,    47.6,    48.4,    26.3,    31.9,    23.0,     6.4,    37.0
Seletar,2022,12,21,    11.2,    11.2,    11.2,    11.2,    27.0,    31.1,    23.7,     6.7,    25.9
Seletar,2022,12,22,     0.0,     0.0,     0.0,     0.0,    26.1,    29.0,    24.6,     8.2,    29.6
Seletar,2022,12,23,     0.4,     0.2,     0.2,     0.2,    26.2,    30.1,    24.2,    11.6,    37.0
Seletar,2022,12,24,     0.0,     0.0,     0.0,     0.0,    26.9,    30.7,    24.6,    16.2,    38.9
Seletar,2022,12,25,    13.8,    13.4,    13.8,    13.8,    27.2,    31.6,    24.4,    15.9,    37.0
Seletar,2022,12,26,     0.0,     0.0,     0.0,     0.0,    26.9,    30.1,    25.0,    16.4,    37.0
Seletar,2022,12,27,     0.2,     0.2,     0.2,     0.2,    26.8,    30.5,    24.5,    14.5,    35.2
Seletar,2022,12,28,     1.2,     1.2,     1.2,     1.2,    26.7,    29.6,    24.7,    11.1,    31.5
Seletar,2022,12,29,     2.2,     2.2,     2.2,     2.2,    26.5,    30.6,    25.0,     9.7,    42.6
Seletar,2022,12,30,     0.0,     0.0,     0.0,     0.0,    27.2,    31.0,    24.9,    12.3,    33.3
Seletar,2022,12,31,     2.2,     1.8,     2.0,     2.2,    27.2,    31.3,    24.0,    13.7,    44.4
