Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2022,1,1,    17.2,    11.8,    12.8,    13.6,    25.7,    31.4,    23.6,     5.5,    33.5
Marina Barrage,2022,1,2,    36.0,     4.2,     7.2,     9.4,    24.3,    25.2,    23.6,     5.2,    22.0
Marina Barrage,2022,1,3,     0.8,     0.6,     0.6,     0.6,    26.1,    30.3,    23.6,     5.6,    24.4
Marina Barrage,2022,1,4,     2.4,     1.4,     1.4,     1.4,    26.6,    31.4,    24.4,     8.8,    34.6
Marina Barrage,2022,1,5,     1.0,     0.8,     1.0,     1.0,    28.0,    33.2,    25.1,     9.4,    34.6
Marina Barrage,2022,1,6,     0.0,     0.0,     0.0,     0.0,    28.5,    33.0,    26.3,    10.7,    27.8
Marina Barrage,2022,1,7,    24.6,    10.8,    12.0,    23.8,    27.6,    32.1,    24.4,     8.0,    28.5
Marina Barrage,2022,1,8,     0.0,     0.0,     0.0,     0.0,    27.9,    30.8,    26.1,    10.8,    34.6
Marina Barrage,2022,1,9,     0.0,     0.0,     0.0,     0.0,    28.2,    32.0,    26.3,    11.0,    37.4
Marina Barrage,2022,1,10,     0.0,     0.0,     0.0,     0.0,    28.2,    31.9,    26.2,    14.9,    37.0
Marina Barrage,2022,1,11,     0.0,     0.0,     0.0,     0.0,    28.0,    31.3,    25.6,    11.9,    34.6
Marina Barrage,2022,1,12,     0.0,     0.0,     0.0,     0.0,    27.9,    31.4,    25.8,    13.8,    38.2
Marina Barrage,2022,1,13,     0.0,     0.0,     0.0,     0.0,    27.8,    31.8,    25.5,    14.9,    40.7
Marina Barrage,2022,1,14,     0.0,     0.0,     0.0,     0.0,    27.7,    31.1,    25.8,    15.4,    37.4
Marina Barrage,2022,1,15,     0.0,     0.0,     0.0,     0.0,    28.0,    32.9,    26.2,    13.0,    34.6
Marina Barrage,2022,1,16,     0.0,     0.0,     0.0,     0.0,    28.2,    31.9,    26.1,    13.5,    37.8
Marina Barrage,2022,1,17,     9.2,     6.0,     6.0,     6.0,    27.5,    30.2,    26.2,    12.2,    37.8
Marina Barrage,2022,1,18,     0.0,     0.0,     0.0,     0.0,    28.0,    31.4,    26.1,    15.2,    38.9
Marina Barrage,2022,1,19,     4.4,     4.2,     4.2,     4.4,    27.3,    30.6,    23.5,    12.9,    46.1
Marina Barrage,2022,1,20,     6.0,     3.6,     3.6,     3.6,    27.6,    32.2,    25.7,     9.0,    35.0
Marina Barrage,2022,1,21,     0.0,     0.0,     0.0,     0.0,    27.7,    33.0,    25.4,    11.8,    31.7
Marina Barrage,2022,1,22,     0.0,     0.0,     0.0,     0.0,    27.9,    33.5,    25.4,     9.2,    28.2
Marina Barrage,2022,1,23,     0.0,     0.0,     0.0,     0.0,    28.1,    32.2,    25.3,     6.4,    24.1
Marina Barrage,2022,1,24,     0.0,     0.0,     0.0,     0.0,    28.2,    32.6,    25.8,     7.9,    28.2
Marina Barrage,2022,1,25,     0.0,     0.0,     0.0,     0.0,    28.3,    32.9,    26.0,    11.5,    31.3
Marina Barrage,2022,1,26,     0.0,     0.0,     0.0,     0.0,    28.3,    32.5,    25.4,     8.4,    38.9
Marina Barrage,2022,1,27,     0.0,     0.0,     0.0,     0.0,    28.3,    33.0,    26.0,     9.3,    30.9
Marina Barrage,2022,1,28,     0.0,     0.0,     0.0,     0.0,    28.5,    33.1,    25.9,     9.6,    30.2
Marina Barrage,2022,1,29,     0.0,     0.0,     0.0,     0.0,    28.3,    33.1,    25.6,     7.6,    24.8
Marina Barrage,2022,1,30,    33.2,    18.6,    31.0,    33.0,    27.4,    32.6,    24.5,     7.6,    27.4
Marina Barrage,2022,1,31,     0.0,     0.0,     0.0,     0.0,    28.1,    33.1,    25.6,     8.3,    33.5
