Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2023,1,1,     0.0,     0.0,     0.0,     0.0,    27.7,    30.4,    26.2,    10.5,    33.2
East Coast Parkway,2023,1,2,     0.0,     0.0,     0.0,     0.0,    28.1,    31.5,    26.0,    12.1,    38.5
East Coast Parkway,2023,1,3,    10.6,     8.2,     8.2,    10.4,    27.8,    31.6,    24.3,     9.8,    43.5
East Coast Parkway,2023,1,4,     1.2,     0.8,     0.8,     0.8,    27.0,    28.9,    25.2,    10.6,    39.3
East Coast Parkway,2023,1,5,     4.2,     2.0,     2.8,     4.2,    27.3,    30.8,    25.7,     7.2,    25.6
East Coast Parkway,2023,1,6,     3.6,     3.4,     3.6,     3.6,    27.9,    30.5,    26.4,     9.1,    33.2
East Coast Parkway,2023,1,7,     1.8,     1.8,     1.8,     1.8,    27.8,    31.6,    26.2,     8.6,    33.2
East Coast Parkway,2023,1,8,     0.0,     0.0,     0.0,     0.0,    28.2,    33.0,    26.0,     9.2,    34.3
East Coast Parkway,2023,1,9,     0.0,     0.0,     0.0,     0.0,    27.8,    29.9,    26.2,     8.0,    30.6
East Coast Parkway,2023,1,10,     0.0,     0.0,     0.0,     0.0,    27.7,    29.9,    26.6,     8.2,    23.7
East Coast Parkway,2023,1,11,     0.4,     0.4,     0.4,     0.4,    26.8,    29.4,    24.8,     7.1,    43.2
East Coast Parkway,2023,1,12,     0.0,     0.0,     0.0,     0.0,    27.5,    29.7,    25.3,     7.7,    23.0
East Coast Parkway,2023,1,13,     0.0,     0.0,     0.0,     0.0,    27.9,    30.1,    26.8,     7.5,    28.5
East Coast Parkway,2023,1,14,     0.0,     0.0,     0.0,     0.0,    27.9,    30.2,    26.3,     6.8,    25.2
East Coast Parkway,2023,1,15,     4.4,     4.2,     4.2,     4.2,    27.7,    29.7,    25.8,     7.4,    38.5
East Coast Parkway,2023,1,16,     0.0,     0.0,     0.0,     0.0,    28.1,    31.1,    26.0,    10.5,    43.5
East Coast Parkway,2023,1,17,     0.0,     0.0,     0.0,     0.0,    28.4,    31.4,    26.4,    12.9,    45.4
East Coast Parkway,2023,1,18,     0.0,     0.0,     0.0,     0.0,    27.9,    30.8,    26.3,    13.6,    49.6
East Coast Parkway,2023,1,19,    11.2,     5.0,     5.0,     7.6,    26.9,    29.3,    24.9,    10.6,    44.6
East Coast Parkway,2023,1,20,    22.6,     7.4,    14.6,    15.8,    26.4,    28.4,    24.8,     8.5,    32.8
East Coast Parkway,2023,1,21,     2.6,     1.4,     2.6,     3.0,    27.7,    31.0,    25.9,     8.9,    36.7
East Coast Parkway,2023,1,22,    21.0,     9.0,    11.2,    12.8,    27.2,    29.6,    25.6,     7.1,    33.2
East Coast Parkway,2023,1,23,    18.4,     7.0,    10.4,    13.2,    26.2,    27.6,    24.9,     6.5,    30.9
East Coast Parkway,2023,1,24,    35.4,     2.4,     4.8,     8.6,    24.8,    26.0,    23.9,     5.4,    24.8
East Coast Parkway,2023,1,25,    54.4,    21.4,    25.6,    32.4,    24.6,    25.7,    23.9,     7.7,    35.9
East Coast Parkway,2023,1,26,-,-,-,-,-,-,-,-,-
East Coast Parkway,2023,1,27,     0.0,-,-,-,-,-,-,-,-
East Coast Parkway,2023,1,28,     9.2,     1.4,     2.0,     3.6,    25.1,    26.4,    24.2,    10.0,    31.7
East Coast Parkway,2023,1,29,    13.4,     2.2,     4.0,     6.8,    25.0,    26.1,    23.2,    14.6,    47.2
East Coast Parkway,2023,1,30,-,-,-,-,-,-,-,-,-
East Coast Parkway,2023,1,31,     8.6,     5.4,     6.8,     8.0,    25.7,    27.2,    24.1,    10.4,    38.5
