Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2021,12,1,     0.0,     0.0,     0.0,     0.0,-,    34.8,    25.5,-,    37.0
Tengah,2021,12,2,     2.0,     0.6,     1.2,     1.6,-,    29.5,    23.6,-,    31.5
Tengah,2021,12,3,     0.0,     0.0,     0.0,     0.0,-,    31.1,    24.5,-,    35.2
Tengah,2021,12,4,     0.0,     0.0,     0.0,     0.0,-,-,-,-,    42.6
Tengah,2021,12,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,    42.6
Tengah,2021,12,6,     0.0,     0.0,     0.0,     0.0,-,    29.1,    24.8,-,    33.3
Tengah,2021,12,7,     0.0,     0.0,     0.0,     0.0,-,    32.8,    24.9,-,    46.3
Tengah,2021,12,8,     0.0,     0.0,     0.0,     0.0,-,    32.1,    24.1,-,    38.9
Tengah,2021,12,9,     0.0,     0.0,     0.0,     0.0,-,    32.9,    25.1,-,    38.9
Tengah,2021,12,10,    36.4,    12.3,    20.8,    31.1,-,    31.5,    26.2,-,    38.9
Tengah,2021,12,11,    21.2,     8.5,     9.9,    14.1,-,    30.2,    24.9,-,    35.2
Tengah,2021,12,12,     0.0,     0.0,     0.0,     0.0,-,    29.4,    23.4,-,    29.6
Tengah,2021,12,13,     0.0,     0.0,     0.0,     0.0,-,    30.7,    24.8,-,    50.0
Tengah,2021,12,14,     0.0,     0.0,     0.0,     0.0,-,    32.2,    25.0,-,    40.7
Tengah,2021,12,15,     0.0,     0.0,     0.0,     0.0,-,    31.8,    24.7,-,    44.4
Tengah,2021,12,16,     1.5,     1.5,     1.5,     1.5,-,    32.0,    24.5,-,    42.6
Tengah,2021,12,17,    39.3,    15.2,    15.2,    22.0,-,    30.2,    24.4,-,    46.3
Tengah,2021,12,18,    11.3,     9.1,     9.3,     9.5,-,    31.8,    23.9,-,    35.2
Tengah,2021,12,19,    13.9,     5.9,     7.5,    10.5,-,    31.0,    24.1,-,    31.5
Tengah,2021,12,20,     0.0,     0.0,     0.0,     0.0,-,    31.5,    24.1,-,    24.1
Tengah,2021,12,21,     0.0,     0.0,     0.0,     0.0,-,    33.8,    26.0,-,    24.1
Tengah,2021,12,22,     0.0,     0.0,     0.0,     0.0,-,    32.1,    26.1,-,    25.9
Tengah,2021,12,23,     0.0,     0.0,     0.0,     0.0,-,    30.8,    24.7,-,    20.4
Tengah,2021,12,24,    39.5,    24.9,    33.5,    36.0,-,    31.6,    23.5,-,    31.5
Tengah,2021,12,25,    16.4,    16.2,    16.2,    16.2,-,    31.2,    23.4,-,    37.0
Tengah,2021,12,26,     0.6,     0.4,     0.4,     0.4,-,    31.7,    24.6,-,    31.5
Tengah,2021,12,27,     0.0,     0.0,     0.0,     0.0,-,    33.5,    24.7,-,    29.6
Tengah,2021,12,28,     0.0,     0.0,     0.0,     0.0,-,    32.6,    24.8,-,    35.2
Tengah,2021,12,29,     5.6,     4.2,     4.8,     4.8,-,    30.9,    24.4,-,    40.7
Tengah,2021,12,30,    18.6,    12.1,    13.1,    13.5,-,    30.9,    24.1,-,    27.8
Tengah,2021,12,31,    25.4,     4.8,     8.3,    14.3,-,    26.2,    23.7,-,    29.6
