Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,1992,11,1,0,—,—,—,—,26.9,23.2,5.7,—
Paya Lebar,1992,11,2,0,—,—,—,—,32,24.1,8.8,—
Paya Lebar,1992,11,3,26.9,—,—,—,—,31.8,22.9,7.9,—
Paya Lebar,1992,11,4,0,—,—,—,—,31.3,23.1,8.3,—
Paya Lebar,1992,11,5,55.3,—,—,—,—,32.1,23.1,7.2,—
Paya Lebar,1992,11,6,0,—,—,—,—,31.3,25.7,9.5,—
Paya Lebar,1992,11,7,3.6,—,—,—,—,31.9,23.2,8.5,—
Paya Lebar,1992,11,8,0,—,—,—,—,31.9,24.5,8.4,—
Paya Lebar,1992,11,9,1.4,—,—,—,—,27.5,23.4,7,—
Paya Lebar,1992,11,10,102,—,—,—,—,31.1,23,14.4,—
Paya Lebar,1992,11,11,114.5,—,—,—,—,23.4,21.9,7.2,—
Paya Lebar,1992,11,12,0,—,—,—,—,31.2,23.5,7.4,—
Paya Lebar,1992,11,13,0,—,—,—,—,28.7,23.3,12,—
Paya Lebar,1992,11,14,0.5,—,—,—,—,31.7,23.8,7.4,—
Paya Lebar,1992,11,15,0.2,—,—,—,—,31.6,24,10.6,—
Paya Lebar,1992,11,16,36.4,—,—,—,—,31.7,23.2,11,—
Paya Lebar,1992,11,17,20.5,—,—,—,—,30.8,23.6,6.4,—
Paya Lebar,1992,11,18,2.8,—,—,—,—,30.9,23.8,7.1,—
Paya Lebar,1992,11,19,4.7,—,—,—,—,28.2,22.8,5.2,—
Paya Lebar,1992,11,20,38,—,—,—,—,31.8,22.8,10,—
Paya Lebar,1992,11,21,10,—,—,—,—,26.1,23,5.3,—
Paya Lebar,1992,11,22,0,—,—,—,—,31.3,23.6,9.8,—
Paya Lebar,1992,11,23,9.1,—,—,—,—,28.1,22.8,9.8,—
Paya Lebar,1992,11,24,0.3,—,—,—,—,29.5,22.6,10.4,—
Paya Lebar,1992,11,25,2.4,—,—,—,—,30.7,23.1,13.5,—
Paya Lebar,1992,11,26,0.2,—,—,—,—,28.1,23.4,13.7,—
Paya Lebar,1992,11,27,0,—,—,—,—,30.2,22.8,14.4,—
Paya Lebar,1992,11,28,0,—,—,—,—,31.1,24.2,16.9,—
Paya Lebar,1992,11,29,0,—,—,—,—,29.3,23.4,18.7,—
Paya Lebar,1992,11,30,0,—,—,—,—,29.2,23.6,16.5,—
