Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,1996,3,1,0,—,—,—,—,32.4,21.2,15.6,—
Paya Lebar,1996,3,2,0,—,—,—,—,31.7,22.6,19.6,—
Paya Lebar,1996,3,3,0,—,—,—,—,31.6,22.3,19.2,—
Paya Lebar,1996,3,4,0,—,—,—,—,32.3,22.2,18.6,—
Paya Lebar,1996,3,5,0,—,—,—,—,32.5,22.2,15.3,—
Paya Lebar,1996,3,6,0,—,—,—,—,31.4,22.6,13.7,—
Paya Lebar,1996,3,7,0,—,—,—,—,31.6,23.1,12.5,—
Paya Lebar,1996,3,8,0,—,—,—,—,32.2,22.7,13.4,—
Paya Lebar,1996,3,9,0,—,—,—,—,32.7,22.9,13.7,—
Paya Lebar,1996,3,10,0,—,—,—,—,33.6,23.3,14.1,—
Paya Lebar,1996,3,11,0,—,—,—,—,33.7,23.8,17.3,—
Paya Lebar,1996,3,12,0,—,—,—,—,32.6,22.8,17.2,—
Paya Lebar,1996,3,13,0,—,—,—,—,32.6,23.3,13.1,—
Paya Lebar,1996,3,14,0,—,—,—,—,33.4,23.2,11.5,—
Paya Lebar,1996,3,15,0,—,—,—,—,33,24.2,13.9,—
Paya Lebar,1996,3,16,0,—,—,—,—,34,24.3,12.3,—
Paya Lebar,1996,3,17,0,—,—,—,—,32.6,24.5,6.5,—
Paya Lebar,1996,3,18,0,—,—,—,—,34.6,26.8,8.1,—
Paya Lebar,1996,3,19,0,—,—,—,—,33.9,24.3,7.9,—
Paya Lebar,1996,3,20,10.2,—,—,—,—,32.1,24.6,7.4,—
Paya Lebar,1996,3,21,43.5,—,—,—,—,31.9,22.9,6.8,—
Paya Lebar,1996,3,22,5.1,—,—,—,—,33.3,23.7,6.1,—
Paya Lebar,1996,3,23,7,—,—,—,—,32.3,24.2,7.6,—
Paya Lebar,1996,3,24,0,—,—,—,—,32.6,21.5,13.2,—
Paya Lebar,1996,3,25,0,—,—,—,—,33.1,24.2,14.4,—
Paya Lebar,1996,3,26,0,—,—,—,—,33,24.1,13.2,—
Paya Lebar,1996,3,27,18.4,—,—,—,—,31.7,23.9,9.8,—
Paya Lebar,1996,3,28,118.9,—,—,—,—,32.7,22.5,7.5,—
Paya Lebar,1996,3,29,0.5,—,—,—,—,30.6,23.9,5.7,—
Paya Lebar,1996,3,30,0,—,—,—,—,33.9,23.6,6.5,—
Paya Lebar,1996,3,31,57.2,—,—,—,—,30.7,23.5,6.6,—
