Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),1993,11,1,2.8,—,—,—,—,—,—,—,—
Jurong (West),1993,11,2,6.4,—,—,—,—,—,—,—,—
Jurong (West),1993,11,3,3.6,—,—,—,—,—,—,—,—
Jurong (West),1993,11,4,7,—,—,—,—,—,—,—,—
Jurong (West),1993,11,5,51.5,—,—,—,—,—,—,—,—
Jurong (West),1993,11,6,2,—,—,—,—,—,—,—,—
Jurong (West),1993,11,7,8.7,—,—,—,—,—,—,—,—
Jurong (West),1993,11,8,18.1,—,—,—,—,—,—,—,—
Jurong (West),1993,11,9,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,10,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,11,1,—,—,—,—,—,—,—,—
Jurong (West),1993,11,12,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,13,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,14,28.7,—,—,—,—,—,—,—,—
Jurong (West),1993,11,15,102.5,—,—,—,—,—,—,—,—
Jurong (West),1993,11,16,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,17,0.3,—,—,—,—,—,—,—,—
Jurong (West),1993,11,18,2.9,—,—,—,—,—,—,—,—
Jurong (West),1993,11,19,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,20,16.2,—,—,—,—,—,—,—,—
Jurong (West),1993,11,21,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,22,32.9,—,—,—,—,—,—,—,—
Jurong (West),1993,11,23,29.1,—,—,—,—,—,—,—,—
Jurong (West),1993,11,24,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,25,2.2,—,—,—,—,—,—,—,—
Jurong (West),1993,11,26,3.6,—,—,—,—,—,—,—,—
Jurong (West),1993,11,27,0,—,—,—,—,—,—,—,—
Jurong (West),1993,11,28,6.5,—,—,—,—,—,—,—,—
Jurong (West),1993,11,29,0.2,—,—,—,—,—,—,—,—
Jurong (West),1993,11,30,0.9,—,—,—,—,—,—,—,—
