Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2019,7,1,0,0,0,0,29.5,32.6,27.3,7.9,33.5
Choa Chu Kang (South),2019,7,2,0,0,0,0,29.7,32.9,27.6,7.6,27.4
Choa Chu Kang (South),2019,7,3,1.8,1.6,1.8,1.8,28.4,31.7,25.1,5.8,38.9
Choa Chu Kang (South),2019,7,4,13.4,10.4,13.4,13.4,28.7,32.7,24.2,5.8,28.4
Choa Chu Kang (South),2019,7,5,0,0,0,0,29.5,33.3,26.8,6.8,29.2
Choa Chu Kang (South),2019,7,6,0.4,0.4,0.4,0.4,29.2,33.8,26.8,5,25.9
Choa Chu Kang (South),2019,7,7,9.8,7,7.6,7.6,27.6,31.8,24.6,3.6,25.9
Choa Chu Kang (South),2019,7,8,11.8,9,9.2,9.2,26.9,31.5,23,4.7,31.7
Choa Chu Kang (South),2019,7,9,29.6,21.4,25.2,28.2,26.8,30.7,22.6,5,33.5
Choa Chu Kang (South),2019,7,10,0,0,0,0,28.8,32.4,26,6.1,24.5
Choa Chu Kang (South),2019,7,11,0,0,0,0,29.5,33.1,26.7,6.8,27
Choa Chu Kang (South),2019,7,12,0,0,0,0,29.2,33,26,6.8,29.2
Choa Chu Kang (South),2019,7,13,0,0,0,0,29.4,32.7,26.4,6.8,31
Choa Chu Kang (South),2019,7,14,0,0,0,0,29.6,32.8,27,6.8,28.8
Choa Chu Kang (South),2019,7,15,19.2,18.4,18.6,19.2,26.9,28.5,22.5,5.8,40
Choa Chu Kang (South),2019,7,16,0.2,0.2,0.2,0.2,28.4,31.5,26,7.9,35.3
Choa Chu Kang (South),2019,7,17,0,0,0,0,28.8,31.7,26.2,7.6,32.4
Choa Chu Kang (South),2019,7,18,0,0,0,0,29,32.2,26.8,8.6,32.4
Choa Chu Kang (South),2019,7,19,0,0,0,0,29.2,32.4,27,7.9,28.1
Choa Chu Kang (South),2019,7,20,0,0,0,0,29.2,33.2,26.6,5.8,23.4
Choa Chu Kang (South),2019,7,21,0.4,0.4,0.4,0.4,28.6,32.6,25.9,4.7,20.9
Choa Chu Kang (South),2019,7,22,24.2,15.2,18.6,24.2,27.5,32.5,23.1,5.4,44.3
Choa Chu Kang (South),2019,7,23,5.2,3.6,3.8,4.8,26.5,30.5,23.8,4,28.8
Choa Chu Kang (South),2019,7,24,10.8,10.6,10.8,10.8,27.5,31.2,23.5,6.1,33.5
Choa Chu Kang (South),2019,7,25,0,0,0,0,29,32,26.2,6.1,22.7
Choa Chu Kang (South),2019,7,26,0,0,0,0,29,33.1,25.5,6.1,27
Choa Chu Kang (South),2019,7,27,0,0,0,0,29.2,33.2,26.4,5.8,28.4
Choa Chu Kang (South),2019,7,28,0,0,0,0,28.8,32.3,25.6,6.8,31.3
Choa Chu Kang (South),2019,7,29,0,0,0,0,29.6,33,26.7,7.2,31.3
Choa Chu Kang (South),2019,7,30,3.8,2.6,3.2,3.4,29,32.2,25.9,6.8,29.9
Choa Chu Kang (South),2019,7,31,0,0,0,0,29.2,31.9,27.1,8.6,36
