Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2021,10,1,    15.2,     6.6,     7.4,     9.2,    27.2,    29.6,    24.3,    14.1,    65.6
Pasir Panjang,2021,10,2,     2.6,     2.2,     2.6,     2.6,    26.6,    29.1,    23.8,     8.8,    54.4
Pasir Panjang,2021,10,3,     0.0,     0.0,     0.0,     0.0,    28.3,    31.2,    26.0,     8.0,    22.0
Pasir Panjang,2021,10,4,     0.0,     0.0,     0.0,     0.0,    29.2,    31.3,    27.2,     7.8,    25.6
Pasir Panjang,2021,10,5,     3.2,     2.8,     2.8,     2.8,    28.1,    29.2,    22.3,    14.5,    87.4
Pasir Panjang,2021,10,6,     0.0,     0.0,     0.0,     0.0,    29.3,    31.3,    27.7,    17.0,    49.3
Pasir Panjang,2021,10,7,     0.0,     0.0,     0.0,     0.0,    29.1,    30.5,    27.1,    20.8,    50.0
Pasir Panjang,2021,10,8,     0.0,     0.0,     0.0,     0.0,    29.4,    32.3,    27.8,    11.3,    34.6
Pasir Panjang,2021,10,9,     0.0,     0.0,     0.0,     0.0,    29.5,    31.3,    28.1,    11.7,    30.2
Pasir Panjang,2021,10,10,     0.2,     0.2,     0.2,     0.2,    28.5,    30.6,    25.9,    10.9,    56.1
Pasir Panjang,2021,10,11,     0.0,     0.0,     0.0,     0.0,    29.3,    32.5,    27.4,    13.1,    42.0
Pasir Panjang,2021,10,12,     0.0,     0.0,     0.0,     0.0,    30.2,    32.6,    29.0,    10.1,    28.5
Pasir Panjang,2021,10,13,     0.0,     0.0,     0.0,     0.0,    29.7,    31.7,    28.7,    10.5,    28.2
Pasir Panjang,2021,10,14,     0.0,     0.0,     0.0,     0.0,    29.6,    31.8,    28.6,    13.5,    29.4
Pasir Panjang,2021,10,15,     0.0,     0.0,     0.0,     0.0,    29.6,    31.3,    25.6,    11.3,    53.3
Pasir Panjang,2021,10,16,     0.0,     0.0,     0.0,     0.0,    29.9,    31.8,    28.9,     9.3,    31.7
Pasir Panjang,2021,10,17,     1.0,     0.6,     0.8,     0.8,    28.3,    31.5,    26.1,     7.9,    43.5
Pasir Panjang,2021,10,18,    16.6,    13.4,    16.6,    16.6,    27.6,    30.4,    25.1,     7.3,    38.2
Pasir Panjang,2021,10,19,     0.0,     0.0,     0.0,     0.0,    28.8,    30.9,    26.8,     8.9,    26.7
Pasir Panjang,2021,10,20,    22.2,    12.6,    16.0,    16.2,    26.9,    30.3,    24.5,     9.9,    39.6
Pasir Panjang,2021,10,21,     0.0,     0.0,     0.0,     0.0,    27.4,    30.1,    25.4,    13.1,    46.9
Pasir Panjang,2021,10,22,     0.0,     0.0,     0.0,     0.0,    27.8,    29.9,    26.6,    10.0,    45.7
Pasir Panjang,2021,10,23,     0.0,     0.0,     0.0,     0.0,    27.9,    29.8,    26.5,     8.0,    28.5
Pasir Panjang,2021,10,24,     0.0,     0.0,     0.0,     0.0,    28.0,    30.8,    26.5,     9.2,    37.8
Pasir Panjang,2021,10,25,     1.0,     1.0,     1.0,     1.0,    28.2,    30.2,    26.8,    11.7,    63.0
Pasir Panjang,2021,10,26,     0.0,     0.0,     0.0,     0.0,    29.0,    31.4,    26.7,     9.1,    29.4
Pasir Panjang,2021,10,27,     6.8,     5.8,     6.4,     6.8,    28.7,    31.7,    24.9,    13.8,    60.2
Pasir Panjang,2021,10,28,    11.4,     5.4,    10.4,    11.2,    28.0,    29.9,    24.8,     9.2,    70.9
Pasir Panjang,2021,10,29,     0.0,     0.0,     0.0,     0.0,    29.2,    32.1,    27.7,     9.7,    32.4
Pasir Panjang,2021,10,30,     0.0,     0.0,     0.0,     0.0,    29.4,    32.1,    27.8,     8.9,    32.0
Pasir Panjang,2021,10,31,    30.2,    18.6,    26.4,    27.6,    27.6,    30.8,    23.8,     9.0,    47.6
