Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2011,9,1,0,—,—,—,29.7,33,27.4,5.6,23.4
Marina Barrage,2011,9,2,0,—,—,—,29.7,33.6,27.5,6.2,25.2
Marina Barrage,2011,9,3,1.2,—,—,—,28.5,32.1,25.6,4,25.6
Marina Barrage,2011,9,4,0,—,—,—,29.2,32.6,27.5,6.4,25.2
Marina Barrage,2011,9,5,0,—,—,—,29.1,32.6,26.8,5.2,24.1
Marina Barrage,2011,9,6,0,—,—,—,29.5,34.1,27.1,5.8,18.7
Marina Barrage,2011,9,7,0,—,—,—,29.3,32.9,27.5,5,22.3
Marina Barrage,2011,9,8,3.8,—,—,—,28.9,31.7,26.8,5.2,24.8
Marina Barrage,2011,9,9,0,—,—,—,29.3,32.9,27.8,6.5,19.8
Marina Barrage,2011,9,10,0,—,—,—,27.8,32.8,26.1,7.3,41.4
Marina Barrage,2011,9,11,0,—,—,—,28.2,31.1,26.3,4.9,24.1
Marina Barrage,2011,9,12,0,—,—,—,28.9,32.2,27.3,4.3,19.1
Marina Barrage,2011,9,13,9.4,—,—,—,28.8,32.6,26.2,7.8,32.4
Marina Barrage,2011,9,14,4,—,—,—,28.6,32.1,24.2,6,37.4
Marina Barrage,2011,9,15,0.2,—,—,—,27.7,30.4,25.2,4.8,27
Marina Barrage,2011,9,16,0,—,—,—,29,32.2,27.2,4.7,20.9
Marina Barrage,2011,9,17,0,—,—,—,28.6,33.1,26.7,3.4,15.8
Marina Barrage,2011,9,18,0.4,—,—,—,28.9,32.1,26.8,3.9,26.6
Marina Barrage,2011,9,19,45.6,—,—,—,27,29.1,23.9,4.7,21.2
Marina Barrage,2011,9,20,14,—,—,—,27,29.5,24.1,4.2,28.1
Marina Barrage,2011,9,21,12,—,—,—,27.8,32.3,25.5,4.2,24.5
Marina Barrage,2011,9,22,3.4,—,—,—,26.1,27.7,22.8,5.5,49.3
Marina Barrage,2011,9,23,0,—,—,—,28.9,33,25.6,4.1,15.1
Marina Barrage,2011,9,24,0,—,—,—,29.7,33.6,27.6,6,25.6
Marina Barrage,2011,9,25,31.6,—,—,—,29.6,33.6,27.6,4.2,18.7
Marina Barrage,2011,9,26,0,—,—,—,27.1,29.3,21.5,6.2,40.3
Marina Barrage,2011,9,27,7,—,—,—,28.2,30.5,26,5.2,43.9
Marina Barrage,2011,9,28,0,—,—,—,28,31.9,23.2,5.6,56.5
Marina Barrage,2011,9,29,12.4,—,—,—,29.4,33.3,27.4,5,19.4
Marina Barrage,2011,9,30,4.4,—,—,—,27.8,30.6,22.6,6.8,47.2
