Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,1990,11,1,77.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,2,7.1,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,3,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,4,1.4,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,5,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,6,30.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,7,3.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,8,4.4,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,9,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,10,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,11,1.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,12,11.2,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,13,35,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,14,31.3,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,15,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,16,3.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,17,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,18,0.1,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,19,0.9,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,20,5.3,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,21,0.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,22,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,23,8.8,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,24,16.2,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,25,7.2,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,26,0,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,27,6.3,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,28,0.5,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,29,15.9,—,—,—,—,—,—,—,—
Sentosa Island,1990,11,30,2.6,—,—,—,—,—,—,—,—
