Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2020,10,1,    10.6,     4.8,     4.8,     4.8,    27.1,    29.5,    25.3,     9.5,    30.9
Tai Seng,2020,10,2,     2.6,     2.6,     2.6,     2.6,    28.3,    32.6,    25.1,    10.8,    33.2
Tai Seng,2020,10,3,     5.2,     5.2,     6.4,     7.2,    28.1,    32.0,    24.5,    10.8,    38.5
Tai Seng,2020,10,4,     0.0,     0.0,     0.0,     0.0,    29.1,    31.0,    27.9,     9.3,    28.9
Tai Seng,2020,10,5,     0.0,     0.0,     0.0,     0.0,    29.7,    33.3,    27.6,     9.7,    29.8
Tai Seng,2020,10,6,     0.0,     0.0,     0.0,     0.0,    29.3,    32.6,    27.9,    10.1,    33.2
Tai Seng,2020,10,7,     3.6,     2.0,     2.4,     3.6,    28.8,    32.6,    25.3,    11.3,    36.7
Tai Seng,2020,10,8,     6.8,     1.2,     2.0,     3.6,    27.7,    32.3,    25.2,    11.1,    37.0
Tai Seng,2020,10,9,     0.0,     0.0,     0.0,     0.0,    28.4,    30.1,    27.1,     9.2,    26.3
Tai Seng,2020,10,10,    12.8,     9.8,    12.6,    12.6,    28.0,    29.8,    24.1,     9.1,    42.8
Tai Seng,2020,10,11,     2.6,     2.0,     2.2,     2.6,    28.1,    30.7,    24.8,    10.1,    45.0
Tai Seng,2020,10,12,     0.0,     0.0,     0.0,     0.0,    28.8,    30.8,    27.6,    11.1,    46.9
Tai Seng,2020,10,13,     0.0,     0.0,     0.0,     0.0,    29.6,    32.1,    27.7,    10.0,    35.2
Tai Seng,2020,10,14,     1.0,     0.8,     0.8,     1.0,    29.4,    31.5,    25.7,    10.3,    35.9
Tai Seng,2020,10,15,     1.2,     0.6,     0.6,     1.2,    29.1,    32.4,    25.7,    10.4,    37.4
Tai Seng,2020,10,16,     2.2,     2.0,     2.0,     2.0,    29.5,    33.2,    25.9,     9.8,    41.5
Tai Seng,2020,10,17,     0.0,     0.0,     0.0,     0.0,    30.2,    33.3,    28.2,     9.6,    32.0
Tai Seng,2020,10,18,     4.6,     4.4,     4.4,     4.4,    28.7,    31.5,    24.7,     8.7,    40.4
Tai Seng,2020,10,19,     0.0,     0.0,     0.0,     0.0,    29.5,    32.3,    26.5,     9.2,    32.8
Tai Seng,2020,10,20,     0.0,     0.0,     0.0,     0.0,    28.6,    30.7,    27.3,     9.9,    23.3
Tai Seng,2020,10,21,     1.0,     0.4,     0.6,     0.6,    29.2,    33.7,    25.9,    11.5,    42.0
Tai Seng,2020,10,22,     8.0,     2.2,     3.4,     3.8,    27.7,    31.3,    24.3,    11.4,    37.0
Tai Seng,2020,10,23,     0.2,     0.2,     0.2,     0.2,    29.1,    32.6,    27.6,    10.7,    29.4
Tai Seng,2020,10,24,     0.2,     0.2,     0.2,     0.2,    28.4,    30.3,    27.2,     9.6,    22.0
Tai Seng,2020,10,25,     7.8,     4.2,     4.8,     6.4,    28.9,    33.2,    24.3,    11.5,    36.3
Tai Seng,2020,10,26,    22.6,    18.8,    20.6,    21.4,    27.7,    29.4,    24.4,    10.0,    37.0
Tai Seng,2020,10,27,     1.0,     1.0,     1.0,     1.0,    30.0,    34.2,    27.3,     9.8,    39.3
Tai Seng,2020,10,28,     2.2,     1.2,     1.2,     1.8,    28.3,    29.6,    25.4,     8.8,    32.0
Tai Seng,2020,10,29,     0.0,     0.0,     0.0,     0.0,    28.9,    33.3,    27.4,     9.6,    28.5
Tai Seng,2020,10,30,     0.0,     0.0,     0.0,     0.0,    29.2,    33.9,    26.5,     9.8,    23.0
Tai Seng,2020,10,31,    56.2,    28.4,    31.6,    31.6,    27.6,    32.8,    23.8,    10.8,    34.6
