Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2012,10,1,0,—,—,—,—,34.8,25.8,8.7,25.9
Paya Lebar,2012,10,2,0,—,—,—,—,33.3,26.7,8.6,—
Paya Lebar,2012,10,3,1,—,—,—,—,34.3,26.5,10.2,24.1
Paya Lebar,2012,10,4,0,—,—,—,—,33.5,26.3,9.6,27.7
Paya Lebar,2012,10,5,1.9,—,—,—,—,31.4,25.8,9.5,29.5
Paya Lebar,2012,10,6,0,—,—,—,—,32.6,26.3,7.7,35.3
Paya Lebar,2012,10,7,39.8,—,—,—,—,30.2,23.5,11.4,48.2
Paya Lebar,2012,10,8,0,—,—,—,—,33.5,25.8,8.8,31.3
Paya Lebar,2012,10,9,0,—,—,—,—,32.6,26.2,6.5,29.5
Paya Lebar,2012,10,10,2.9,—,—,—,—,33,26,7.3,25.9
Paya Lebar,2012,10,11,13.6,—,—,—,—,31.8,26,4.9,24.1
Paya Lebar,2012,10,12,15.7,—,—,—,—,33.2,25.7,7.2,25.9
Paya Lebar,2012,10,13,0.2,—,—,—,—,31.8,25,3,14.8
Paya Lebar,2012,10,14,3.1,—,—,—,—,32.1,25.5,2.9,5.4
Paya Lebar,2012,10,15,0,—,—,—,—,33,25.5,4.7,14.8
Paya Lebar,2012,10,16,0.9,—,—,—,—,32.5,25.8,3.2,9.4
Paya Lebar,2012,10,17,4.5,—,—,—,—,32.4,25.1,3.9,14.8
Paya Lebar,2012,10,18,12.5,—,—,—,—,30.3,25,2.5,5.4
Paya Lebar,2012,10,19,34.6,—,—,—,—,29.8,24.7,3.1,11.2
Paya Lebar,2012,10,20,47.5,—,—,—,—,32,23.7,4.6,11.2
Paya Lebar,2012,10,21,4.1,—,—,—,—,30,23.7,2.8,5.4
Paya Lebar,2012,10,22,0,—,—,—,—,34,24.9,3.1,9.4
Paya Lebar,2012,10,23,0,—,—,—,—,33.5,25.3,3.3,11.2
Paya Lebar,2012,10,24,0,—,—,—,—,33.5,26.6,3.9,9.4
Paya Lebar,2012,10,25,0,—,—,—,—,34.7,27,5.8,11.2
Paya Lebar,2012,10,26,0,—,—,—,—,34.6,27,7.6,11.2
Paya Lebar,2012,10,27,0,—,—,—,—,33.3,26.7,4.4,—
Paya Lebar,2012,10,28,0,—,—,—,—,35.2,26.3,6,14.8
Paya Lebar,2012,10,29,0,—,—,—,—,34.2,26.3,5.9,—
Paya Lebar,2012,10,30,1.6,—,—,—,—,33.2,26.5,5,—
Paya Lebar,2012,10,31,35.5,—,—,—,—,31.2,24.2,4,7.6
