Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2021,8,1,    85.1,    41.6,    58.5,    84.4,-,    31.0,    23.0,-,    29.6
Tengah,2021,8,2,     1.4,     1.2,     1.2,     1.4,-,    32.1,    22.6,-,    33.3
Tengah,2021,8,3,     3.6,     2.2,     3.2,     3.6,-,    33.2,    23.3,-,    51.9
Tengah,2021,8,4,     4.2,     2.2,     3.6,     4.2,-,    29.5,    24.6,-,    29.6
Tengah,2021,8,5,     0.0,     0.0,     0.0,     0.0,-,    32.9,    26.6,-,    27.8
Tengah,2021,8,6,     0.0,     0.0,     0.0,     0.0,-,    32.1,    24.8,-,    35.2
Tengah,2021,8,7,     1.8,     1.2,     1.6,     1.8,-,    33.3,    24.8,-,    29.6
Tengah,2021,8,8,     0.8,     0.6,     0.6,     0.6,-,    32.8,    23.7,-,    38.9
Tengah,2021,8,9,     0.0,     0.0,     0.0,     0.0,-,    33.2,    23.2,-,    18.5
Tengah,2021,8,10,     7.2,     0.0,     0.0,     0.0,-,    33.4,    25.5,-,    33.3
Tengah,2021,8,11,     7.2,     7.2,     7.2,     7.2,-,    31.3,    25.9,-,    31.5
Tengah,2021,8,12,     1.8,     1.8,     1.8,     1.8,-,    31.4,    24.7,-,    31.5
Tengah,2021,8,13,     0.0,     0.0,     0.0,     0.0,-,    32.1,    24.6,-,    37.0
Tengah,2021,8,14,    40.0,    25.5,    29.7,    33.0,-,    33.0,    24.1,-,    38.9
Tengah,2021,8,15,     4.0,     3.0,     3.0,     3.4,-,    32.0,    24.0,-,    50.0
Tengah,2021,8,16,     0.4,     0.2,     0.4,     3.0,-,    31.8,    24.4,-,    35.2
Tengah,2021,8,17,     2.0,     1.0,     1.6,     2.0,-,    28.8,    24.9,-,    35.2
Tengah,2021,8,18,    22.3,    17.5,    21.5,    22.1,-,    27.3,    22.6,-,    29.6
Tengah,2021,8,19,    21.0,     3.8,     5.8,     9.0,-,    30.5,    23.9,-,    29.6
Tengah,2021,8,20,    66.0,    44.4,    57.7,    64.5,-,    26.1,    22.4,-,    29.6
Tengah,2021,8,21,     0.2,     0.2,     0.2,     0.2,-,    30.3,    24.3,-,    22.2
Tengah,2021,8,22,     1.8,     0.8,     1.2,     1.4,-,    31.5,    24.2,-,     3.7
Tengah,2021,8,23,     0.0,     0.0,     0.0,     0.0,-,    31.9,    23.2,-,    27.8
Tengah,2021,8,24,    91.0,    18.7,    27.3,    37.2,-,    28.2,    26.2,-,    25.9
Tengah,2021,8,25,    15.7,    15.1,    15.5,    15.7,-,    28.6,    23.5,-,    33.3
Tengah,2021,8,26,     0.0,     0.0,     0.0,     0.0,-,    32.0,    23.8,-,    31.5
Tengah,2021,8,27,     0.0,     0.0,     0.0,     0.0,-,    32.6,    23.8,-,    35.2
Tengah,2021,8,28,     0.0,     0.0,     0.0,     0.0,-,    32.5,    24.9,-,    27.8
Tengah,2021,8,29,    22.7,    11.5,    18.7,    19.5,-,    28.7,    22.8,-,    35.2
Tengah,2021,8,30,    52.8,    20.7,    36.0,    40.8,-,    28.7,    22.8,-,    24.1
Tengah,2021,8,31,    31.9,     9.2,    12.1,    20.3,-,    31.3,    24.0,-,    31.5
