Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2022,12,1,    15.6,     6.2,    11.2,    14.0,    26.1,    31.6,    23.9,     4.2,    25.2
Ang Mo Kio,2022,12,2,     1.4,     0.8,     1.0,     1.4,    26.1,    30.0,    24.5,     4.7,    22.4
Ang Mo Kio,2022,12,3,     0.6,     0.6,     0.6,     0.6,    27.5,    31.4,    23.7,     5.4,    29.4
Ang Mo Kio,2022,12,4,    13.6,     8.0,     9.2,     9.2,    27.2,    30.6,    23.9,     3.9,    24.8
Ang Mo Kio,2022,12,5,     3.8,     1.6,     2.6,     3.6,    26.3,    30.3,    24.1,     4.0,    28.2
Ang Mo Kio,2022,12,6,     2.6,     2.0,     2.6,     2.6,    26.9,    33.1,    24.6,     3.6,    24.8
Ang Mo Kio,2022,12,7,     2.6,     2.6,     2.6,     2.6,    27.2,    32.0,    25.3,     4.4,    28.2
Ang Mo Kio,2022,12,8,     9.6,     8.2,     8.4,     8.6,    26.4,    30.3,    24.4,     4.8,    23.0
Ang Mo Kio,2022,12,9,     0.2,     0.2,     0.2,     0.2,    26.3,    29.3,    24.1,     5.3,    29.1
Ang Mo Kio,2022,12,10,     0.4,     0.2,     0.2,     0.4,    26.8,    30.4,    24.4,     3.9,    17.6
Ang Mo Kio,2022,12,11,    50.2,    32.6,    40.8,    42.8,    25.3,    26.7,    23.2,     4.2,    33.5
Ang Mo Kio,2022,12,12,     0.0,     0.2,     0.2,     0.2,    26.6,    29.8,    24.2,     3.4,    17.2
Ang Mo Kio,2022,12,13,     7.2,     1.8,     3.4,     5.2,    25.8,    30.7,    24.2,     6.6,    32.0
Ang Mo Kio,2022,12,14,     2.6,     1.4,     2.0,     2.0,    25.1,    26.2,    24.1,     5.8,    22.6
Ang Mo Kio,2022,12,15,     3.2,     0.6,     1.0,     1.4,    25.5,    28.1,    24.0,     5.0,    24.4
Ang Mo Kio,2022,12,16,     0.4,     0.2,     0.2,     0.4,    27.3,    34.2,    24.3,     5.1,    28.9
Ang Mo Kio,2022,12,17,     1.0,     0.8,     0.8,     1.0,    26.6,    31.2,    25.1,     4.8,    28.9
Ang Mo Kio,2022,12,18,    27.0,    16.0,    17.6,    17.8,    26.0,    31.0,    23.9,     4.7,    25.9
Ang Mo Kio,2022,12,19,     0.4,     0.2,     0.4,     0.4,    25.6,    27.8,    24.5,     5.3,    25.6
Ang Mo Kio,2022,12,20,    73.6,    32.8,    57.2,    72.2,    26.0,    31.7,    22.8,     5.0,    22.4
Ang Mo Kio,2022,12,21,     0.4,     0.4,     0.4,     0.4,    27.0,    32.3,    24.1,     4.5,    23.7
Ang Mo Kio,2022,12,22,     1.6,     1.0,     1.0,     1.0,    26.0,    28.9,    24.6,     6.1,    25.9
Ang Mo Kio,2022,12,23,     1.2,     0.4,     0.6,     0.6,    26.0,    29.3,    24.0,     7.4,    37.8
Ang Mo Kio,2022,12,24,     0.0,     0.0,     0.0,     0.0,    26.9,    30.3,    24.8,     9.1,    36.7
Ang Mo Kio,2022,12,25,    19.8,    19.2,    19.8,    19.8,    26.8,    32.1,    23.5,     8.6,    38.5
Ang Mo Kio,2022,12,26,     0.0,     0.0,     0.0,     0.0,    26.8,    30.0,    25.1,     8.9,    32.0
Ang Mo Kio,2022,12,27,     3.2,     1.8,     2.0,     2.0,    26.6,    30.5,    24.7,     7.6,    32.0
Ang Mo Kio,2022,12,28,     0.0,     0.0,     0.0,     0.0,    26.6,    29.4,    24.8,     6.7,    30.9
Ang Mo Kio,2022,12,29,     4.2,     3.4,     3.4,     4.0,    26.4,    30.4,    25.1,     6.0,    25.9
Ang Mo Kio,2022,12,30,     0.0,     0.0,     0.0,     0.0,    27.1,    31.8,    24.8,     7.2,    32.8
Ang Mo Kio,2022,12,31,     3.0,     2.6,     2.8,     3.0,    27.0,    31.0,    23.8,     8.4,    41.9
