Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2020,6,1,    33.6,    13.8,-,-,    25.9,    29.3,    24.9,     5.3,    27.4
Choa Chu Kang (South),2020,6,2,     0.0,     0.0,-,-,    28.2,    34.2,    24.4,     5.2,    21.3
Choa Chu Kang (South),2020,6,3,     5.6,     5.6,     5.6,     5.6,    28.0,    32.4,    25.7,     5.7,    37.0
Choa Chu Kang (South),2020,6,4,    27.0,    17.4,    24.0,    24.8,    28.2,    33.7,    23.5,     6.2,    65.2
Choa Chu Kang (South),2020,6,5,     7.8,-,-,-,    28.1,    31.3,    24.0,     8.1,    28.9
Choa Chu Kang (South),2020,6,6,     3.8,-,-,-,    26.8,    29.9,    24.0,     4.2,    25.6
Choa Chu Kang (South),2020,6,7,     0.0,     0.0,     0.0,     0.0,    29.2,    34.0,    25.7,     4.8,    25.2
Choa Chu Kang (South),2020,6,8,     0.0,     0.0,     0.0,     0.0,    29.5,    34.3,    26.8,     4.8,    24.8
Choa Chu Kang (South),2020,6,9,     0.0,     0.0,     0.0,     0.0,    29.7,    33.3,    26.2,     6.9,    29.1
Choa Chu Kang (South),2020,6,10,    21.4,    19.0,    20.8,    21.0,    28.7,    33.9,    23.1,     6.7,    38.9
Choa Chu Kang (South),2020,6,11,     0.2,     0.2,     0.2,     0.2,    28.4,    34.0,    24.7,     4.9,    21.3
Choa Chu Kang (South),2020,6,12,     6.0,     5.8,     5.8,     6.0,    28.1,    31.5,    25.7,     5.2,    28.5
Choa Chu Kang (South),2020,6,13,    52.0,    27.6,    33.0,    46.4,    25.4,    27.0,    23.4,     5.8,    26.7
Choa Chu Kang (South),2020,6,14,     0.0,     0.0,     0.0,     0.0,    27.8,    32.6,    24.5,     6.6,    23.7
Choa Chu Kang (South),2020,6,15,     0.6,     0.6,     0.6,     0.6,    29.4,    33.5,    26.9,     7.2,    27.4
Choa Chu Kang (South),2020,6,16,     2.8,     2.2,     2.4,     2.6,    27.5,    30.9,    25.8,     4.9,    24.8
Choa Chu Kang (South),2020,6,17,    11.6,     3.8,     5.2,     7.6,    26.4,    30.3,    24.8,     4.4,    20.2
Choa Chu Kang (South),2020,6,18,     0.0,     0.0,     0.0,     0.0,    27.6,    31.6,    25.1,     5.5,    28.5
Choa Chu Kang (South),2020,6,19,     1.4,     0.6,     1.0,     1.2,    28.1,    32.0,    25.0,     6.1,    26.7
Choa Chu Kang (South),2020,6,20,    43.4,    20.8,    27.4,    29.4,    25.9,    28.5,    23.9,     5.8,    36.7
Choa Chu Kang (South),2020,6,21,     9.2,     4.0,     5.0,     7.6,    26.2,    28.4,    24.2,     5.0,    23.7
Choa Chu Kang (South),2020,6,22,     1.6,     1.2,     1.4,     1.4,    26.7,    29.5,    24.7,     6.0,    35.2
Choa Chu Kang (South),2020,6,23,    83.4,    23.0,    28.6,    38.4,    26.1,    28.8,    22.9,     6.4,    28.5
Choa Chu Kang (South),2020,6,24,    27.8,    18.8,    23.6,    24.4,    26.4,    27.5,    23.9,     8.0,    30.9
Choa Chu Kang (South),2020,6,25,     0.0,     0.0,     0.0,     0.0,    27.9,    31.7,    24.5,     6.9,    25.9
Choa Chu Kang (South),2020,6,26,     0.0,     0.0,     0.0,     0.0,    28.6,    32.0,    26.0,     6.7,    27.0
Choa Chu Kang (South),2020,6,27,     0.0,     0.0,     0.0,     0.0,    28.9,    32.4,    26.9,     6.8,    32.0
Choa Chu Kang (South),2020,6,28,     0.0,     0.0,     0.0,     0.0,    29.2,    32.5,    27.7,     9.2,    30.9
Choa Chu Kang (South),2020,6,29,     0.4,     0.4,     0.4,     0.4,    29.4,    32.4,    27.8,     8.5,    29.8
Choa Chu Kang (South),2020,6,30,     0.0,     0.0,     0.0,     0.0,    29.7,    33.5,    26.9,     9.2,    29.4
