Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2011,6,1,1.8,—,—,—,27.8,32.6,25.4,4.9,28.4
Boon Lay (East),2011,6,2,0.4,—,—,—,28.5,33.3,25.8,5.7,28.4
Boon Lay (East),2011,6,3,0,—,—,—,29.2,32.5,26.7,5.4,27.4
Boon Lay (East),2011,6,4,0,—,—,—,28.8,31.2,27,5.4,31
Boon Lay (East),2011,6,5,76,—,—,—,27,28.7,23.3,5,40.7
Boon Lay (East),2011,6,6,3,—,—,—,27.5,30.8,24.8,6.6,44.6
Boon Lay (East),2011,6,7,0.2,—,—,—,29.6,32.9,26.3,5.6,21.6
Boon Lay (East),2011,6,8,37.4,—,—,—,29.8,33.1,23.1,7.2,34.2
Boon Lay (East),2011,6,9,8,—,—,—,27.7,30,23.1,5.1,31.3
Boon Lay (East),2011,6,10,0,—,—,—,29.4,31.6,27.3,7.1,32
Boon Lay (East),2011,6,11,1.4,—,—,—,27.6,30.2,25.9,4.4,29.5
Boon Lay (East),2011,6,12,17,—,—,—,28.8,32.6,26,4.4,28.1
Boon Lay (East),2011,6,13,1.4,—,—,—,28.5,32.1,27,4.8,32.8
Boon Lay (East),2011,6,14,8.2,—,—,—,28.9,31.5,24.9,6.7,30.6
Boon Lay (East),2011,6,15,0,—,—,—,29.6,32.4,26.8,6.7,27
Boon Lay (East),2011,6,16,7.8,—,—,—,28,31.8,23.6,9.4,42.1
Boon Lay (East),2011,6,17,0,—,—,—,29.4,31.8,28.1,12.7,34.2
Boon Lay (East),2011,6,18,10.2,—,—,—,27.8,29.3,22.7,8.1,50.4
Boon Lay (East),2011,6,19,0,—,—,—,29,31.3,26.8,7.1,37.4
Boon Lay (East),2011,6,20,0,—,—,—,29.5,32.4,27.7,6.2,26.3
Boon Lay (East),2011,6,21,0,—,—,—,29.8,32.9,28,7,26.6
Boon Lay (East),2011,6,22,0,—,—,—,29.5,31.6,27.9,6.8,30.2
Boon Lay (East),2011,6,23,35.8,—,—,—,27.4,29.6,24,7.9,35.3
Boon Lay (East),2011,6,24,0,—,—,—,29.2,31.8,27.8,10.2,30.6
Boon Lay (East),2011,6,25,0,—,—,—,28.6,30.1,26.7,7.6,41.8
Boon Lay (East),2011,6,26,0,—,—,—,29.3,31.7,27.8,9,36
Boon Lay (East),2011,6,27,0,—,—,—,29.3,32,26.9,7.3,25.6
Boon Lay (East),2011,6,28,28,—,—,—,28.6,29.8,24.6,10.1,30.2
Boon Lay (East),2011,6,29,0.4,—,—,—,28.2,30.8,26.3,8,38.5
Boon Lay (East),2011,6,30,20.8,—,—,—,26.1,27.6,23.6,4.4,40.7
