Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2011,11,1,7.6,—,—,—,26.6,33,24.3,3.7,41.4
Clementi,2011,11,2,0,—,—,—,26.6,30.4,24.7,3.8,34.2
Clementi,2011,11,3,1,—,—,—,26.3,28.3,25,3.6,17.6
Clementi,2011,11,4,0.6,—,—,—,26,28.1,24.3,4.4,21.2
Clementi,2011,11,5,36.8,—,—,—,27.2,30.7,24.7,3.8,22
Clementi,2011,11,6,0,—,—,—,26.8,30,23.1,3.9,27.7
Clementi,2011,11,7,0,—,—,—,27.8,31.5,24.5,5.6,28.4
Clementi,2011,11,8,10.4,—,—,—,27,29.3,23.7,5,24.1
Clementi,2011,11,9,0,—,—,—,27.7,31.7,24.7,5.3,28.8
Clementi,2011,11,10,1.4,—,—,—,27.8,31.8,25.4,3.6,20.5
Clementi,2011,11,11,0.4,—,—,—,27.3,31.3,25.5,3.8,22.7
Clementi,2011,11,12,36.8,—,—,—,25.5,29.8,22.9,3.1,30.2
Clementi,2011,11,13,45.4,—,—,—,25.8,32.4,22.9,3.5,23
Clementi,2011,11,14,1.8,—,—,—,25.9,31.1,23.8,4.1,20.2
Clementi,2011,11,15,0.6,—,—,—,26.9,31,24.6,5,25.2
Clementi,2011,11,16,14.8,—,—,—,26.7,31.5,24.4,3.8,30.2
Clementi,2011,11,17,0,—,—,—,27.2,32.1,24.7,4.4,28.1
Clementi,2011,11,18,5.8,—,—,—,26.1,29.3,24.3,3.4,24.8
Clementi,2011,11,19,9.2,—,—,—,27,32.8,24.4,3.5,20.2
Clementi,2011,11,20,19.4,—,—,—,26.7,32.5,24.3,3.8,24.5
Clementi,2011,11,21,30,—,—,—,26.4,30.8,24.3,3.4,30.6
Clementi,2011,11,22,0,—,—,—,27.4,30.8,24.9,4.5,26.3
Clementi,2011,11,23,9,—,—,—,25.9,29.6,24,2.9,17.6
Clementi,2011,11,24,53.8,—,—,—,25.9,31.5,24.2,3.5,24.8
Clementi,2011,11,25,8,—,—,—,26.9,31.6,25.1,4.6,27
Clementi,2011,11,26,10.2,—,—,—,26.8,31.3,24.9,4.1,27.4
Clementi,2011,11,27,50.4,—,—,—,26.9,32,24.1,3.5,31.7
Clementi,2011,11,28,29.4,—,—,—,26.2,31.7,24.1,3.6,33.5
Clementi,2011,11,29,13.8,—,—,—,26.2,31.3,24.5,3.2,21.2
Clementi,2011,11,30,32.8,—,—,—,26.6,32.3,24.6,3.9,23.8
