Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2011,2,1,0.1,—,—,—,—,28.7,23.8,16.1,51.8
Paya Lebar,2011,2,2,0.9,—,—,—,—,30.9,24.3,17.5,50
Paya Lebar,2011,2,3,0.4,—,—,—,—,30.3,24,20.5,46.4
Paya Lebar,2011,2,4,0,—,—,—,—,31.2,23.6,17,42.5
Paya Lebar,2011,2,5,0,—,—,—,—,31.2,23.7,17.8,38.9
Paya Lebar,2011,2,6,0,—,—,—,—,31.8,23.5,18.7,38.9
Paya Lebar,2011,2,7,0,—,—,—,—,31.2,23.3,15.8,37.1
Paya Lebar,2011,2,8,6.3,—,—,—,—,33.6,23.5,10.8,27.7
Paya Lebar,2011,2,9,0,—,—,—,—,32.8,24,9.6,44.3
Paya Lebar,2011,2,10,0,—,—,—,—,34.3,24.3,12,35.3
Paya Lebar,2011,2,11,0.8,—,—,—,—,34,24.7,11,27.7
Paya Lebar,2011,2,12,0,—,—,—,—,33.9,24.5,11.6,33.5
Paya Lebar,2011,2,13,0,—,—,—,—,33,24.5,16.4,40.7
Paya Lebar,2011,2,14,0,—,—,—,—,32.8,24.4,16.2,37.1
Paya Lebar,2011,2,15,16,—,—,—,—,32.6,24.3,12.2,51.8
Paya Lebar,2011,2,16,0,—,—,—,—,31.6,25.2,16.2,42.5
Paya Lebar,2011,2,17,0,—,—,—,—,33.8,26.2,17.6,42.5
Paya Lebar,2011,2,18,15.8,—,—,—,—,32.7,25.5,13,35.3
Paya Lebar,2011,2,19,0.9,—,—,—,—,32.3,25.5,12,35.3
Paya Lebar,2011,2,20,0,—,—,—,—,30.8,25.2,5.1,14.8
Paya Lebar,2011,2,21,0,—,—,—,—,34,25.2,9.4,22.3
Paya Lebar,2011,2,22,0,—,—,—,—,32.9,25,7.4,20.5
Paya Lebar,2011,2,23,21.8,—,—,—,—,33,24.6,7.3,16.6
Paya Lebar,2011,2,24,13.7,—,—,—,—,32.7,24.3,7.4,18.4
Paya Lebar,2011,2,25,0,—,—,—,—,32.9,24.7,12.8,38.9
Paya Lebar,2011,2,26,0,—,—,—,—,32.9,25.3,18.7,38.9
Paya Lebar,2011,2,27,0,—,—,—,—,30.5,24.3,19.7,40.7
Paya Lebar,2011,2,28,0,—,—,—,—,32.8,25,14.2,35.3
