Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2022,11,1,     0.2,     0.2,     0.2,     0.2,    27.3,    30.3,    24.5,    10.8,    42.0
Choa Chu Kang (South),2022,11,2,     0.0,     0.0,     0.0,     0.0,    27.7,    32.4,    25.1,    10.3,    29.1
Choa Chu Kang (South),2022,11,3,     0.2,     0.2,     0.2,     0.2,    27.5,    31.6,    24.8,    12.0,    24.4
Choa Chu Kang (South),2022,11,4,    28.0,    12.2,    19.4,    19.4,    28.2,    32.6,    23.4,    11.4,    37.8
Choa Chu Kang (South),2022,11,5,    22.8,    13.8,    21.4,    24.8,    25.3,    27.7,    22.1,    11.1,    61.1
Choa Chu Kang (South),2022,11,6,     0.0,     0.0,     0.0,     0.0,    26.8,    31.5,    24.5,    11.8,    33.5
Choa Chu Kang (South),2022,11,7,     7.2,     2.6,     3.8,     5.2,    26.8,    33.4,    24.3,    10.5,    30.9
Choa Chu Kang (South),2022,11,8,    14.4,     6.4,     9.8,    14.0,    26.0,    32.1,    23.6,    10.6,    32.4
Choa Chu Kang (South),2022,11,9,     0.0,     0.0,     0.2,     0.2,    26.4,    29.2,    24.1,    10.9,    27.8
Choa Chu Kang (South),2022,11,10,    34.8,    22.0,    23.0,    23.0,    26.2,    30.4,    24.2,    10.0,    32.4
Choa Chu Kang (South),2022,11,11,     3.2,     2.2,     2.4,     2.4,    26.7,    32.0,    24.3,    10.3,    33.2
Choa Chu Kang (South),2022,11,12,    44.2,    15.2,    29.4,    35.2,    25.7,    30.2,    24.2,     9.5,    27.0
Choa Chu Kang (South),2022,11,13,     6.2,     3.6,     4.2,     4.6,    25.9,    30.3,    24.1,    10.2,    30.9
Choa Chu Kang (South),2022,11,14,    77.2,    51.4,    64.0,    71.6,    27.1,    31.9,    23.2,    10.6,    33.5
Choa Chu Kang (South),2022,11,15,     2.8,     1.2,     1.8,     2.4,    27.5,    32.0,    24.0,    12.4,    54.1
Choa Chu Kang (South),2022,11,16,     2.2,     1.2,     1.2,     1.4,    27.7,    34.4,    24.7,    10.8,    32.8
Choa Chu Kang (South),2022,11,17,     1.0,     0.8,     1.0,     1.0,    27.4,    32.2,    23.9,    10.8,    40.4
Choa Chu Kang (South),2022,11,18,     0.0,     0.0,     0.0,     0.0,    28.3,    32.0,    25.9,    12.0,    38.5
Choa Chu Kang (South),2022,11,19,    11.2,     2.4,     4.2,     6.6,    25.7,    27.2,    22.8,    10.7,    32.8
Choa Chu Kang (South),2022,11,20,     2.0,     1.0,     1.4,     2.0,    27.3,    31.1,    23.9,    11.8,    39.6
Choa Chu Kang (South),2022,11,21,     1.2,     1.2,     1.2,     1.2,    28.0,    32.1,    23.0,    13.1,    43.5
Choa Chu Kang (South),2022,11,22,     0.2,     0.2,     0.2,     0.2,    29.1,    32.9,    26.1,    12.5,    42.8
Choa Chu Kang (South),2022,11,23,     1.8,     1.0,     1.4,     1.6,    27.0,    30.2,    23.6,    11.0,    47.6
Choa Chu Kang (South),2022,11,24,    41.6,    21.4,    40.6,    41.6,    28.8,    33.6,    23.5,    11.2,    53.7
Choa Chu Kang (South),2022,11,25,     7.0,    19.6,    38.8,    46.4,    27.6,    31.9,    23.2,    10.1,    32.8
Choa Chu Kang (South),2022,11,26,     0.0,     0.0,     0.0,     0.0,    28.5,    32.3,    26.0,    10.7,    30.2
Choa Chu Kang (South),2022,11,27,     1.0,     0.6,     0.6,     0.8,    26.3,    29.0,    24.3,    10.9,    36.7
Choa Chu Kang (South),2022,11,28,     5.4,     2.8,     3.6,     5.2,    26.7,    33.2,    24.6,    11.3,    37.8
Choa Chu Kang (South),2022,11,29,    27.6,    21.0,    27.6,    27.6,    26.3,    32.6,    23.3,    11.1,    39.3
Choa Chu Kang (South),2022,11,30,    52.8,    32.6,    36.4,    48.6,    26.3,    33.7,    23.4,    10.4,    39.3
