Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2020,6,1,    39.8,    23.6,-,-,-,-,-,     7.0,    46.3
Seletar,2020,6,2,     0.0,     0.0,-,-,-,-,-,     5.2,    24.1
Seletar,2020,6,3,     0.0,     0.0,     0.0,     0.0,-,-,-,     6.7,    31.5
Seletar,2020,6,4,     2.6,     1.0,     1.4,     2.2,-,-,-,     7.9,    33.3
Seletar,2020,6,5,     1.0,-,-,-,-,-,-,    10.9,    35.2
Seletar,2020,6,6,     3.0,-,-,-,-,-,-,     5.0,    20.4
Seletar,2020,6,7,     0.0,     0.0,     0.0,     0.0,-,-,-,     6.5,    29.6
Seletar,2020,6,8,     4.2,     4.2,     4.2,     4.2,-,-,-,     4.9,    27.8
Seletar,2020,6,9,     0.0,     0.0,     0.0,     0.0,-,-,-,     9.1,    29.6
Seletar,2020,6,10,     1.8,     1.4,     1.8,     1.8,-,-,-,    11.0,    31.5
Seletar,2020,6,11,    11.0,    11.0,    11.0,    11.0,-,-,-,     5.2,    33.3
Seletar,2020,6,12,    25.4,    12.8,    13.2,    13.2,-,-,-,     4.9,    42.6
Seletar,2020,6,13,     5.4,     1.6,     2.8,     4.4,-,-,-,     6.4,    29.6
Seletar,2020,6,14,     0.0,     0.0,     0.0,     0.0,-,-,-,     6.4,    33.3
Seletar,2020,6,15,     0.6,     0.4,     0.6,     0.6,-,-,-,     8.1,    35.2
Seletar,2020,6,16,     0.2,     0.2,     0.2,     0.2,-,-,-,     6.4,    38.9
Seletar,2020,6,17,    78.6,    32.0,    56.8,    74.0,-,-,-,     5.3,    27.8
Seletar,2020,6,18,     4.8,     3.2,     3.6,     3.8,-,-,-,     4.3,    20.4
Seletar,2020,6,19,     2.4,     1.2,     2.0,     2.4,-,-,-,     7.0,    29.6
Seletar,2020,6,20,    17.2,     4.4,     7.4,     8.4,-,-,-,     5.6,    37.0
Seletar,2020,6,21,     0.2,     0.2,     0.2,     0.2,-,-,-,     6.4,    35.2
Seletar,2020,6,22,     1.8,     1.0,     1.0,     1.0,-,-,-,     5.6,    46.3
Seletar,2020,6,23,    22.0,    10.2,    14.2,    19.6,-,-,-,     8.1,    37.0
Seletar,2020,6,24,    30.6,    17.4,    25.8,    28.8,-,-,-,     8.1,    29.6
Seletar,2020,6,25,     0.0,     0.0,     0.0,     0.0,-,-,-,     7.4,    37.0
Seletar,2020,6,26,     0.0,     0.0,     0.0,     0.0,-,-,-,     8.7,    31.5
Seletar,2020,6,27,     3.2,     3.2,     3.2,     3.2,-,-,-,     9.7,    38.9
Seletar,2020,6,28,     1.4,     1.2,     1.4,     1.4,-,-,-,    11.0,    40.7
Seletar,2020,6,29,     0.2,     0.2,     0.2,     0.2,-,-,-,     9.5,    35.2
Seletar,2020,6,30,     3.0,     3.0,     3.0,     3.0,-,-,-,    10.0,    29.6
