Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,1982,12,1,0.5,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,2,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,3,4.7,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,4,16.6,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,5,41.3,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,6,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,7,10,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,8,70.1,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,9,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,10,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,11,12.1,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,12,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,13,0.8,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,14,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,15,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,16,39.5,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,17,3,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,18,10.6,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,19,15,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,20,57.9,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,21,61.5,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,22,31.1,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,23,10.3,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,24,1.1,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,25,9.4,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,26,34.1,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,27,1.8,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,28,0.8,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,29,0,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,30,1,—,—,—,—,—,—,—,—
Sentosa Island,1982,12,31,1.3,—,—,—,—,—,—,—,—
