Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2018,4,1,3,2.4,3,3,27.9,32.3,26.5,10.1,31
Pasir Panjang,2018,4,2,20.2,15.4,19.2,20,28.2,33.1,24.3,11.2,45
Pasir Panjang,2018,4,3,0,0,0,0,28.6,33,26.6,9,28.1
Pasir Panjang,2018,4,4,0,0,0,0,28.8,31.6,26.5,10.1,27.4
Pasir Panjang,2018,4,5,0,0,0,0,29,32.5,26.4,8.6,25.9
Pasir Panjang,2018,4,6,0,0,0,0,28.9,32,26.6,9.7,25.6
Pasir Panjang,2018,4,7,2.8,1.6,2,2.8,28,31.9,26.5,9.4,28.8
Pasir Panjang,2018,4,8,0,0,0,0,28.7,32.5,26.7,11.5,36
Pasir Panjang,2018,4,9,0,0,0,0,29,33,26.9,13,43.9
Pasir Panjang,2018,4,10,0,0,0,0,29.1,32.4,27.1,8.6,27.7
Pasir Panjang,2018,4,11,0,0,0,0,29.5,33.1,27.1,9.7,28.1
Pasir Panjang,2018,4,12,2.8,1.4,2,2.6,29.4,32.6,27.4,9.4,27
Pasir Panjang,2018,4,13,1,1,1,1,29.5,32.9,27.6,10.4,33.8
Pasir Panjang,2018,4,14,4.4,2,3.6,4,28.1,31.4,25.4,7.2,44.3
Pasir Panjang,2018,4,15,5.6,4.2,4.4,4.4,27.6,31.4,25.8,8.3,33.5
Pasir Panjang,2018,4,16,0.8,0.4,0.4,0.6,26.9,28.8,26.3,7.6,50.4
Pasir Panjang,2018,4,17,14.4,10,12.8,14.4,27.7,32.7,24.7,7.2,48.2
Pasir Panjang,2018,4,18,0,0,0,0,29.1,33.7,26.3,9.4,29.9
Pasir Panjang,2018,4,19,36,31.6,35.8,36,28,31.3,24.2,7.2,37.4
Pasir Panjang,2018,4,20,48.8,33,43.8,44.2,27.8,33,24.8,7.9,38.9
Pasir Panjang,2018,4,21,2,1,1.2,1.2,27.5,31.5,26.1,7.2,24.8
Pasir Panjang,2018,4,22,0,0,0,0,28.1,31.5,26.5,6.5,31.3
Pasir Panjang,2018,4,23,7.6,6,7.2,7.6,27.8,31.2,25.5,6.8,31.7
Pasir Panjang,2018,4,24,0,0,0,0,28.5,31.3,26.3,10.8,28.8
Pasir Panjang,2018,4,25,0,0,0,0,30.2,32.7,27.9,11.2,29.9
Pasir Panjang,2018,4,26,1.6,1,1.2,1.4,29.4,31.8,27.5,8.6,36.4
Pasir Panjang,2018,4,27,3.8,1.2,2,2.8,27.4,30.5,24.7,7.9,49.3
Pasir Panjang,2018,4,28,0,0,0,0,28.7,31.7,26,7.9,25.2
Pasir Panjang,2018,4,29,0,0,0,0,30,32.6,28,10.1,26.6
Pasir Panjang,2018,4,30,0,0,0,0,29.8,32.8,28.4,10.1,42.5
