Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2019,3,1,0,0,0,0,28.1,32.4,25.6,7.6,36
Clementi,2019,3,2,0.6,0.6,0.6,0.6,28.2,35,25.5,6.8,27.4
Clementi,2019,3,3,0,0,0,0,27.8,33.8,24.1,5.8,23.4
Clementi,2019,3,4,3.4,3.4,3.4,3.4,27.6,35,24.6,5.4,33.1
Clementi,2019,3,5,0,0,0,0,28.3,33.6,24.7,5,20.9
Clementi,2019,3,6,0,0,0,0,28.3,32.6,26.3,5.8,28.8
Clementi,2019,3,7,0,0,0,0,29.1,34.5,26.7,4,23.4
Clementi,2019,3,8,0,0,0,0,28.9,34.4,26.2,5.4,23.4
Clementi,2019,3,9,0.8,0.8,0.8,0.8,28.9,34.8,26.3,5.4,24.1
Clementi,2019,3,10,0,0,0,0,28.8,34.1,26.2,5,24.8
Clementi,2019,3,11,39,15,26.2,38,26.7,34.1,21.5,4,32.8
Clementi,2019,3,12,0.2,0.2,0.2,0.2,28.8,35,24.6,4.3,24.5
Clementi,2019,3,13,0,0,0,0,29,35.3,26.1,5.4,23.8
Clementi,2019,3,14,0,0,0,0,28.6,34,25.3,6.1,29.2
Clementi,2019,3,15,0,0,0,0,28.6,34.7,25.4,5.4,32
Clementi,2019,3,16,0,0,0,0,27.9,33.3,24.4,5.4,30.2
Clementi,2019,3,17,0,0,0,0,28.5,34.6,25.3,6.5,31
Clementi,2019,3,18,0,0,0,0,28.5,34.5,24.9,6.5,27.7
Clementi,2019,3,19,0,0,0,0,28.7,33.9,25.2,6.1,28.4
Clementi,2019,3,20,0,0,0,0,28.9,33.9,26.1,6.1,27.4
Clementi,2019,3,21,47.4,31.8,36,47,27.6,35.7,22.8,5.8,36.7
Clementi,2019,3,22,0,0,0,0,28.8,35.6,24.8,4,24.8
Clementi,2019,3,23,0,0,0,0,29,33.7,26.3,4.3,18
Clementi,2019,3,24,10.6,7.4,10.4,10.6,28.4,34,24,4.3,31.7
Clementi,2019,3,25,1.8,1.4,1.6,1.8,28.1,34.6,25.4,4.3,21.2
Clementi,2019,3,26,0,0,0,0,29.2,33.6,26.5,6.8,30.2
Clementi,2019,3,27,0,0,0,0,29.6,34.7,26.6,6.8,33.5
Clementi,2019,3,28,7.2,4.2,4.2,6,27.5,34.9,23.1,4.3,25.9
Clementi,2019,3,29,0,0,0,0,29,34.4,25,4,17.3
Clementi,2019,3,30,5.2,4,4.4,4.4,27.6,34.2,23.1,3.6,32
Clementi,2019,3,31,0,0,0,0,28.9,32.3,26.5,3.6,20.9
