Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2005,9,1,0,—,—,—,28.5,32.8,24.2,12,—
Tengah,2005,9,2,5.4,—,—,—,26.9,30.3,24.6,6.8,—
Tengah,2005,9,3,3.2,—,—,—,27.6,31.6,24.6,9.4,—
Tengah,2005,9,4,24.2,—,—,—,26.1,31.2,23.2,6.3,—
Tengah,2005,9,5,0,—,—,—,28.2,33,23.4,10.4,—
Tengah,2005,9,6,0,—,—,—,29.3,33.5,24.6,10.1,—
Tengah,2005,9,7,57.8,—,—,—,29.5,33.1,26.2,9.6,—
Tengah,2005,9,8,0,—,—,—,27.6,31.8,23.6,6.7,—
Tengah,2005,9,9,0,—,—,—,29.1,33.8,25.3,8.3,—
Tengah,2005,9,10,0,—,—,—,27.8,33.2,24.2,7.4,—
Tengah,2005,9,11,0,—,—,—,28.1,33.5,24.1,7.1,—
Tengah,2005,9,12,0.1,—,—,—,—,31.9,24.4,5.7,—
Tengah,2005,9,13,12.5,—,—,—,27.3,31.9,23.4,8,—
Tengah,2005,9,14,0,—,—,—,28.1,32.7,23.5,8,—
Tengah,2005,9,15,2.5,—,—,—,28.4,33.9,24.3,7.4,—
Tengah,2005,9,16,0.1,—,—,—,27.7,31.8,23.4,9.6,—
Tengah,2005,9,17,17.5,—,—,—,28.8,33.7,24.7,10.2,—
Tengah,2005,9,18,1.2,—,—,—,—,31,21.7,7.7,—
Tengah,2005,9,19,54.5,—,—,—,—,31.1,22.1,6.3,—
Tengah,2005,9,20,13.8,—,—,—,26.5,31.3,23.3,7.4,—
Tengah,2005,9,21,5.9,—,—,—,26.4,31.4,22.8,7.4,—
Tengah,2005,9,22,16.5,—,—,—,25.1,32.4,23.2,5.1,—
Tengah,2005,9,23,0,—,—,—,26.9,32.8,22.5,8.6,—
Tengah,2005,9,24,0,—,—,—,—,33,22.8,8.7,—
Tengah,2005,9,25,4,—,—,—,27.2,32.3,23,11.1,—
Tengah,2005,9,26,0,—,—,—,28.4,33,24,12.7,—
Tengah,2005,9,27,0,—,—,—,28.6,32.5,25,11.2,—
Tengah,2005,9,28,21.1,—,—,—,26.6,32.3,24,6.2,—
Tengah,2005,9,29,20,—,—,—,26.4,32,23.4,5.5,—
Tengah,2005,9,30,10,—,—,—,—,33.4,23.5,5.6,—
