Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2023,5,1,     0.0,     0.0,     0.0,     0.0,    29.6,    32.4,    27.3,     8.6,    32.0
East Coast Parkway,2023,5,2,     0.0,     0.0,     0.0,     0.0,    30.0,    32.6,    28.1,     9.2,    29.1
East Coast Parkway,2023,5,3,     0.0,     0.0,     0.0,     0.0,    29.8,    31.9,    28.5,     6.5,    25.2
East Coast Parkway,2023,5,4,     0.8,     0.8,     0.8,     0.8,    29.6,    31.4,    27.9,     7.0,    26.3
East Coast Parkway,2023,5,5,     0.4,     0.4,     0.4,     0.4,    29.6,    31.5,    28.0,     7.4,    28.5
East Coast Parkway,2023,5,6,     0.0,     0.0,     0.0,     0.0,    29.5,    31.4,    27.1,    14.3,    33.2
East Coast Parkway,2023,5,7,     7.0,     3.0,     3.8,     6.2,    29.0,    30.6,    26.1,    18.8,    41.1
East Coast Parkway,2023,5,8,     0.0,     0.0,     0.0,     0.0,    30.4,    32.3,    27.9,    18.4,    35.2
East Coast Parkway,2023,5,9,     0.0,     0.0,     0.0,     0.0,    30.0,    32.2,    27.7,    15.4,    35.9
East Coast Parkway,2023,5,10,     0.0,     0.0,     0.0,     0.0,    30.7,    32.3,    29.4,    15.2,    26.7
East Coast Parkway,2023,5,11,     0.0,     0.0,     0.0,     0.0,    30.4,    31.5,    29.6,    16.1,    34.3
East Coast Parkway,2023,5,12,     0.0,     0.0,     0.0,     0.0,    30.1,    31.6,    28.5,    11.1,    28.5
East Coast Parkway,2023,5,13,     0.0,     0.0,     0.0,     0.0,    30.5,    32.9,    28.1,    10.7,    28.2
East Coast Parkway,2023,5,14,     0.0,     0.0,     0.0,     0.0,    30.5,    32.1,    29.5,    10.1,    24.8
East Coast Parkway,2023,5,15,     0.0,     0.0,     0.0,     0.0,    29.7,    31.1,    28.3,     9.6,    33.9
East Coast Parkway,2023,5,16,    24.6,    16.0,    23.8,    24.2,    28.2,    30.4,    24.2,    10.2,    54.8
East Coast Parkway,2023,5,17,    15.0,    14.0,    14.8,    14.8,    29.1,    31.0,    25.5,     7.4,    24.8
East Coast Parkway,2023,5,18,     0.0,     0.2,     0.2,     0.2,    29.4,    31.7,    27.4,    10.8,    32.8
East Coast Parkway,2023,5,19,     0.6,     0.6,     0.6,     0.6,    29.3,    30.9,    26.2,    13.7,    36.7
East Coast Parkway,2023,5,20,     0.0,     0.0,     0.0,     0.0,    30.2,    31.4,    29.2,    17.7,    33.2
East Coast Parkway,2023,5,21,     2.6,     1.2,     1.8,     1.8,    28.2,    30.5,    24.5,    11.5,    43.5
East Coast Parkway,2023,5,22,     0.0,     0.0,     0.0,     0.0,    29.7,    31.5,    27.7,    12.3,    44.6
East Coast Parkway,2023,5,23,    13.2,     5.2,     8.4,    13.0,    29.1,    30.7,    24.8,    13.9,    36.3
East Coast Parkway,2023,5,24,     0.0,     0.0,     0.0,     0.0,    30.3,    32.1,    29.1,    14.7,    25.2
East Coast Parkway,2023,5,25,     0.0,     0.0,     0.0,     0.0,    30.7,    32.1,    29.7,    15.7,    28.5
East Coast Parkway,2023,5,26,     3.2,     1.8,     2.2,     2.2,    29.3,    30.7,    26.4,    12.5,    43.5
East Coast Parkway,2023,5,27,     0.0,     0.0,     0.0,     0.0,    29.6,    31.0,    28.1,     9.9,    35.6
East Coast Parkway,2023,5,28,     8.2,     8.0,     8.2,     8.2,    29.7,    31.2,    25.8,    13.2,    34.6
East Coast Parkway,2023,5,29,    17.6,    16.8,    17.0,    17.0,    29.9,    31.9,    23.8,    15.0,    54.1
East Coast Parkway,2023,5,30,     0.0,     0.0,     0.0,     0.0,    30.2,    32.8,    28.7,    13.3,    34.3
East Coast Parkway,2023,5,31,     0.0,     0.0,     0.0,     0.0,    30.5,    31.9,    29.5,    16.8,    30.2
