Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2022,2,1,     0.0,     0.0,     0.0,     0.0,-,-,-,    12.2,    31.0
Tengah,2022,2,2,     6.7,     6.5,     6.7,     6.7,-,-,-,     6.4,    21.6
Tengah,2022,2,3,     0.0,     0.0,     0.0,     0.0,-,-,-,    10.4,    29.1
Tengah,2022,2,4,     0.0,     0.0,     0.0,     0.0,-,-,-,    14.0,    40.6
Tengah,2022,2,5,    18.2,    13.5,    14.5,    14.7,-,-,-,     9.7,    31.4
Tengah,2022,2,6,    30.3,    18.0,    18.8,    22.6,-,-,-,     5.1,    28.7
Tengah,2022,2,7,     2.0,     1.5,     1.5,     2.0,-,-,-,     7.7,    26.6
Tengah,2022,2,8,     4.2,     1.6,     2.6,     4.0,    26.9,    31.0,    24.5,     5.8,    27.6
Tengah,2022,2,9,    33.9,    19.0,    25.7,    32.3,    25.2,    30.8,    23.5,     5.1,    35.4
Tengah,2022,2,10,    17.2,     6.1,     7.1,     7.5,    24.4,    26.2,    23.3,     5.6,    21.2
Tengah,2022,2,11,     0.6,     0.6,     0.6,     0.6,    25.6,    30.1,    22.6,     6.8,    28.7
Tengah,2022,2,12,    10.9,     8.1,    10.3,    10.7,    26.7,    32.9,    23.1,     7.8,    26.1
Tengah,2022,2,13,     0.6,     0.6,     0.6,     0.6,    26.7,    31.6,    23.6,     5.3,    23.4
Tengah,2022,2,14,     0.4,     0.4,     0.4,     0.4,    27.6,    31.9,    24.3,     6.9,    23.4
Tengah,2022,2,15,     1.0,     1.0,     1.0,     1.0,    28.2,    33.7,    25.8,     6.8,    20.5
Tengah,2022,2,16,    18.0,    17.2,    17.6,    17.8,    27.7,    35.5,    25.3,     5.3,    33.8
Tengah,2022,2,17,     1.0,     0.8,     0.8,     1.0,    27.5,    32.3,    22.6,     7.3,    30.0
Tengah,2022,2,18,     0.0,     0.0,     0.0,     0.0,    28.6,    33.1,    26.1,     9.5,    24.0
Tengah,2022,2,19,     3.4,     3.4,     3.4,     3.4,    28.3,    32.6,    25.4,     7.6,    35.4
Tengah,2022,2,20,    34.3,    31.7,    33.9,    34.1,    27.8,    35.1,    21.3,     6.7,    57.4
Tengah,2022,2,21,     1.2,     1.2,     1.2,     1.2,    28.4,    34.4,    24.8,     8.8,    26.4
Tengah,2022,2,22,     0.0,     0.0,     0.0,     0.0,    29.3,    34.7,    24.9,     9.2,    26.2
Tengah,2022,2,23,     0.0,     0.0,     0.0,     0.0,-,-,-,     9.9,    34.9
Tengah,2022,2,24,    26.5,     7.9,    12.5,    17.6,    24.8,    26.8,    23.4,     9.3,    28.9
Tengah,2022,2,25,     0.0,     0.0,     0.0,     0.0,    26.9,    32.2,    22.9,     9.3,    27.0
Tengah,2022,2,26,     0.0,     0.0,     0.0,     0.0,    27.0,    29.5,    24.2,     5.3,    18.8
Tengah,2022,2,27,    14.5,     6.9,    11.3,    13.1,    26.4,    30.7,    24.0,     8.1,    28.0
Tengah,2022,2,28,     2.2,     2.2,     2.2,     2.2,    27.5,    32.7,    24.4,    10.6,    30.1
