Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2021,3,1,     0.0,     0.0,     0.0,     0.0,    28.6,    32.1,    25.9,    11.7,    35.0
Tuas South,2021,3,2,     0.6,     0.6,     0.6,     0.6,    28.6,    32.8,    25.5,    14.0,    31.7
Tuas South,2021,3,3,     0.0,     0.0,     0.0,     0.0,    28.6,    33.6,    25.9,    12.7,    32.8
Tuas South,2021,3,4,     0.0,     0.0,     0.0,     0.0,    29.2,    33.7,    26.0,    13.9,    31.7
Tuas South,2021,3,5,     0.0,     0.0,     0.0,     0.0,    29.1,    32.7,    26.6,    13.0,    31.7
Tuas South,2021,3,6,     5.4,     5.2,     5.2,     5.2,    28.1,    33.5,    26.4,    13.7,    35.9
Tuas South,2021,3,7,    28.0,    11.0,    13.0,    15.0,    26.2,    29.1,    24.7,    17.4,    63.7
Tuas South,2021,3,8,     0.0,     0.0,     0.0,     0.0,    27.4,    31.5,    24.4,    12.5,    36.3
Tuas South,2021,3,9,     0.0,     0.0,     0.0,     0.0,    28.2,    33.0,    25.2,    14.5,    35.9
Tuas South,2021,3,10,     0.0,     0.0,     0.0,     0.0,    28.4,    34.0,    25.2,    14.5,    33.5
Tuas South,2021,3,11,     0.0,     0.0,     0.0,     0.0,    28.1,    32.6,    25.8,    14.3,    32.4
Tuas South,2021,3,12,     0.2,     0.2,     0.2,     0.2,    26.7,    29.2,    25.5,    12.9,    29.8
Tuas South,2021,3,13,     2.6,     2.6,     2.6,     2.6,    27.0,    31.6,    25.2,    14.0,    39.6
Tuas South,2021,3,14,     0.0,     0.0,     0.0,     0.0,    27.7,    30.5,    25.8,    13.0,    32.8
Tuas South,2021,3,15,     5.0,     4.4,     4.6,     5.0,    27.7,    33.2,    25.5,    13.0,    40.4
Tuas South,2021,3,16,     0.0,     0.0,     0.0,     0.0,    28.1,    31.2,    25.7,    11.0,    29.8
Tuas South,2021,3,17,     0.0,     0.0,     0.0,     0.0,    27.6,    30.4,    25.5,    12.8,    33.5
Tuas South,2021,3,18,     0.2,     0.2,     0.2,     0.2,    27.6,    31.6,    26.1,    11.9,    37.8
Tuas South,2021,3,19,     0.0,     0.0,     0.0,     0.0,    28.6,    32.1,    26.2,    11.6,    35.6
Tuas South,2021,3,20,     0.4,     0.4,     0.4,     0.4,    28.5,    31.9,    26.5,    12.2,    31.7
Tuas South,2021,3,21,    55.4,    52.0,    54.2,    55.4,    27.9,    32.9,    23.9,    11.8,    77.4
Tuas South,2021,3,22,     6.8,     6.0,     6.4,     6.8,    28.0,    32.9,    26.2,    13.2,    37.4
Tuas South,2021,3,23,   143.2,    45.4,    74.4,    90.4,    26.5,    31.2,    24.4,    11.8,    42.0
Tuas South,2021,3,24,    17.0,    13.8,    15.4,    16.0,    25.6,    27.7,    24.4,    12.3,    30.9
Tuas South,2021,3,25,     0.4,     0.2,     0.2,     0.2,    26.7,    29.2,    24.7,    12.6,    28.5
Tuas South,2021,3,26,     0.0,     0.0,     0.0,     0.0,    28.5,    32.7,    25.8,    12.5,    36.3
Tuas South,2021,3,27,    22.8,    20.0,    20.2,    20.2,    26.8,    29.9,    24.6,    11.4,    42.0
Tuas South,2021,3,28,     0.0,     0.0,     0.0,     0.0,    27.9,    30.9,    25.2,     9.9,    24.4
Tuas South,2021,3,29,     4.2,     1.6,     2.2,     3.0,    27.2,    30.1,    25.8,    12.9,    40.7
Tuas South,2021,3,30,     0.2,     0.2,     0.2,     0.2,    28.3,    32.0,    25.7,    11.1,    25.9
Tuas South,2021,3,31,    46.0,    19.4,    29.4,    40.8,    28.7,    32.4,    24.8,    14.7,    54.4
