Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2010,3,1,0.4,—,—,—,28.3,32.9,25.7,5.9,21.6
Jurong (West),2010,3,2,9,—,—,—,27.9,34.3,25.2,6.7,29.2
Jurong (West),2010,3,3,1,—,—,—,28.3,34,25.3,6.9,23
Jurong (West),2010,3,4,0,—,—,—,28.4,33.7,24.9,6.1,30.2
Jurong (West),2010,3,5,0,—,—,—,28.6,34.7,25.5,6.9,31.3
Jurong (West),2010,3,6,0,—,—,—,28.3,33.8,24.8,8.1,27
Jurong (West),2010,3,7,0,—,—,—,28.9,34.6,25.8,6.5,22.7
Jurong (West),2010,3,8,15,—,—,—,28.1,33.7,25,8.4,30.2
Jurong (West),2010,3,9,4.8,—,—,—,28.3,34.4,25.4,5.9,23
Jurong (West),2010,3,10,4.8,—,—,—,27.5,31.3,25.2,8.4,40.3
Jurong (West),2010,3,11,0,—,—,—,27.9,33,24.9,6.9,32.8
Jurong (West),2010,3,12,0,—,—,—,28.2,33.3,25.8,5.7,27.4
Jurong (West),2010,3,13,16.2,—,—,—,27.3,31.8,24.7,7.7,37.8
Jurong (West),2010,3,14,7.4,—,—,—,27,35.5,24.7,5.5,29.2
Jurong (West),2010,3,15,18.4,—,—,—,26.7,32.6,23.8,5.7,33.5
Jurong (West),2010,3,16,3.8,—,—,—,26.3,28.5,23.8,7.6,32.8
Jurong (West),2010,3,17,0,—,—,—,28.3,33.4,24.5,8.6,34.6
Jurong (West),2010,3,18,2.4,—,—,—,26.2,30.6,24,7.3,42.1
Jurong (West),2010,3,19,0.8,—,—,—,26.1,32.2,24.1,7.5,37.1
Jurong (West),2010,3,20,8.8,—,—,—,24.4,25.3,23.6,7.1,23
Jurong (West),2010,3,21,36.6,—,—,—,26.3,32.2,23.5,5.6,34.2
Jurong (West),2010,3,22,2.6,—,—,—,27.1,33.3,24.5,5.6,34.2
Jurong (West),2010,3,23,30.8,—,—,—,26.9,30.5,23.3,5.2,50
Jurong (West),2010,3,24,0,—,—,—,27.9,33.4,24.4,6,22.7
Jurong (West),2010,3,25,0,—,—,—,27.6,33.1,25.8,7.5,29.9
Jurong (West),2010,3,26,10,—,—,—,26.8,33.2,24.2,5.7,46.1
Jurong (West),2010,3,27,0,—,—,—,28,33.1,25,9.5,33.8
Jurong (West),2010,3,28,0,—,—,—,28.1,33.6,24.9,7.8,25.2
Jurong (West),2010,3,29,0,—,—,—,27.5,34.3,24.9,6.3,29.5
Jurong (West),2010,3,30,0.4,—,—,—,26.7,30.7,24.5,5.7,28.8
Jurong (West),2010,3,31,0,—,—,—,26.9,31.1,24.5,5.8,26.3
