Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2022,8,1,     0.2,     0.2,     0.2,     0.2,    28.2,    30.9,    26.2,     3.6,    21.7
Clementi,2022,8,2,    33.2,     9.8,    15.8,    26.0,    26.5,    31.3,    23.2,     3.8,    36.7
Clementi,2022,8,3,    26.4,    13.4,    15.8,    16.0,    26.1,    28.8,    23.0,     3.4,    29.1
Clementi,2022,8,4,     4.4,     2.8,     3.0,     4.2,    26.0,    28.7,    23.5,     3.9,    18.3
Clementi,2022,8,5,     0.0,     0.0,     0.0,     0.0,    27.5,    30.4,    25.3,     5.1,    20.6
Clementi,2022,8,6,     0.0,     0.0,     0.0,     0.0,    28.4,    32.1,    25.2,     5.6,    28.5
Clementi,2022,8,7,    22.2,    19.2,    22.0,    22.2,    27.8,    30.3,    22.5,     6.0,    31.7
Clementi,2022,8,8,     0.0,     0.0,     0.0,     0.0,    28.9,    31.9,    27.3,     8.5,    31.3
Clementi,2022,8,9,     0.0,     0.0,     0.0,     0.0,    28.9,    32.7,    26.6,     5.9,    25.6
Clementi,2022,8,10,     0.0,     0.0,     0.0,     0.0,    28.9,    31.9,    27.1,     8.9,    33.9
Clementi,2022,8,11,     0.0,     0.0,     0.0,     0.0,    29.4,    32.9,    27.5,     8.9,    30.9
Clementi,2022,8,12,     0.0,     0.0,     0.0,     0.0,    29.3,    33.2,    27.6,     5.2,    30.2
Clementi,2022,8,13,    13.4,     8.2,    12.8,    13.2,    27.4,    30.3,    22.9,     4.0,    29.8
Clementi,2022,8,14,     0.4,     0.4,     0.4,     0.4,    28.0,    33.0,    24.7,     4.5,    36.3
Clementi,2022,8,15,     0.0,     0.0,     0.0,     0.0,    28.7,    31.8,    26.3,     4.9,    23.7
Clementi,2022,8,16,    33.4,    31.0,    31.8,    33.2,    27.2,    30.3,    21.9,     3.9,    32.4
Clementi,2022,8,17,     0.0,     0.0,     0.0,     0.0,    28.6,    31.9,    26.4,     6.6,    38.5
Clementi,2022,8,18,    11.4,     9.6,    10.4,    10.4,    28.1,    30.9,    23.6,     4.9,    43.5
Clementi,2022,8,19,     0.0,     0.0,     0.0,     0.0,    28.4,    30.6,    26.3,     5.3,    24.8
Clementi,2022,8,20,    10.0,     6.4,     6.8,     9.8,    27.7,    30.8,    24.8,     4.1,    35.0
Clementi,2022,8,21,    76.4,    46.4,    57.8,    76.0,    26.2,    28.6,    22.5,     5.2,    42.0
Clementi,2022,8,22,     0.0,     0.0,     0.0,     0.0,    28.3,    31.4,    26.0,     6.7,    29.4
Clementi,2022,8,23,    17.6,     6.8,    10.2,    14.4,    26.3,    29.4,    23.9,     2.7,    20.6
Clementi,2022,8,24,     3.2,     2.2,     2.6,     3.2,    27.1,    31.5,    23.8,     4.7,    38.2
Clementi,2022,8,25,    16.0,    11.4,    11.6,    11.6,    27.0,    29.6,    23.7,     6.6,    43.5
Clementi,2022,8,26,    35.8,    28.4,    29.0,    31.2,    25.6,    27.5,    23.0,     3.4,    35.6
Clementi,2022,8,27,    21.6,     7.2,    11.8,    14.4,    25.8,    31.6,    23.9,     3.2,    21.7
Clementi,2022,8,28,-,-,-,-,-,-,-,-,-
Clementi,2022,8,29,     7.2,     5.2,     6.4,     7.0,    26.7,    31.0,    23.3,     3.3,    17.6
Clementi,2022,8,30,     0.0,     0.0,     0.0,     0.0,    27.1,    30.0,    26.1,     5.0,    20.9
Clementi,2022,8,31,     0.0,     0.0,     0.0,     0.0,    28.5,    32.7,    25.3,     4.7,    23.3
