Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2023,2,1,     0.0,     0.0,     0.0,     0.0,    26.4,    30.5,    23.3,    11.3,    32.4
Choa Chu Kang (South),2023,2,2,     6.4,     6.0,     6.2,     6.4,    26.4,    31.8,    24.1,    11.0,    29.8
Choa Chu Kang (South),2023,2,3,    16.4,    15.4,    16.0,    16.4,    26.4,    32.1,    22.3,    10.9,    30.2
Choa Chu Kang (South),2023,2,4,     5.4,     1.0,     1.6,     2.8,    24.6,    27.6,    23.9,    11.9,    34.3
Choa Chu Kang (South),2023,2,5,    44.2,    21.2,    25.6,    39.2,    25.7,    33.3,    24.0,    10.2,    24.8
Choa Chu Kang (South),2023,2,6,     0.0,     0.0,     0.0,     0.0,    26.1,    30.2,    23.8,    10.6,    32.4
Choa Chu Kang (South),2023,2,7,     0.0,     0.0,     0.0,     0.0,    27.1,    32.6,    23.8,    11.5,    27.0
Choa Chu Kang (South),2023,2,8,    20.4,    13.6,    15.4,    20.0,    26.9,    32.9,    24.3,    12.6,    37.4
Choa Chu Kang (South),2023,2,9,    12.6,    10.2,    12.2,    12.2,    27.0,    31.5,    25.2,    11.8,    27.8
Choa Chu Kang (South),2023,2,10,    10.8,     6.8,     6.8,     8.4,    27.4,    33.6,    24.3,    11.3,    31.7
Choa Chu Kang (South),2023,2,11,     8.0,     7.8,     7.8,     7.8,    27.1,    31.5,    24.6,    11.7,    29.1
Choa Chu Kang (South),2023,2,12,    43.0,    20.4,    24.4,    28.4,    25.4,    31.8,    22.0,    11.1,    35.2
Choa Chu Kang (South),2023,2,13,     0.0,     0.0,     0.0,     0.0,    27.0,    32.9,    23.7,    10.6,    27.0
Choa Chu Kang (South),2023,2,14,     4.2,     4.2,     4.2,     4.2,    27.1,    32.9,    25.0,    11.9,    35.9
Choa Chu Kang (South),2023,2,15,    19.8,    13.8,    17.2,    19.6,    26.1,    29.3,    21.9,    13.7,    33.5
Choa Chu Kang (South),2023,2,16,     0.0,     0.0,     0.0,     0.0,    26.9,    31.3,    22.9,    12.6,    30.9
Choa Chu Kang (South),2023,2,17,     3.6,     2.6,     2.6,     2.6,    26.5,    30.8,    23.9,    12.9,    34.6
Choa Chu Kang (South),2023,2,18,     0.0,     0.0,     0.0,     0.0,    27.6,    32.1,    24.4,    14.1,    84.3
Choa Chu Kang (South),2023,2,19,     2.2,     1.8,     1.8,     2.2,    27.7,    32.5,    25.5,    14.2,    32.4
Choa Chu Kang (South),2023,2,20,    11.4,     8.2,     9.8,    10.8,    26.6,    30.5,    24.3,    12.6,    35.6
Choa Chu Kang (South),2023,2,21,     0.0,     0.0,     0.0,     0.0,    27.1,    31.5,    23.8,    15.8,    40.4
Choa Chu Kang (South),2023,2,22,     3.2,     2.8,     2.8,     3.2,    27.0,    31.2,    25.3,    14.4,    34.3
Choa Chu Kang (South),2023,2,23,     0.0,     0.0,     0.0,     0.0,    27.4,    31.4,    25.1,    13.3,    33.5
Choa Chu Kang (South),2023,2,24,     0.0,     0.0,     0.0,     0.0,    27.8,    32.0,    25.5,    14.5,    38.9
Choa Chu Kang (South),2023,2,25,     0.0,     0.0,     0.0,     0.0,    27.2,    31.5,    24.4,    13.1,    36.3
Choa Chu Kang (South),2023,2,26,     0.4,     0.2,     0.2,     0.4,    27.3,    31.4,    24.4,    18.2,    46.5
Choa Chu Kang (South),2023,2,27,     2.2,     0.6,     0.6,     1.2,    26.6,    30.2,    24.3,    13.3,    44.3
Choa Chu Kang (South),2023,2,28,   143.8,    22.2,    34.6,    55.8,    24.3,    26.7,    22.2,     9.9,    38.9
