Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2021,1,1,    32.8,     7.6,    10.8,    13.0,    24.6,    26.2,    22.7,    12.4,    61.1
Pasir Panjang,2021,1,2,    85.6,     9.6,    14.2,    22.4,    23.4,    25.0,    22.2,    14.7,    63.3
Pasir Panjang,2021,1,3,     2.0,     0.8,     1.2,     1.6,    24.2,    25.2,    23.4,     8.2,    19.4
Pasir Panjang,2021,1,4,     3.2,     3.2,     3.2,     3.2,    25.3,    27.8,    23.3,     7.3,    23.3
Pasir Panjang,2021,1,5,     0.0,     0.0,     0.0,     0.0,    26.8,    30.2,    24.5,     9.6,    29.8
Pasir Panjang,2021,1,6,     0.0,     0.0,     0.0,     0.0,    27.0,    29.6,    25.4,    12.8,    44.3
Pasir Panjang,2021,1,7,     0.0,     0.0,     0.0,     0.0,    25.1,    25.9,    24.2,    10.6,    28.9
Pasir Panjang,2021,1,8,     5.8,     5.4,     5.6,     5.6,    25.8,    27.9,    24.2,    10.1,    44.6
Pasir Panjang,2021,1,9,    22.4,     9.6,    13.6,    15.6,    25.5,    27.6,    24.2,    10.7,    42.8
Pasir Panjang,2021,1,10,    74.4,    13.2,    16.6,    26.6,    24.0,    24.6,    23.8,    13.9,    42.4
Pasir Panjang,2021,1,11,     2.6,     2.0,     2.2,     2.2,    25.4,    28.5,    24.1,    14.1,    46.9
Pasir Panjang,2021,1,12,    13.4,     8.0,     8.6,     9.0,    25.1,    28.1,    23.7,    13.5,    49.6
Pasir Panjang,2021,1,13,     1.2,     0.8,     0.8,     0.8,    25.2,    27.3,    23.7,    11.6,    48.5
Pasir Panjang,2021,1,14,     0.0,     0.0,     0.0,     0.0,    26.0,    28.7,    24.2,    11.3,    35.2
Pasir Panjang,2021,1,15,     0.0,     0.0,     0.0,     0.0,    27.0,    30.7,    24.4,    10.1,    36.3
Pasir Panjang,2021,1,16,     0.0,     0.0,     0.0,     0.0,    27.1,    30.6,    24.9,    11.2,    38.5
Pasir Panjang,2021,1,17,     0.0,     0.0,     0.0,     0.0,    27.1,    30.7,    25.2,    16.1,    48.5
Pasir Panjang,2021,1,18,     0.0,     0.0,     0.0,     0.0,    26.4,    28.4,    25.0,    17.0,    57.2
Pasir Panjang,2021,1,19,     0.0,     0.0,     0.0,     0.0,    26.5,    29.4,    24.6,    13.2,    43.9
Pasir Panjang,2021,1,20,     0.0,     0.0,     0.0,     0.0,    26.6,    29.9,    24.6,    11.7,    33.2
Pasir Panjang,2021,1,21,    16.4,    13.4,    16.2,    16.2,    26.3,    30.8,    24.6,    11.6,    41.9
Pasir Panjang,2021,1,22,     0.0,     0.0,     0.0,     0.2,    26.4,    30.5,    24.4,     9.7,    27.8
Pasir Panjang,2021,1,23,    15.4,     7.8,    10.2,    10.8,    26.0,    30.8,    24.4,    10.7,    31.3
Pasir Panjang,2021,1,24,    32.8,    24.8,    31.4,    32.0,    26.3,    31.7,    23.3,    10.8,    43.9
Pasir Panjang,2021,1,25,     0.2,     0.2,     0.2,     0.2,    27.1,    31.7,    25.0,    11.2,    33.5
Pasir Panjang,2021,1,26,     0.0,     0.0,     0.0,     0.0,    27.0,    31.2,    24.8,    11.0,    31.3
Pasir Panjang,2021,1,27,     2.8,     2.8,     2.8,     2.8,    26.9,    30.3,    24.9,     9.6,    28.9
Pasir Panjang,2021,1,28,    15.0,    12.8,    14.0,    14.8,    26.2,    29.7,    23.8,    13.2,    52.2
Pasir Panjang,2021,1,29,     0.0,     0.0,     0.0,     0.0,    27.0,    30.8,    24.8,    14.1,    37.8
Pasir Panjang,2021,1,30,     0.0,     0.0,     0.0,     0.0,    27.0,    30.5,    24.9,    14.8,    43.9
Pasir Panjang,2021,1,31,     0.0,     0.0,     0.0,     0.0,    27.0,    29.6,    24.9,    13.1,    34.6
