Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2017,6,1,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2017,6,2,0,0,0,0,—,—,—,3.6,14
Choa Chu Kang (South),2017,6,3,0,0,0,0,—,—,—,6.5,20.2
Choa Chu Kang (South),2017,6,4,0,0,0,0,30.2,33.7,27.6,6.5,27
Choa Chu Kang (South),2017,6,5,0,0,0,0,30.1,33.2,27.8,5.4,23.4
Choa Chu Kang (South),2017,6,6,0,0,0,0,29.7,32.8,27.7,5,25.2
Choa Chu Kang (South),2017,6,7,0,0,0,0,30.1,34.6,27,4.7,19.4
Choa Chu Kang (South),2017,6,8,18.4,18,18.4,18.4,29,33.9,25.4,4.7,32.4
Choa Chu Kang (South),2017,6,9,0,0,0,0,29.8,33.5,26.5,5,22.7
Choa Chu Kang (South),2017,6,10,15,11.4,12.2,12.2,28.5,33.9,24.8,5,32
Choa Chu Kang (South),2017,6,11,0.2,0.2,0.2,0.2,28.2,32,24.7,4.7,24.8
Choa Chu Kang (South),2017,6,12,0,0,0,0,29.6,32.7,27.1,4.7,20.9
Choa Chu Kang (South),2017,6,13,0.8,0.8,0.8,0.8,29.4,33.3,26.3,5.8,27.7
Choa Chu Kang (South),2017,6,14,19.6,16.2,18.6,19.4,27.2,31.7,24.1,4.7,27.4
Choa Chu Kang (South),2017,6,15,0,0,0,0,—,—,—,1.1,5.4
Choa Chu Kang (South),2017,6,16,0,0,0,0,—,—,—,5,23
Choa Chu Kang (South),2017,6,17,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2017,6,18,43,17.6,23.2,23.8,—,—,—,5.4,35.6
Choa Chu Kang (South),2017,6,19,0,0,0,0,27.9,31.1,24.4,5.8,26.6
Choa Chu Kang (South),2017,6,20,3.4,3.4,3.4,3.4,28.7,33.2,25.2,3.6,23
Choa Chu Kang (South),2017,6,21,0,0,0,0,28.6,31.4,27,3.6,22.7
Choa Chu Kang (South),2017,6,22,0,0,0,0,—,—,—,2.2,6.8
Choa Chu Kang (South),2017,6,23,0.4,0.4,0.4,0.4,—,—,—,6.8,53.3
Choa Chu Kang (South),2017,6,24,0,0,0,0,—,—,—,1.4,4.7
Choa Chu Kang (South),2017,6,25,3.6,3,3.6,3.6,—,—,—,4.3,28.8
Choa Chu Kang (South),2017,6,26,1.4,1,1,1,27.7,32.3,24.8,4,18
Choa Chu Kang (South),2017,6,27,1.4,0.8,1,1.4,26.1,28.4,24.3,2.9,20.2
Choa Chu Kang (South),2017,6,28,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2017,6,29,15.6,5.6,9.4,12.6,—,—,—,5,42.1
Choa Chu Kang (South),2017,6,30,—,—,—,—,—,—,—,—,—
