Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2023,6,1,    15.8,     7.0,     8.0,    12.6,    27.0,    29.4,    23.9,     4.8,    26.7
Clementi,2023,6,2,     0.0,     0.0,     0.0,     0.0,    28.9,    33.2,    25.4,     5.7,    26.3
Clementi,2023,6,3,     1.0,     1.0,     1.0,     1.0,    28.9,    32.3,    25.8,     4.7,    35.6
Clementi,2023,6,4,    46.4,    31.6,    42.0,    45.0,    27.0,    31.0,    23.6,     3.0,    26.3
Clementi,2023,6,5,     0.0,     0.0,     0.0,     0.0,    28.9,    32.7,    25.3,     4.4,    17.2
Clementi,2023,6,6,    11.0,     9.8,    10.8,    10.8,    28.0,    31.0,    23.8,     4.6,    23.3
Clementi,2023,6,7,     2.4,     2.2,     2.4,     2.4,    28.3,    30.5,    26.2,     6.3,    27.8
Clementi,2023,6,8,     0.0,     0.0,     0.0,     0.0,    29.1,    31.7,    26.7,     6.8,    29.1
Clementi,2023,6,9,     0.0,     0.0,     0.0,     0.0,    29.5,    32.3,    27.5,     6.8,    27.8
Clementi,2023,6,10,     0.0,     0.0,     0.0,     0.0,    29.4,    32.5,    27.6,     8.0,    33.2
Clementi,2023,6,11,     1.2,     1.2,     1.2,     1.2,    29.5,    32.5,    27.8,     6.4,    24.8
Clementi,2023,6,12,    55.4,    26.4,    28.6,    29.6,    27.2,    30.0,    22.7,     4.9,    40.7
Clementi,2023,6,13,     0.0,     0.0,     0.0,     0.0,    28.6,    32.1,    25.8,     6.6,    25.9
Clementi,2023,6,14,     3.4,     2.2,     2.2,     2.2,    27.8,    30.7,    24.9,     4.6,    28.5
Clementi,2023,6,15,     0.0,     0.0,     0.0,     0.0,    29.0,    32.4,    26.3,     4.8,    22.6
Clementi,2023,6,16,     0.2,     0.2,     0.2,     0.2,    29.7,    32.9,    27.3,     6.4,    23.7
Clementi,2023,6,17,     0.0,     0.0,     0.0,     0.0,    29.7,    33.0,    27.9,     7.0,    29.1
Clementi,2023,6,18,    24.6,     9.8,    14.8,    15.0,    28.0,    32.4,    21.7,     3.3,    32.8
Clementi,2023,6,19,     0.0,     0.0,     0.0,     0.0,    28.7,    34.5,    26.1,     3.8,    22.6
Clementi,2023,6,20,     0.0,     0.0,     0.0,     0.0,    29.3,    33.2,    27.1,     4.4,    24.4
Clementi,2023,6,21,     0.0,     0.0,     0.0,     0.0,    29.4,    31.7,    27.6,     7.5,    36.3
Clementi,2023,6,22,     0.0,     0.0,     0.0,     0.0,    29.6,    33.0,    27.6,     4.6,    29.4
Clementi,2023,6,23,     0.0,     0.0,     0.0,     0.0,    29.3,    32.4,    27.6,     4.3,    28.9
Clementi,2023,6,24,    17.0,     9.2,     9.4,     9.4,    27.7,    32.0,    23.5,     3.6,    31.7
Clementi,2023,6,25,     1.2,     1.0,     1.0,     1.0,    28.5,    32.6,    24.7,     3.9,    25.2
Clementi,2023,6,26,     6.2,     4.0,     5.6,     6.0,    27.9,    32.1,    23.3,     4.4,    23.0
Clementi,2023,6,27,     3.0,     1.8,     2.0,     2.0,    27.6,    31.1,    25.0,     3.9,    22.0
Clementi,2023,6,28,    63.8,    29.8,    43.2,    48.0,    27.4,    30.7,    23.7,     4.9,    26.7
Clementi,2023,6,29,    13.8,     9.6,    11.2,    11.2,    28.6,    31.9,    25.1,     6.6,    29.4
Clementi,2023,6,30,    12.6,     7.8,     8.4,     9.0,    27.8,    30.2,    23.9,     5.3,    30.9
