Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),1999,2,1,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,2,9,—,—,—,—,—,—,—,—
Jurong (West),1999,2,3,5,—,—,—,—,—,—,—,—
Jurong (West),1999,2,4,1,—,—,—,—,—,—,—,—
Jurong (West),1999,2,5,1.2,—,—,—,—,—,—,—,—
Jurong (West),1999,2,6,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,7,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,8,0.9,—,—,—,—,—,—,—,—
Jurong (West),1999,2,9,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,10,10,—,—,—,—,—,—,—,—
Jurong (West),1999,2,11,0.4,—,—,—,—,—,—,—,—
Jurong (West),1999,2,12,19.9,—,—,—,—,—,—,—,—
Jurong (West),1999,2,13,0.1,—,—,—,—,—,—,—,—
Jurong (West),1999,2,14,2.4,—,—,—,—,—,—,—,—
Jurong (West),1999,2,15,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,16,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,17,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,18,51,—,—,—,—,—,—,—,—
Jurong (West),1999,2,19,0.3,—,—,—,—,—,—,—,—
Jurong (West),1999,2,20,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,21,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,22,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,23,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,24,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,25,6.4,—,—,—,—,—,—,—,—
Jurong (West),1999,2,26,0.3,—,—,—,—,—,—,—,—
Jurong (West),1999,2,27,0,—,—,—,—,—,—,—,—
Jurong (West),1999,2,28,3.8,—,—,—,—,—,—,—,—
