Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2021,9,1,     0.0,     0.0,     0.0,     0.0,    28.1,    32.3,    25.4,    10.1,    34.3
Choa Chu Kang (South),2021,9,2,    39.2,    10.2,    17.6,    30.8,    25.7,    28.4,    23.0,    10.8,    34.3
Choa Chu Kang (South),2021,9,3,     0.0,     0.0,     0.0,     0.0,    27.9,    32.4,    24.8,     9.5,    31.7
Choa Chu Kang (South),2021,9,4,    29.0,    25.2,    28.4,    29.0,    27.8,    33.4,    23.0,    10.9,    32.4
Choa Chu Kang (South),2021,9,5,     0.0,     0.0,     0.0,     0.0,    27.7,    32.6,    24.4,    10.1,    30.2
Choa Chu Kang (South),2021,9,6,    52.4,    44.4,    50.8,    52.2,    26.4,    33.4,    22.5,     9.6,    33.5
Choa Chu Kang (South),2021,9,7,     0.0,     0.0,     0.0,     0.0,    27.6,    32.1,    24.7,     9.5,    35.2
Choa Chu Kang (South),2021,9,8,     4.0,     3.4,     3.4,     3.8,    28.1,    32.3,    24.3,    11.6,    42.0
Choa Chu Kang (South),2021,9,9,     0.0,     0.0,     0.0,     0.0,    29.0,    32.4,    25.7,    10.7,    31.3
Choa Chu Kang (South),2021,9,10,    27.0,    11.8,    19.8,    25.4,    27.0,    30.1,    22.7,    10.9,    31.7
Choa Chu Kang (South),2021,9,11,     0.0,     0.0,     0.0,     0.0,    28.5,    32.5,    25.0,    11.5,    31.7
Choa Chu Kang (South),2021,9,12,     0.0,     0.0,     0.0,     0.0,    28.7,    31.9,    26.4,    10.2,    30.6
Choa Chu Kang (South),2021,9,13,     3.6,     2.0,     3.2,     3.2,    26.5,    28.3,    25.0,     8.8,    29.4
Choa Chu Kang (South),2021,9,14,     0.0,     0.0,     0.0,     0.0,    28.3,    31.9,    26.2,     9.2,    28.2
Choa Chu Kang (South),2021,9,15,     0.0,     0.0,     0.0,     0.0,    28.7,    33.3,    25.3,    11.0,    30.9
Choa Chu Kang (South),2021,9,16,     0.0,     0.0,     0.0,     0.0,    28.5,    33.6,    26.2,    10.4,    34.6
Choa Chu Kang (South),2021,9,17,     0.0,     0.0,     0.0,     0.0,    28.9,    34.2,    25.2,    10.4,    29.8
Choa Chu Kang (South),2021,9,18,     0.0,     0.0,     0.0,     0.0,    28.9,    34.0,    26.2,    10.8,    31.7
Choa Chu Kang (South),2021,9,19,    74.4,    33.0,    46.2,    48.6,    25.6,    27.2,    23.3,     8.1,    34.3
Choa Chu Kang (South),2021,9,20,     0.0,     0.0,     0.0,     0.0,    28.2,    32.3,    24.4,    10.5,    33.2
Choa Chu Kang (South),2021,9,21,    13.6,    12.4,    13.4,    13.4,    27.9,    32.0,    23.8,    10.5,    30.2
Choa Chu Kang (South),2021,9,22,    38.2,    25.6,    36.6,    38.2,    28.0,    32.4,    23.4,    10.7,    33.2
Choa Chu Kang (South),2021,9,23,     1.4,     0.8,     1.4,     1.4,    28.1,    31.6,    24.3,    11.0,    31.7
Choa Chu Kang (South),2021,9,24,     0.2,     0.2,     0.2,     0.2,    28.7,    33.4,    26.3,    10.4,    31.7
Choa Chu Kang (South),2021,9,25,     0.0,     0.0,     0.0,     0.0,    28.6,    33.9,    25.7,     9.4,    28.9
Choa Chu Kang (South),2021,9,26,     3.0,     2.4,     2.4,     2.8,    28.0,    33.3,    24.9,     9.6,    29.8
Choa Chu Kang (South),2021,9,27,     7.6,     3.8,     5.4,     6.2,    26.8,    31.8,    24.7,     8.7,    29.1
Choa Chu Kang (South),2021,9,28,     0.6,     0.2,     0.4,     0.6,    27.1,    32.1,    24.8,     8.9,    23.0
Choa Chu Kang (South),2021,9,29,     0.8,     0.6,     0.6,     0.6,    28.4,    32.2,    25.3,     8.9,    29.1
Choa Chu Kang (South),2021,9,30,    18.4,     5.2,     8.2,    13.0,    26.4,    27.9,    25.2,    10.1,    34.6
