Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,2023,12,1,    18.9,     7.2,    10.3,    14.7,    26.3,    31.4,    23.8,-,-
Sembawang,2023,12,2,     3.4,     3.0,     3.2,     3.4,    26.9,    32.0,    23.7,-,-
Sembawang,2023,12,3,     3.8,     3.0,     3.0,     3.0,    25.4,    27.3,    24.2,-,-
Sembawang,2023,12,4,     0.0,     0.0,     0.0,     0.0,    26.8,    30.5,    23.7,-,-
Sembawang,2023,12,5,    40.4,    33.2,    38.6,    39.8,    27.1,    33.7,    24.3,-,-
Sembawang,2023,12,6,    83.0,    46.6,    71.6,    82.8,    25.9,    31.9,    23.8,-,-
Sembawang,2023,12,7,     0.2,     0.2,     0.2,     0.2,    26.5,    32.3,    23.3,-,-
Sembawang,2023,12,8,     0.0,     0.0,     0.0,     0.0,    28.2,    33.2,    24.1,-,-
Sembawang,2023,12,9,     0.6,     0.4,     0.4,     0.4,    27.5,    30.9,    25.2,-,-
Sembawang,2023,12,10,     0.0,     0.0,     0.0,     0.0,    27.8,    30.9,    25.1,-,-
Sembawang,2023,12,11,     0.8,     0.4,     0.6,     0.6,    27.6,    32.9,    25.1,-,-
Sembawang,2023,12,12,    32.0,    10.5,    16.3,    23.9,    26.2,    31.3,    24.4,-,-
Sembawang,2023,12,13,    15.5,     8.6,    14.3,    15.5,    26.7,    32.7,    23.5,-,-
Sembawang,2023,12,14,     4.2,     2.4,     3.6,     4.0,    26.7,    32.3,    24.3,-,-
Sembawang,2023,12,15,     4.4,     3.4,     4.0,     4.4,    27.2,    33.6,    23.6,-,-
Sembawang,2023,12,16,    10.1,     8.8,     9.4,    10.1,    27.2,    32.4,    24.7,-,-
Sembawang,2023,12,17,     0.0,     0.0,     0.0,     0.0,    27.8,    32.4,    24.3,-,-
Sembawang,2023,12,18,     0.0,     0.0,     0.0,     0.0,    28.0,    32.2,    24.9,-,-
Sembawang,2023,12,19,     6.8,     2.8,     3.6,     5.6,    27.0,    31.4,    25.3,-,-
Sembawang,2023,12,20,     1.2,     0.8,     1.2,     1.2,    27.3,    32.1,    24.5,-,-
Sembawang,2023,12,21,    22.5,    10.3,    11.3,    21.3,    26.8,    31.3,    24.3,-,-
Sembawang,2023,12,22,     7.6,     3.6,     4.8,     6.2,    27.6,    31.4,    24.7,-,-
Sembawang,2023,12,23,     0.2,     0.2,     0.2,     0.2,    26.4,    27.8,    25.5,-,-
Sembawang,2023,12,24,     0.0,     0.0,     0.0,     0.0,    28.0,    32.6,    24.6,-,-
Sembawang,2023,12,25,    52.5,    32.2,    39.0,    48.6,    26.1,    30.0,    23.9,-,-
Sembawang,2023,12,26,     0.0,     0.0,     0.0,     0.0,    26.8,    30.0,    24.3,-,-
Sembawang,2023,12,27,    27.9,     6.0,     7.4,    12.9,    26.2,    28.9,    24.8,-,-
Sembawang,2023,12,28,    25.9,    14.7,    17.1,    17.7,    26.5,    30.2,    24.6,-,-
Sembawang,2023,12,29,     3.6,     1.0,     1.4,     2.0,    27.4,    30.8,    25.3,-,-
Sembawang,2023,12,30,     0.2,     0.2,     0.2,     0.2,    28.2,    32.5,    25.4,-,-
Sembawang,2023,12,31,     4.0,     1.4,     2.0,     2.6,    26.2,    28.3,    24.7,-,-
