Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,1991,10,1,0,—,—,—,28.4,32.9,25.3,8.5,—
Tengah,1991,10,2,8.4,—,—,—,27.3,34,24.1,9.8,—
Tengah,1991,10,3,12.5,—,—,—,26.1,31.5,23.8,6.4,—
Tengah,1991,10,4,0,—,—,—,27.7,34.6,23.8,8.8,—
Tengah,1991,10,5,0,—,—,—,28.6,34.7,24,9.3,—
Tengah,1991,10,6,0,—,—,—,28.7,33.9,24.5,10.3,—
Tengah,1991,10,7,0,—,—,—,28,33.2,23.6,9,—
Tengah,1991,10,8,0,—,—,—,27.5,32.5,23.1,9.1,—
Tengah,1991,10,9,0,—,—,—,28,32,24,9.7,—
Tengah,1991,10,10,0,—,—,—,28.2,33.2,23.8,9.5,—
Tengah,1991,10,11,0.1,—,—,—,26.7,30.3,24.6,5.6,—
Tengah,1991,10,12,2.2,—,—,—,25.4,30.5,24,5.9,—
Tengah,1991,10,13,6.3,—,—,—,24.8,31,23,4.7,—
Tengah,1991,10,14,2,—,—,—,24.8,31.4,22.6,4.9,—
Tengah,1991,10,15,3.9,—,—,—,25.6,32.5,21.7,9,—
Tengah,1991,10,16,0.3,—,—,—,25.3,32.4,21.6,6.5,—
Tengah,1991,10,17,0,—,—,—,26.6,34.1,22,7.1,—
Tengah,1991,10,18,0.3,—,—,—,26.4,33.4,22.4,8.9,—
Tengah,1991,10,19,0.5,—,—,—,26.1,32.7,22.4,6.3,—
Tengah,1991,10,20,0.5,—,—,—,26.2,32.1,22.8,12,—
Tengah,1991,10,21,0.9,—,—,—,26.7,32.1,23.3,9.3,—
Tengah,1991,10,22,0,—,—,—,27.7,33.9,22.6,9.1,—
Tengah,1991,10,23,0,—,—,—,27.7,33.4,23,6,—
Tengah,1991,10,24,0,—,—,—,28.3,34.7,23.6,8.3,—
Tengah,1991,10,25,7,—,—,—,27.4,32.5,23.6,6,—
Tengah,1991,10,26,0,—,—,—,27.9,33.4,23.5,10.2,—
Tengah,1991,10,27,0,—,—,—,27.8,32.7,23.5,8.6,—
Tengah,1991,10,28,0,—,—,—,28.2,34.5,22.9,7.5,—
Tengah,1991,10,29,0,—,—,—,27.5,32.5,23.4,8.4,—
Tengah,1991,10,30,21.1,—,—,—,26.5,33.8,23.4,6.1,—
Tengah,1991,10,31,6.2,—,—,—,25.5,31.4,23,6.5,—
