Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2001,8,1,0.2,—,—,—,26.8,29,25.4,5.4,—
Seletar,2001,8,2,36.1,—,—,—,25.9,28.4,22.9,5.4,—
Seletar,2001,8,3,0,—,—,—,26.8,30.5,23.7,4.9,—
Seletar,2001,8,4,3.3,—,—,—,27.4,32.7,24.3,7.2,—
Seletar,2001,8,5,18.5,—,—,—,26.7,30.7,22.7,10.1,—
Seletar,2001,8,6,0,—,—,—,27.9,32.8,22.4,10.1,—
Seletar,2001,8,7,0,—,—,—,28.5,32.3,25.7,10.6,—
Seletar,2001,8,8,2.3,—,—,—,26.7,30.3,23.6,7,—
Seletar,2001,8,9,0.1,—,—,—,27.2,30.3,25.5,8.2,—
Seletar,2001,8,10,0,—,—,—,28.8,32.9,25.5,14.4,—
Seletar,2001,8,11,24.3,—,—,—,26.8,31.4,23,4.5,—
Seletar,2001,8,12,0,—,—,—,28.5,33.4,24.6,8.4,—
Seletar,2001,8,13,0,—,—,—,28.8,33,24.8,8.4,—
Seletar,2001,8,14,1.4,—,—,—,27.6,31.3,25.4,6,—
Seletar,2001,8,15,0,—,—,—,28.6,33,25,10,—
Seletar,2001,8,16,0,—,—,—,28.6,31.9,26.5,7.4,—
Seletar,2001,8,17,0,—,—,—,27.5,31.6,24.5,6.6,—
Seletar,2001,8,18,0,—,—,—,28.9,33.5,25.2,7.8,—
Seletar,2001,8,19,0,—,—,—,29.3,33.3,26,8.4,—
Seletar,2001,8,20,5.1,—,—,—,28.1,30.6,26.6,7.3,—
Seletar,2001,8,21,0,—,—,—,26.9,28.7,25,5.9,—
Seletar,2001,8,22,2.2,—,—,—,28,31.8,25.1,8.5,—
Seletar,2001,8,23,0,—,—,—,29.4,33.8,25.9,9,—
Seletar,2001,8,24,0,—,—,—,29,34.1,26.3,6.7,—
Seletar,2001,8,25,0,—,—,—,29,33.7,25.7,9,—
Seletar,2001,8,26,4.8,—,—,—,29.1,33,25.9,10.2,—
Seletar,2001,8,27,20.3,—,—,—,25.8,29.6,23.5,7.3,—
Seletar,2001,8,28,0,—,—,—,28.2,33.3,24.1,9.7,—
Seletar,2001,8,29,23.3,—,—,—,28.7,33.6,26.2,8.2,—
Seletar,2001,8,30,0.4,—,—,—,26.1,28.3,23.2,8.9,—
Seletar,2001,8,31,0,—,—,—,27.4,30.8,24.8,6.2,—
