Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2021,5,1,     0.2,     0.2,     0.2,     0.2,    28.5,    31.5,    26.4,     7.6,    37.8
Pasir Panjang,2021,5,2,     0.0,     0.0,     0.0,     0.2,    29.9,    33.8,    26.6,     8.5,    29.8
Pasir Panjang,2021,5,3,     0.0,     0.0,     0.0,     0.0,    29.8,    32.6,    27.6,     8.8,    35.6
Pasir Panjang,2021,5,4,    15.8,    10.0,    13.4,    15.8,    28.5,    31.6,    24.4,     8.2,    43.9
Pasir Panjang,2021,5,5,     1.4,     1.0,     1.4,     1.4,    27.6,    31.1,    25.8,     7.9,    26.3
Pasir Panjang,2021,5,6,     1.6,     0.4,     0.8,     1.0,    27.5,    28.6,    26.4,     6.1,    24.1
Pasir Panjang,2021,5,7,    21.8,    20.0,    21.8,    21.8,    28.4,    32.0,    25.9,     7.3,    25.9
Pasir Panjang,2021,5,8,    27.4,    24.8,    27.0,    27.2,    27.9,    31.4,    23.2,     6.7,    69.5
Pasir Panjang,2021,5,9,     0.0,     0.0,     0.0,     0.2,    28.2,    31.3,    26.9,     7.0,    28.2
Pasir Panjang,2021,5,10,     0.0,     0.0,     0.0,     0.0,    29.5,    32.5,    27.2,     7.3,    20.6
Pasir Panjang,2021,5,11,     0.0,     0.0,     0.0,     0.0,    29.9,    32.8,    28.4,     8.8,    34.3
Pasir Panjang,2021,5,12,    45.0,    32.6,    43.0,    44.6,    28.1,    30.4,    25.4,     7.4,    30.6
Pasir Panjang,2021,5,13,     0.0,     0.0,     0.0,     0.0,    29.0,    31.1,    26.9,     8.2,    25.2
Pasir Panjang,2021,5,14,    34.4,    19.2,    19.6,    19.6,    28.5,    29.6,    26.1,     8.7,    43.2
Pasir Panjang,2021,5,15,     6.8,     3.4,     6.2,     6.4,    27.9,    29.4,    24.0,    10.5,    59.4
Pasir Panjang,2021,5,16,     0.0,     0.0,     0.0,     0.0,    29.3,    31.2,    27.3,     8.0,    24.8
Pasir Panjang,2021,5,17,    24.6,    16.6,    18.4,    19.0,    28.5,    29.8,    25.2,     8.7,    48.9
Pasir Panjang,2021,5,18,    54.4,    18.2,    23.8,    43.2,    26.6,    28.4,    24.6,    11.5,    38.9
Pasir Panjang,2021,5,19,     0.0,     0.0,     0.0,     0.0,    28.0,    29.3,    26.7,     6.7,    25.6
Pasir Panjang,2021,5,20,     0.0,     0.0,     0.0,     0.0,    29.0,    31.3,    26.8,     8.8,    29.8
Pasir Panjang,2021,5,21,    19.4,    14.8,    18.6,    19.2,    28.1,    30.7,    24.5,     9.3,    42.8
Pasir Panjang,2021,5,22,     0.0,     0.0,     0.0,     0.0,    27.5,    29.2,    26.1,    10.1,    40.0
Pasir Panjang,2021,5,23,     0.0,     0.0,     0.0,     0.0,    29.5,    32.1,    27.8,    10.5,    28.9
Pasir Panjang,2021,5,24,     0.0,     0.0,     0.0,     0.0,    30.1,    32.4,    28.7,    10.7,    29.8
Pasir Panjang,2021,5,25,     0.0,     0.0,     0.0,     0.0,    30.3,    32.7,    28.8,    11.2,    27.8
Pasir Panjang,2021,5,26,     0.0,     0.0,     0.0,     0.0,    30.1,    32.3,    29.1,    10.5,    28.5
Pasir Panjang,2021,5,27,     8.2,     8.0,     8.0,     8.2,    29.2,    31.0,    27.0,     7.0,    29.8
Pasir Panjang,2021,5,28,     0.0,     0.0,     0.0,     0.0,    29.0,    31.5,    26.8,     7.9,    24.1
Pasir Panjang,2021,5,29,     7.6,     6.4,     7.4,     7.4,    28.4,    29.4,    25.9,     9.1,    37.0
Pasir Panjang,2021,5,30,     0.0,     0.0,     0.0,     0.0,    29.4,    31.7,    28.4,     8.9,    32.8
Pasir Panjang,2021,5,31,     8.2,     6.4,     6.8,     7.8,    28.9,    30.8,    25.0,     8.3,    67.6
