Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,1993,11,1,0,—,—,—,27.5,32.8,23.7,9,—
Seletar,1993,11,2,11.6,—,—,—,26.9,31.6,24.6,5.1,—
Seletar,1993,11,3,3.7,—,—,—,25.5,29.6,24.2,7.6,—
Seletar,1993,11,4,0,—,—,—,26.7,31.2,23.3,6.3,—
Seletar,1993,11,5,16.3,—,—,—,27,32,24.8,6.3,—
Seletar,1993,11,6,1.5,—,—,—,26.1,29.5,22.9,6.5,—
Seletar,1993,11,7,13.7,—,—,—,26.9,32.8,23.7,9.9,—
Seletar,1993,11,8,15.2,—,—,—,25.4,29.5,23.8,9.1,—
Seletar,1993,11,9,0,—,—,—,26.6,31.3,23,5.5,—
Seletar,1993,11,10,44.9,—,—,—,26.7,33.3,24,8.4,—
Seletar,1993,11,11,0,—,—,—,26.6,32.1,23.5,10.3,—
Seletar,1993,11,12,0,—,—,—,26.9,30.1,24.5,6.9,—
Seletar,1993,11,13,0,—,—,—,27.3,30.2,25.1,7.8,—
Seletar,1993,11,14,90.6,—,—,—,25.4,30.3,22.9,4.5,—
Seletar,1993,11,15,54.4,—,—,—,25.6,32.1,22.4,8.2,—
Seletar,1993,11,16,20.5,—,—,—,26.1,31.7,22.5,8.5,—
Seletar,1993,11,17,3,—,—,—,26.5,32.2,23.7,9,—
Seletar,1993,11,18,0,—,—,—,27.3,32.9,24,6.4,—
Seletar,1993,11,19,27.8,—,—,—,26.5,31.8,24.2,11.4,—
Seletar,1993,11,20,0.1,—,—,—,26.6,30.4,23.9,7.8,—
Seletar,1993,11,21,1.9,—,—,—,26.8,30.3,24.2,8.1,—
Seletar,1993,11,22,0,—,—,—,27.5,32,24.2,7.2,—
Seletar,1993,11,23,19.5,—,—,—,26.9,31.7,24.4,6.1,—
Seletar,1993,11,24,0,—,—,—,27.2,30.5,24.2,7.4,—
Seletar,1993,11,25,5.2,—,—,—,25.4,28.8,23.8,7.1,—
Seletar,1993,11,26,0,—,—,—,27,32.5,23.7,9.5,—
Seletar,1993,11,27,0.3,—,—,—,26.8,32.9,24.4,8.4,—
Seletar,1993,11,28,14.2,—,—,—,27.3,31.4,24.6,9.4,—
Seletar,1993,11,29,8.3,—,—,—,27.3,32.2,23.3,12.7,—
Seletar,1993,11,30,2.1,—,—,—,26.4,32.7,24,9.4,—
