Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2023,6,1,    42.6,    22.4,    35.8,    39.8,    27.3,    29.9,    23.9,     6.7,    40.4
Tai Seng,2023,6,2,     0.0,     0.0,     0.0,     0.0,    29.6,    33.4,    26.7,     5.7,    28.2
Tai Seng,2023,6,3,    13.8,    12.4,    13.4,    13.8,    29.3,    31.8,    26.4,     5.6,    29.1
Tai Seng,2023,6,4,    57.0,    43.2,    52.6,    54.6,    27.7,    31.3,    23.6,     5.1,    35.6
Tai Seng,2023,6,5,     0.0,     0.0,     0.0,     0.0,    29.5,    34.1,    26.1,     5.6,    24.4
Tai Seng,2023,6,6,     0.8,     0.4,     0.4,     0.4,    28.6,    30.9,    26.3,     5.7,    28.9
Tai Seng,2023,6,7,     0.0,     0.0,     0.0,     0.0,    29.2,    31.8,    27.9,     7.0,    33.2
Tai Seng,2023,6,8,     0.0,     0.0,     0.0,     0.0,    29.9,    32.5,    27.8,     7.0,    32.0
Tai Seng,2023,6,9,     0.0,     0.0,     0.0,     0.0,    30.1,    33.1,    28.3,     6.4,    26.3
Tai Seng,2023,6,10,     0.0,     0.0,     0.0,     0.0,    30.1,    33.2,    28.4,     6.9,    32.0
Tai Seng,2023,6,11,     0.0,     0.0,     0.0,     0.0,    30.1,    33.2,    27.9,     6.2,    33.5
Tai Seng,2023,6,12,    33.6,    18.0,    22.4,    27.0,    27.9,    30.4,    24.8,     6.0,    42.0
Tai Seng,2023,6,13,     0.0,     0.0,     0.0,     0.0,    29.3,    32.7,    26.9,     6.2,    28.9
Tai Seng,2023,6,14,     0.8,     0.6,     0.6,     0.6,    28.7,    31.0,    25.6,     5.0,    29.8
Tai Seng,2023,6,15,     0.0,     0.0,     0.0,     0.0,    29.5,    32.4,    27.2,     5.2,    29.8
Tai Seng,2023,6,16,     0.0,     0.0,     0.0,     0.0,    30.3,    33.8,    28.0,     5.8,    26.7
Tai Seng,2023,6,17,     0.0,     0.0,     0.0,     0.0,    30.4,    33.3,    28.6,     6.1,    28.9
Tai Seng,2023,6,18,    20.0,    13.4,    14.0,    16.8,    28.3,    32.1,    22.6,     5.0,    35.2
Tai Seng,2023,6,19,     0.0,     0.0,     0.0,     0.0,    29.2,    33.3,    27.2,     6.0,    25.2
Tai Seng,2023,6,20,     0.0,     0.0,     0.0,     0.0,    30.0,    33.7,    28.1,     5.0,    24.4
Tai Seng,2023,6,21,     0.0,     0.0,     0.0,     0.0,    30.2,    33.3,    28.5,     6.6,    38.9
Tai Seng,2023,6,22,     0.0,     0.0,     0.0,     0.0,    30.2,    33.0,    28.3,     5.2,    33.5
Tai Seng,2023,6,23,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    28.2,     6.0,    32.4
Tai Seng,2023,6,24,     1.0,     1.0,     1.0,     1.0,    29.1,    32.7,    25.5,     5.4,    29.1
Tai Seng,2023,6,25,     0.0,     0.0,     0.0,     0.0,    29.8,    33.8,    27.1,     5.1,    27.4
Tai Seng,2023,6,26,     2.2,     1.4,     2.0,     2.2,    28.8,    32.1,    24.7,     6.2,    29.1
Tai Seng,2023,6,27,    45.6,    39.0,    41.2,    43.8,    28.2,    31.9,    23.6,     6.2,    47.8
Tai Seng,2023,6,28,     6.8,     3.6,     4.4,     4.4,    28.3,    31.9,    24.8,     6.2,    25.9
Tai Seng,2023,6,29,    15.0,    14.8,    14.8,    15.0,    29.4,    32.7,    24.6,     6.8,    36.3
Tai Seng,2023,6,30,    32.8,    15.4,    19.4,    32.8,    28.6,    30.6,    24.5,     6.4,    28.9
