Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2022,7,1,     0.0,     0.0,     0.0,     0.0,    29.4,    31.9,    28.2,    11.1,    32.0
Pasir Panjang,2022,7,2,     0.0,     0.0,     0.0,     0.0,    29.6,    32.0,    28.0,     9.1,    27.4
Pasir Panjang,2022,7,3,     0.0,     0.0,     0.0,     0.0,    29.7,    32.2,    28.3,     8.3,    24.1
Pasir Panjang,2022,7,4,     0.0,     0.0,     0.0,     0.0,    29.8,    32.4,    28.1,     8.5,    28.2
Pasir Panjang,2022,7,5,     1.0,     1.0,     1.0,     1.0,    28.0,    30.5,    24.7,    12.2,    50.7
Pasir Panjang,2022,7,6,     0.0,     0.0,     0.0,     0.0,    28.8,    31.0,    27.6,     9.0,    24.1
Pasir Panjang,2022,7,7,     0.0,     0.0,     0.0,     0.0,    29.6,    31.4,    28.6,    11.4,    31.3
Pasir Panjang,2022,7,8,     7.6,     4.0,     6.6,     7.4,    28.7,    30.9,    24.6,    10.1,    58.3
Pasir Panjang,2022,7,9,     0.0,     0.0,     0.0,     0.0,    29.7,    32.2,    28.5,     9.4,    27.8
Pasir Panjang,2022,7,10,     2.2,     2.2,     2.2,     2.2,    28.3,    29.9,    24.8,     9.6,    46.9
Pasir Panjang,2022,7,11,     0.0,     0.0,     0.0,     0.0,    29.0,    32.3,    27.1,     9.0,    27.4
Pasir Panjang,2022,7,12,     0.0,     0.0,     0.0,     0.0,    28.7,    30.2,    28.0,    12.4,    36.7
Pasir Panjang,2022,7,13,     0.0,     0.0,     0.0,     0.0,    29.0,    30.0,    28.3,     8.8,    27.4
Pasir Panjang,2022,7,14,     2.8,     1.4,     1.6,     1.6,    29.3,    30.9,    28.5,     9.5,    23.3
Pasir Panjang,2022,7,15,     0.0,     0.0,     0.0,     0.0,    29.3,    31.0,    28.4,    10.6,    27.4
Pasir Panjang,2022,7,16,     0.0,     0.0,     0.0,     0.0,    29.5,    32.0,    28.2,    11.2,    32.4
Pasir Panjang,2022,7,17,     0.0,     0.0,     0.0,     0.0,    30.2,    33.3,    28.8,    11.4,    26.3
Pasir Panjang,2022,7,18,     0.0,     0.0,     0.0,     0.0,    30.0,    32.8,    28.6,    10.9,    25.6
Pasir Panjang,2022,7,19,     0.0,     0.0,     0.0,     0.0,    30.2,    33.0,    28.6,    12.2,    30.2
Pasir Panjang,2022,7,20,     3.0,     1.2,     1.2,     1.8,    27.5,    29.9,    23.2,    10.7,    71.7
Pasir Panjang,2022,7,21,     0.0,     0.0,     0.0,     0.0,    29.4,    32.0,    28.3,     8.6,    27.0
Pasir Panjang,2022,7,22,     2.0,     1.6,     2.0,     2.0,    28.3,    31.3,    26.2,     6.6,    37.4
Pasir Panjang,2022,7,23,     0.0,     0.0,     0.0,     0.0,    28.4,    31.6,    26.8,     6.3,    28.9
Pasir Panjang,2022,7,24,     3.4,     1.8,     2.4,     2.6,    27.8,    31.0,    26.5,     5.5,    23.3
Pasir Panjang,2022,7,25,     1.2,     1.2,     1.2,     1.2,    27.7,    29.4,    25.0,     7.1,    45.0
Pasir Panjang,2022,7,26,     7.2,     1.6,     2.6,     3.4,    27.1,    29.3,    24.5,     9.3,    41.1
Pasir Panjang,2022,7,27,     0.0,     0.0,     0.0,     0.0,    29.6,    32.1,    27.9,    12.1,    29.8
Pasir Panjang,2022,7,28,     0.2,     0.2,     0.2,     0.2,    29.6,    32.6,    28.5,    11.2,    34.3
Pasir Panjang,2022,7,29,     8.2,     5.2,     6.8,     7.8,    28.3,    31.2,    23.9,    13.6,    88.2
Pasir Panjang,2022,7,30,     0.0,     0.0,     0.0,     0.2,    28.7,    30.8,    26.7,    11.2,    30.6
Pasir Panjang,2022,7,31,     0.0,     0.0,     0.0,     0.0,    29.4,    32.7,    28.0,    10.2,    28.2
