Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2022,2,1,     0.0,     0.0,     0.0,     0.0,    28.4,    33.1,    25.5,    16.2,    44.4
Paya Lebar,2022,2,2,     0.0,     0.0,     0.0,     0.0,    28.6,    33.5,    24.5,    11.0,    31.5
Paya Lebar,2022,2,3,     0.0,     0.0,     0.0,     0.0,    29.1,    33.9,    25.8,    16.7,    40.7
Paya Lebar,2022,2,4,     0.0,     0.0,     0.0,     0.0,    29.2,    34.2,    25.2,    19.6,    50.0
Paya Lebar,2022,2,5,     8.6,     6.0,     6.0,     6.0,    28.1,    33.0,    25.0,    16.7,    53.7
Paya Lebar,2022,2,6,    14.4,     2.4,     4.4,     5.4,    26.2,    29.9,    24.8,     9.5,    29.6
Paya Lebar,2022,2,7,     0.8,     0.6,     0.8,     0.8,    26.8,    30.4,    25.1,    14.2,    38.9
Paya Lebar,2022,2,8,     0.6,     0.4,     0.4,     0.4,    27.2,    31.3,    24.5,    12.3,    31.5
Paya Lebar,2022,2,9,    17.0,     8.0,     9.4,     9.6,    26.6,    33.1,    24.5,    10.0,    35.2
Paya Lebar,2022,2,10,    17.2,     2.0,     3.0,     4.8,    24.7,    26.0,    23.8,     7.6,    24.1
Paya Lebar,2022,2,11,    16.4,    12.0,    13.8,    15.0,    25.5,    29.6,    23.0,     9.7,    38.9
Paya Lebar,2022,2,12,     0.8,     0.6,     0.8,     0.8,    27.5,    33.0,    23.4,    12.3,    37.0
Paya Lebar,2022,2,13,     7.0,     6.6,     7.0,     7.0,    27.2,    33.1,    24.1,     8.3,    27.8
Paya Lebar,2022,2,14,     3.4,     3.2,     3.4,     3.4,    27.8,    32.1,    24.7,     9.3,    25.9
Paya Lebar,2022,2,15,     0.0,     0.0,     0.0,     0.0,-,    33.0,    26.0,-,    31.5
Paya Lebar,2022,2,16,    13.2,    10.6,    12.4,    12.6,-,    28.6,    22.4,-,    48.2
Paya Lebar,2022,2,17,     0.0,     0.0,     0.0,     0.0,-,    32.4,    24.2,-,    33.3
Paya Lebar,2022,2,18,     0.0,     0.0,     0.0,     0.0,-,    33.6,    26.4,-,    29.6
Paya Lebar,2022,2,19,     0.6,     0.6,     0.6,     0.6,-,    32.9,    25.6,-,    38.9
Paya Lebar,2022,2,20,    35.6,    22.0,    25.6,    35.6,-,    34.8,    22.9,-,    38.9
Paya Lebar,2022,2,21,     0.0,     0.0,     0.0,     0.0,-,    33.6,    25.1,-,    37.0
Paya Lebar,2022,2,22,     0.0,     0.0,     0.0,     0.0,-,    33.7,    24.9,-,    38.9
Paya Lebar,2022,2,23,     6.6,     6.6,     6.6,     6.6,-,    32.3,    25.2,-,    50.0
Paya Lebar,2022,2,24,    19.4,     6.8,    10.6,    11.4,-,    28.5,    23.1,-,    42.6
Paya Lebar,2022,2,25,    14.8,    14.6,    14.8,    14.8,-,    34.1,    23.7,-,    51.9
Paya Lebar,2022,2,26,     0.0,     0.0,     0.0,     0.0,-,    29.8,    24.3,-,    24.1
Paya Lebar,2022,2,27,   126.2,    46.6,    79.0,   114.6,-,    30.8,    22.5,-,    42.6
Paya Lebar,2022,2,28,     0.0,     0.0,     0.0,     0.0,-,    33.2,    24.3,-,    40.7
