Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2009,9,1,37.5,—,—,—,25.5,31,23.5,7.6,—
Seletar,2009,9,2,0,—,—,—,27.4,32,23.1,6.8,—
Seletar,2009,9,3,2,—,—,—,28.8,32.6,25.7,5.4,—
Seletar,2009,9,4,0.9,—,—,—,28.7,32.2,26.2,8.2,—
Seletar,2009,9,5,0,—,—,—,28.3,32,25.2,9.1,—
Seletar,2009,9,6,0,—,—,—,26.4,27.8,24.8,7,—
Seletar,2009,9,7,0,—,—,—,28.4,31.8,25.1,9.2,—
Seletar,2009,9,8,0,—,—,—,29,31.8,26.9,5.4,—
Seletar,2009,9,9,0,—,—,—,29.6,33.2,26.9,8.6,—
Seletar,2009,9,10,0,—,—,—,29.4,33.2,26.3,7.5,—
Seletar,2009,9,11,8.2,—,—,—,27,30.2,24.3,5.2,—
Seletar,2009,9,12,0,—,—,—,28.8,33.7,24.6,9.7,—
Seletar,2009,9,13,0,—,—,—,29.3,32.2,26.7,7.9,—
Seletar,2009,9,14,0,—,—,—,29.4,34,25.5,9.1,—
Seletar,2009,9,15,0,—,—,—,29.2,32.6,26,10.5,—
Seletar,2009,9,16,22.8,—,—,—,28.3,33,23.9,9.6,—
Seletar,2009,9,17,0,—,—,—,27.3,30.1,25.5,5.5,—
Seletar,2009,9,18,27.2,—,—,—,26,28.8,23.8,6.3,—
Seletar,2009,9,19,9.8,—,—,—,26.1,28.1,23.9,8.1,—
Seletar,2009,9,20,0,—,—,—,28.6,32.9,24.7,10,—
Seletar,2009,9,21,10.5,—,—,—,27.8,32.9,24.7,7,—
Seletar,2009,9,22,1.6,—,—,—,27,31.2,24.5,6,—
Seletar,2009,9,23,0,—,—,—,28.3,32.2,24.6,9.1,—
Seletar,2009,9,24,0,—,—,—,27.8,32,24.2,11.1,—
Seletar,2009,9,25,0,—,—,—,28.9,32.9,25.9,10.6,—
Seletar,2009,9,26,0.5,—,—,—,29.7,33,25.7,9.8,—
Seletar,2009,9,27,0,—,—,—,29.5,33,27,10.2,—
Seletar,2009,9,28,5.8,—,—,—,29.7,32.9,26.8,8.8,—
Seletar,2009,9,29,12,—,—,—,28.8,32.5,24.8,11.6,—
Seletar,2009,9,30,0,—,—,—,28.7,33.1,24.9,10,—
