Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,1988,4,1,0,—,—,—,28.1,31.6,25.8,7.8,—
Seletar,1988,4,2,4,—,—,—,28,33.9,25.2,9.7,—
Seletar,1988,4,3,63.6,—,—,—,27.6,33.8,24,7.1,—
Seletar,1988,4,4,20,—,—,—,26.9,31.8,24.6,8.1,—
Seletar,1988,4,5,0,—,—,—,27.7,32.9,24.6,8.7,—
Seletar,1988,4,6,1,—,—,—,26.9,30.8,25.3,7.3,—
Seletar,1988,4,7,0.1,—,—,—,27.4,32,25,7.5,—
Seletar,1988,4,8,5,—,—,—,27.6,33.4,24.6,6.4,—
Seletar,1988,4,9,0.3,—,—,—,27.6,32.8,25,8.8,—
Seletar,1988,4,10,6.8,—,—,—,27.8,33.2,25.1,9.1,—
Seletar,1988,4,11,0.6,—,—,—,27.7,32.6,24.7,9.6,—
Seletar,1988,4,12,15,—,—,—,27.3,32.5,25.6,7.2,—
Seletar,1988,4,13,1.3,—,—,—,26.8,32.2,24.5,9.5,—
Seletar,1988,4,14,0.6,—,—,—,27.1,31.3,24.3,5.4,—
Seletar,1988,4,15,0,—,—,—,28.5,34,24.5,8.7,—
Seletar,1988,4,16,25,—,—,—,27.6,32.4,25.5,8.9,—
Seletar,1988,4,17,5.8,—,—,—,27.7,32.7,25.8,11.8,—
Seletar,1988,4,18,0,—,—,—,28.1,33.3,25.5,9,—
Seletar,1988,4,19,0,—,—,—,27.3,33,25.2,8.8,—
Seletar,1988,4,20,4.5,—,—,—,27.5,32.9,25.4,9.7,—
Seletar,1988,4,21,0,—,—,—,28.5,33.4,25.2,8.9,—
Seletar,1988,4,22,0,—,—,—,28.6,33.1,26.1,9.9,—
Seletar,1988,4,23,0,—,—,—,27.9,32.6,25.7,9,—
Seletar,1988,4,24,2.9,—,—,—,27.4,32,25.4,8.1,—
Seletar,1988,4,25,19.9,—,—,—,27.5,33.3,25,9.7,—
Seletar,1988,4,26,12.9,—,—,—,27.2,30.8,25,6.3,—
Seletar,1988,4,27,0,—,—,—,28.1,32.5,24.1,6.5,—
Seletar,1988,4,28,0,—,—,—,28.2,32.9,25.4,7.9,—
Seletar,1988,4,29,3,—,—,—,28.1,33.6,25.3,10.8,—
Seletar,1988,4,30,0,—,—,—,27.5,31.5,24.5,8.2,—
