Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,1997,12,1,0,—,—,—,27.9,32,24.4,11.4,—
Sembawang,1997,12,2,5.1,—,—,—,26.6,33.1,23.8,6.6,—
Sembawang,1997,12,3,1.2,—,—,—,26.5,32.6,23.6,5.2,—
Sembawang,1997,12,4,7.7,—,—,—,27,30.7,23.8,6.7,—
Sembawang,1997,12,5,46.4,—,—,—,26.6,31,23.7,4.4,—
Sembawang,1997,12,6,0.4,—,—,—,26.8,32.4,23.3,8.4,—
Sembawang,1997,12,7,3.4,—,—,—,27,32.1,24.4,9.2,—
Sembawang,1997,12,8,45.8,—,—,—,25.2,27.7,23.8,5.4,—
Sembawang,1997,12,9,72.3,—,—,—,26,31.3,23,8.2,—
Sembawang,1997,12,10,0,—,—,—,26.8,30.4,23.2,9.8,—
Sembawang,1997,12,11,17.2,—,—,—,25.2,28.5,23.5,5,—
Sembawang,1997,12,12,2.9,—,—,—,25.8,30.5,22.1,11.1,—
Sembawang,1997,12,13,0,—,—,—,27.8,31.7,24.4,13.4,—
Sembawang,1997,12,14,0,—,—,—,27.6,31.8,23.3,11.5,—
Sembawang,1997,12,15,8,—,—,—,28.1,32,25.1,13.6,—
Sembawang,1997,12,16,4.5,—,—,—,26.5,30.2,23.7,13.3,—
Sembawang,1997,12,17,0.6,—,—,—,26,29.8,24,9.2,—
Sembawang,1997,12,18,52.8,—,—,—,26,31.1,23,4.8,—
Sembawang,1997,12,19,26.4,—,—,—,25.4,30.1,23.5,7,—
Sembawang,1997,12,20,0.2,—,—,—,26.7,30.7,23.8,10.1,—
Sembawang,1997,12,21,3.2,—,—,—,26.5,29.5,24,5.7,—
Sembawang,1997,12,22,2.3,—,—,—,25.7,28.3,24,5.2,—
Sembawang,1997,12,23,0.2,—,—,—,27.2,32.1,23.5,6.3,—
Sembawang,1997,12,24,33.6,—,—,—,26.4,32.8,23.4,6.9,—
Sembawang,1997,12,25,0,—,—,—,27.6,32.8,24.2,7,—
Sembawang,1997,12,26,0,—,—,—,27.6,31.6,24.5,11.7,—
Sembawang,1997,12,27,0,—,—,—,27.6,32.1,24.1,11.3,—
Sembawang,1997,12,28,0,—,—,—,27.2,32,22.7,10.5,—
Sembawang,1997,12,29,2.3,—,—,—,26.5,33.2,23.8,6.2,—
Sembawang,1997,12,30,3,—,—,—,26.1,32.4,23.8,7.2,—
Sembawang,1997,12,31,9.9,—,—,—,26,31.6,22.7,6.3,—
