Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2023,9,1,     0.0,     0.0,     0.0,     0.0,    29.2,    32.5,    27.4,    10.1,    38.2
Jurong (West),2023,9,2,     0.0,     0.0,     0.0,     0.0,    29.4,    33.2,    26.9,     9.4,    28.5
Jurong (West),2023,9,3,     0.0,     0.0,     0.0,     0.0,    29.2,    32.1,    27.5,    13.3,    32.0
Jurong (West),2023,9,4,     0.0,     0.0,     0.0,     0.0,    29.1,    32.5,    27.6,    14.2,    36.7
Jurong (West),2023,9,5,     0.0,     0.0,     0.0,     0.0,    29.0,    32.0,    27.6,    12.8,    32.8
Jurong (West),2023,9,6,    49.6,    13.2,    18.4,    32.2,    26.4,    30.7,    23.8,     8.5,    36.3
Jurong (West),2023,9,7,     0.2,     0.2,     0.2,     0.8,    27.8,    32.5,    24.2,     9.2,    28.9
Jurong (West),2023,9,8,     0.0,     0.0,     0.0,     0.0,    29.2,    32.1,    27.4,    11.3,    31.7
Jurong (West),2023,9,9,     6.4,     3.8,     4.0,     4.6,    27.4,    30.5,    24.2,     7.0,    29.1
Jurong (West),2023,9,10,     2.4,     2.0,     2.2,     2.4,    27.3,    31.2,    24.8,     7.6,    40.7
Jurong (West),2023,9,11,     0.0,     0.0,     0.0,     0.0,    28.1,    31.1,    25.5,    11.2,    32.8
Jurong (West),2023,9,12,     0.0,     0.0,     0.0,     0.0,    28.8,    31.7,    26.3,    11.0,    34.6
Jurong (West),2023,9,13,     0.0,     0.0,     0.0,     0.0,    29.5,    32.7,    27.2,    12.1,    33.5
Jurong (West),2023,9,14,     0.0,     0.0,     0.0,     0.0,    29.5,    33.1,    27.6,    12.9,    35.9
Jurong (West),2023,9,15,     0.0,     0.0,     0.0,     0.0,    29.4,    32.9,    27.5,    12.9,    36.3
Jurong (West),2023,9,16,     0.0,     0.0,     0.0,     0.0,    29.4,    32.7,    27.7,    13.6,    37.0
Jurong (West),2023,9,17,     0.0,     0.0,     0.0,     0.0,    28.9,    32.9,    26.8,    11.5,    38.9
Jurong (West),2023,9,18,     0.8,     0.4,     0.6,     0.6,    28.4,    31.9,    26.0,     8.9,    35.6
Jurong (West),2023,9,19,     3.4,     2.8,     3.4,     3.4,    27.8,    33.0,    25.4,     7.7,    36.7
Jurong (West),2023,9,20,    82.4,    35.6,    53.2,    65.2,    26.2,    32.4,    22.8,     8.0,    30.9
Jurong (West),2023,9,21,     0.6,     0.4,     0.4,     0.6,    26.9,    31.8,    24.3,    10.8,    42.0
Jurong (West),2023,9,22,     4.6,     4.4,     4.4,     4.4,    27.2,    30.4,    24.4,     9.9,    34.6
Jurong (West),2023,9,23,     6.4,     6.4,     6.4,     6.4,    27.8,    32.7,    25.1,     9.4,    30.6
Jurong (West),2023,9,24,    36.0,    20.0,    24.6,    25.4,    25.9,    28.1,    23.7,     8.7,    30.2
Jurong (West),2023,9,25,     0.0,     0.0,     0.0,     0.0,    28.1,    31.5,    24.9,    11.1,    33.5
Jurong (West),2023,9,26,     0.0,     0.0,     0.0,     0.0,    29.0,    31.8,    26.7,    12.0,    49.6
Jurong (West),2023,9,27,     0.0,     0.0,     0.0,     0.0,    29.5,    32.8,    27.5,    14.0,    43.2
Jurong (West),2023,9,28,     0.0,     0.0,     0.0,     0.0,    29.5,    33.0,    27.4,    13.8,    35.0
Jurong (West),2023,9,29,     0.0,     0.0,     0.0,     0.0,    29.4,    33.1,    27.4,    12.7,    34.3
Jurong (West),2023,9,30,     1.2,     0.6,     0.8,     1.0,    27.3,    28.7,    24.9,     7.3,    28.9
