Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2020,8,1,     0.5,     0.5,     0.5,     0.5,    28.2,    31.4,    25.2,     6.5,    24.4
Sentosa Island,2020,8,2,     0.0,     0.0,     0.0,     0.0,    28.8,    31.5,    27.2,     6.9,    24.1
Sentosa Island,2020,8,3,     0.0,     0.0,     0.0,     0.0,    29.1,    32.9,    27.1,     7.2,    21.3
Sentosa Island,2020,8,4,     3.4,     3.0,     3.4,     3.4,    27.4,    30.1,    24.0,     5.9,    41.9
Sentosa Island,2020,8,5,     0.0,     0.0,     0.0,     0.0,    28.7,    31.5,    26.9,     6.3,    23.3
Sentosa Island,2020,8,6,     0.0,     0.0,     0.0,     0.0,    29.0,    31.5,    27.5,     4.9,    20.6
Sentosa Island,2020,8,7,     0.0,     0.0,     0.0,     0.0,    29.3,    33.7,    27.2,     6.5,    27.4
Sentosa Island,2020,8,8,     0.0,     0.0,     0.0,     0.0,    29.7,    33.4,    27.5,     6.3,    19.1
Sentosa Island,2020,8,9,     0.0,     0.0,     0.0,     0.0,    29.6,    33.6,    27.6,     5.9,    21.7
Sentosa Island,2020,8,10,     0.0,     0.0,     0.0,     0.0,    29.8,    33.0,    27.8,     7.4,    24.4
Sentosa Island,2020,8,11,     0.0,     0.0,     0.0,     0.0,    29.7,    32.5,    28.0,     6.5,    27.4
Sentosa Island,2020,8,12,     0.0,     0.0,     0.0,     0.0,    28.4,    31.1,    26.2,     5.7,    33.9
Sentosa Island,2020,8,13,     7.8,     3.4,     5.8,     7.4,    28.5,    32.4,    25.2,     6.3,    31.3
Sentosa Island,2020,8,14,    36.2,    27.6,    31.8,    32.4,    26.5,    28.8,    23.2,     3.7,    29.8
Sentosa Island,2020,8,15,     0.4,     0.4,     0.4,     0.4,    28.1,    31.7,    25.3,     4.5,    23.3
Sentosa Island,2020,8,16,     4.4,     4.4,     4.4,     4.4,    27.7,    30.1,    23.9,     6.1,    33.2
Sentosa Island,2020,8,17,    18.6,    15.0,    17.6,    18.6,    27.5,    31.5,    23.1,     4.7,    29.4
Sentosa Island,2020,8,18,     0.0,     0.0,     0.0,     0.0,    27.5,    29.4,    26.2,     6.1,    32.8
Sentosa Island,2020,8,19,    11.2,     8.6,    11.2,    11.2,    28.2,    31.2,    24.5,     4.4,    33.5
Sentosa Island,2020,8,20,     0.2,     0.2,     0.2,     0.2,    28.2,    31.6,    26.1,     5.8,    26.3
Sentosa Island,2020,8,21,     0.4,     0.2,     0.2,     0.4,    29.3,    32.9,    27.4,     7.0,    22.6
Sentosa Island,2020,8,22,     0.6,     0.4,     0.4,     0.4,    27.9,    33.2,    25.9,     5.4,    35.2
Sentosa Island,2020,8,23,    19.4,     9.0,    10.4,    14.6,    25.8,    28.7,    23.2,     4.1,    39.6
Sentosa Island,2020,8,24,     4.2,     4.2,     4.2,     4.2,    28.2,    33.0,    25.3,     5.2,    31.7
Sentosa Island,2020,8,25,     0.2,     0.2,     0.2,     0.2,    27.8,    31.2,    26.2,     6.0,    39.3
Sentosa Island,2020,8,26,     3.0,     1.8,     2.8,     3.0,    26.9,    30.3,    25.3,     8.0,    34.3
Sentosa Island,2020,8,27,     0.0,     0.0,     0.0,     0.0,    27.7,    30.6,    26.0,     6.1,    30.6
Sentosa Island,2020,8,28,     0.0,     0.0,     0.0,     0.0,    28.8,    32.0,    26.9,     7.0,    26.3
Sentosa Island,2020,8,29,    13.2,     4.0,     6.0,    10.4,    26.8,    29.3,    25.1,     4.8,    32.0
Sentosa Island,2020,8,30,     0.8,     0.8,     0.8,     0.8,    28.2,    32.9,    25.8,     5.7,    32.0
Sentosa Island,2020,8,31,     0.0,     0.0,     0.0,     0.0,    29.0,    32.0,    27.0,     6.4,    30.9
