Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2023,6,1,    41.2,    15.8,    23.8,    36.4,    27.0,    29.9,    23.9,     6.1,    39.3
Ang Mo Kio,2023,6,2,     0.0,     0.0,     0.0,     0.0,    29.3,    33.6,    25.9,     4.7,    25.6
Ang Mo Kio,2023,6,3,     6.2,     3.8,     4.4,     4.4,    29.0,    31.9,    25.4,     4.6,    31.3
Ang Mo Kio,2023,6,4,    10.4,     5.8,     6.4,     6.6,    26.9,    30.2,    24.5,     4.1,    32.8
Ang Mo Kio,2023,6,5,     0.0,     0.0,     0.0,     0.0,    29.2,    33.4,    25.4,     4.6,    23.3
Ang Mo Kio,2023,6,6,     0.6,     0.4,     0.6,     0.6,    28.5,    31.2,    26.0,     5.0,    26.7
Ang Mo Kio,2023,6,7,     0.0,     0.0,     0.0,     0.0,    29.1,    31.6,    27.7,     5.4,    32.0
Ang Mo Kio,2023,6,8,     0.0,     0.0,     0.0,     0.0,    29.6,    33.0,    26.6,     5.6,    30.2
Ang Mo Kio,2023,6,9,     0.0,     0.0,     0.0,     0.0,    30.0,    33.7,    28.0,     6.1,    30.2
Ang Mo Kio,2023,6,10,     0.0,     0.0,     0.0,     0.0,    29.9,    33.6,    28.3,     7.0,    30.6
Ang Mo Kio,2023,6,11,     0.0,     0.0,     0.0,     0.0,    30.0,    32.9,    28.1,     7.0,    28.5
Ang Mo Kio,2023,6,12,    22.8,    11.4,    14.8,    16.0,    27.5,    29.8,    23.8,     5.4,    32.0
Ang Mo Kio,2023,6,13,     0.0,     0.0,     0.0,     0.0,    29.1,    32.6,    26.0,     5.2,    26.7
Ang Mo Kio,2023,6,14,     0.0,     0.0,     0.0,     0.0,    28.5,    31.7,    26.6,     4.9,    22.0
Ang Mo Kio,2023,6,15,     0.0,     0.0,     0.0,     0.0,    29.1,    32.7,    26.1,     4.8,    22.6
Ang Mo Kio,2023,6,16,     0.4,     0.2,     0.2,     0.2,-,-,-,-,-
Ang Mo Kio,2023,6,17,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2023,6,18,-,-,-,-,-,-,-,-,-
Ang Mo Kio,2023,6,19,     0.2,-,-,-,-,-,-,-,-
Ang Mo Kio,2023,6,20,     0.0,     0.0,     0.0,     0.0,    29.7,    34.7,    27.4,     6.7,    30.6
Ang Mo Kio,2023,6,21,     0.0,     0.0,     0.0,     0.0,    30.1,    33.0,    28.1,     8.0,    30.9
Ang Mo Kio,2023,6,22,     0.0,     0.0,     0.0,     0.0,    30.1,    33.4,    27.9,     7.6,    33.2
Ang Mo Kio,2023,6,23,     0.0,     0.0,     0.0,     0.0,    29.2,    33.2,    27.2,     5.5,    25.6
Ang Mo Kio,2023,6,24,     1.2,     0.6,     0.8,     0.8,    28.0,    32.5,    24.4,     4.6,    35.6
Ang Mo Kio,2023,6,25,     0.0,     0.0,     0.0,     0.0,    29.2,    32.8,    26.4,     5.0,    26.3
Ang Mo Kio,2023,6,26,     4.0,     2.0,     3.4,     4.0,    28.1,    30.9,    24.1,     6.0,    30.9
Ang Mo Kio,2023,6,27,    34.2,    22.2,    23.6,    34.0,    27.9,    31.5,    23.7,     5.0,    24.1
Ang Mo Kio,2023,6,28,     3.2,     1.8,     2.0,     2.0,    28.1,    31.4,    24.7,     5.4,    34.6
Ang Mo Kio,2023,6,29,    12.0,    10.4,    10.4,    11.8,    29.0,    33.0,    24.6,     5.3,    28.5
Ang Mo Kio,2023,6,30,     6.6,     3.0,     4.0,     5.8,    28.3,    30.7,    24.9,     4.7,    27.0
