Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2021,3,1,     0.0,     0.0,     0.0,     0.0,    28.4,    32.8,    25.8,     7.5,    23.3
Marina Barrage,2021,3,2,     0.0,     0.0,     0.0,     0.0,    28.3,    33.5,    25.6,    11.4,    35.9
Marina Barrage,2021,3,3,     0.0,     0.0,     0.0,     0.0,    28.7,    32.9,    26.2,     9.5,    31.7
Marina Barrage,2021,3,4,     0.0,     0.0,     0.0,     0.0,    28.9,    33.2,    26.4,    11.3,    35.9
Marina Barrage,2021,3,5,     0.0,     0.0,     0.0,     0.0,    29.1,    33.4,    26.8,     9.6,    32.0
Marina Barrage,2021,3,6,     4.4,     4.4,     4.4,     4.4,    28.5,    32.6,    26.6,    11.4,    39.6
Marina Barrage,2021,3,7,    53.0,    21.2,    33.4,    39.2,    26.2,    31.3,    24.0,     7.8,    33.5
Marina Barrage,2021,3,8,     0.0,     0.0,     0.0,     0.0,    27.7,    32.3,    24.4,     7.6,    32.8
Marina Barrage,2021,3,9,     0.0,     0.0,     0.0,     0.0,    28.0,    32.3,    25.8,    12.9,    39.3
Marina Barrage,2021,3,10,     0.0,     0.0,     0.0,     0.0,    28.4,    33.2,    25.8,    12.6,    38.5
Marina Barrage,2021,3,11,     0.0,     0.0,     0.0,     0.0,    28.5,    32.6,    26.3,    12.7,    37.0
Marina Barrage,2021,3,12,     1.6,     1.2,     1.2,     1.4,    27.3,    31.1,    25.2,     7.0,    27.8
Marina Barrage,2021,3,13,    28.6,    22.2,    23.2,    27.6,    26.9,    32.1,    25.0,     8.0,    23.7
Marina Barrage,2021,3,14,     0.0,     0.0,     0.0,     0.0,    27.8,    31.9,    25.8,     7.8,    25.2
Marina Barrage,2021,3,15,     0.4,     0.2,     0.4,     0.4,    28.0,    32.9,    26.4,     7.9,    33.2
Marina Barrage,2021,3,16,     0.0,     0.0,     0.0,     0.0,    28.3,    32.4,    26.0,     7.0,    23.7
Marina Barrage,2021,3,17,     7.4,     7.4,     7.4,     7.4,    27.8,    33.0,    25.4,     5.6,    25.9
Marina Barrage,2021,3,18,     3.4,     3.2,     3.4,     3.4,    28.1,    33.0,    25.0,     6.3,    34.6
Marina Barrage,2021,3,19,     0.0,     0.0,     0.0,     0.0,    29.0,    33.7,    26.7,     5.7,    23.3
Marina Barrage,2021,3,20,     0.4,     0.4,     0.4,     0.4,    28.5,    32.9,    26.6,     6.1,    31.7
Marina Barrage,2021,3,21,     2.4,     2.0,     2.4,     2.4,    28.6,    32.8,    26.2,     6.0,    27.4
Marina Barrage,2021,3,22,     0.0,     0.0,     0.0,     0.0,    28.9,    34.1,    26.7,     9.5,    42.4
Marina Barrage,2021,3,23,    17.2,     9.0,     9.0,    10.0,    27.7,    32.4,    25.4,     7.0,    38.2
Marina Barrage,2021,3,24,     5.6,     1.6,     2.0,     2.8,    26.9,    31.5,    25.4,     6.8,    21.7
Marina Barrage,2021,3,25,     0.4,     0.2,     0.2,     0.2,    26.8,    30.0,    25.0,     6.3,    31.3
Marina Barrage,2021,3,26,     0.0,     0.0,     0.0,     0.0,    28.9,    33.4,    26.2,     6.2,    24.4
Marina Barrage,2021,3,27,     0.0,     0.0,     0.0,     0.0,    27.7,    32.0,    25.1,     6.3,    38.9
Marina Barrage,2021,3,28,     0.0,     0.0,     0.0,     0.0,    28.9,    33.4,    25.6,     5.0,    19.8
Marina Barrage,2021,3,29,    50.6,    38.4,    48.8,    49.4,    27.1,    32.2,    22.9,     6.5,    34.3
Marina Barrage,2021,3,30,     0.2,     0.2,     0.2,     0.2,    28.7,    34.1,    25.4,     5.5,    24.8
Marina Barrage,2021,3,31,    44.6,    23.0,    39.4,    42.6,    28.9,    34.3,    23.3,     6.6,    61.9
