Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2023,9,1,     0.4,     0.4,     0.4,     0.4,    29.8,    31.2,    28.8,    17.3,    33.9
East Coast Parkway,2023,9,2,     0.0,     0.0,     0.0,     0.0,    29.8,    31.5,    28.5,    13.7,    27.4
East Coast Parkway,2023,9,3,     0.0,     0.0,     0.0,     0.0,    29.7,    30.8,    28.9,    20.1,    35.0
East Coast Parkway,2023,9,4,     0.0,     0.0,     0.0,     0.0,    29.7,    30.7,    28.9,    22.3,    35.9
East Coast Parkway,2023,9,5,     1.6,     1.6,     1.6,     1.6,    29.2,    30.5,    25.7,    17.2,    43.2
East Coast Parkway,2023,9,6,    26.4,    13.0,    20.0,    23.0,    28.2,    31.4,    24.2,    13.7,    28.5
East Coast Parkway,2023,9,7,     0.0,     0.0,     0.0,     0.2,    28.6,    31.2,    25.7,     7.7,    25.9
East Coast Parkway,2023,9,8,     0.0,     0.0,     0.0,     0.0,    29.8,    31.2,    28.6,    16.8,    32.4
East Coast Parkway,2023,9,9,     0.2,     0.2,     0.2,     0.2,    28.6,    29.7,    27.0,    11.7,    29.8
East Coast Parkway,2023,9,10,     5.0,     3.2,     4.8,     4.8,    28.0,    30.3,    25.1,    10.2,    50.4
East Coast Parkway,2023,9,11,     0.0,     0.0,     0.0,     0.0,    29.2,    31.2,    27.2,    15.0,    37.4
East Coast Parkway,2023,9,12,     0.2,     0.2,     0.2,     0.2,    29.4,    30.9,    27.2,    14.4,    60.6
East Coast Parkway,2023,9,13,     0.4,     0.4,     0.4,     0.4,    29.7,    31.5,    28.0,    13.3,    34.6
East Coast Parkway,2023,9,14,     0.0,     0.0,     0.0,     0.0,    29.7,    31.0,    28.6,    16.5,    32.8
East Coast Parkway,2023,9,15,     0.0,     0.0,     0.0,     0.0,    29.7,    31.3,    28.6,    17.1,    32.0
East Coast Parkway,2023,9,16,    19.4,    16.6,    17.2,    19.4,    29.5,    31.3,    25.1,    15.3,    47.6
East Coast Parkway,2023,9,17,     0.0,     0.0,     0.0,     0.0,    29.2,    30.4,    27.0,    13.9,    43.9
East Coast Parkway,2023,9,18,     3.0,     1.8,     1.8,     1.8,    28.7,    31.0,    25.6,    10.3,    37.4
East Coast Parkway,2023,9,19,     0.0,     0.0,     0.0,     0.0,    29.3,    30.5,    27.9,    12.4,    29.4
East Coast Parkway,2023,9,20,     1.8,     0.8,     0.8,     1.0,    28.4,    30.7,    26.5,     9.2,    41.5
East Coast Parkway,2023,9,21,     1.2,     0.8,     1.0,     1.2,    28.1,    30.6,    25.7,    11.6,    58.0
East Coast Parkway,2023,9,22,     1.8,     1.6,     1.8,     1.8,    28.1,    30.2,    26.9,     9.0,    30.6
East Coast Parkway,2023,9,23,     0.0,     0.0,     0.0,     0.0,    29.1,    30.2,    27.4,     7.5,    19.8
East Coast Parkway,2023,9,24,     1.8,     1.0,     1.2,     1.4,    27.9,    29.7,    25.3,    12.0,    41.1
East Coast Parkway,2023,9,25,     0.0,     0.0,     0.0,     0.0,    29.0,    30.7,    26.3,    12.7,    28.5
East Coast Parkway,2023,9,26,     0.0,     0.0,     0.0,     0.0,    29.6,    31.2,    27.9,    16.6,    44.3
East Coast Parkway,2023,9,27,     0.0,     0.0,     0.0,     0.0,    29.9,    31.5,    28.8,    17.4,    30.2
East Coast Parkway,2023,9,28,     0.0,     0.0,     0.0,     0.0,    29.9,    31.8,    28.7,    16.0,    27.4
East Coast Parkway,2023,9,29,    16.8,    16.2,    16.6,    16.6,    29.3,    31.4,    24.1,    11.0,    57.6
East Coast Parkway,2023,9,30,     0.5,     0.5,     0.5,     0.5,    28.5,    30.4,    26.7,     9.6,    36.3
