Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2000,11,1,0,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,2,0,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,3,0,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,4,63.1,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,5,0.1,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,6,1.4,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,7,3.3,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,8,0.6,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,9,4,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,10,1.7,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,11,12.4,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,12,0.7,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,13,0.2,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,14,12.8,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,15,9.6,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,16,23.3,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,17,0,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,18,0,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,19,10,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,20,11.4,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,21,49.3,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,22,104.3,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,23,3.2,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,24,0.7,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,25,0,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,26,9.9,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,27,19.6,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,28,1.8,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,29,0.1,—,—,—,—,—,—,—,—
Sentosa Island,2000,11,30,7.5,—,—,—,—,—,—,—,—
