Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2021,2,1,     0.0,     0.0,     0.0,     0.0,    27.2,    30.0,    25.7,    21.9,    48.9
Tai Seng,2021,2,2,     0.0,     0.0,     0.0,     0.0,    27.3,    30.1,    25.6,    21.6,    49.6
Tai Seng,2021,2,3,     0.0,     0.0,     0.0,     0.0,    27.3,    30.2,    25.7,    21.5,    46.1
Tai Seng,2021,2,4,     0.0,     0.0,     0.0,     0.0,    27.1,    30.7,    24.8,    23.0,    50.4
Tai Seng,2021,2,5,     0.0,     0.0,     0.0,     0.0,    27.4,    31.2,    24.9,    21.7,    49.3
Tai Seng,2021,2,6,     0.0,     0.0,     0.0,     0.0,    27.6,    31.1,    25.6,    22.5,    47.8
Tai Seng,2021,2,7,     0.0,     0.0,     0.0,     0.0,    28.0,    32.3,    25.6,    22.2,    47.8
Tai Seng,2021,2,8,     0.0,     0.0,     0.0,     0.0,    27.8,    31.6,    25.9,    22.5,    48.5
Tai Seng,2021,2,9,     4.8,     4.6,     4.8,     4.8,    27.7,    31.9,    25.6,    18.6,    40.4
Tai Seng,2021,2,10,     0.0,     0.0,     0.0,     0.0,    27.5,    30.6,    25.4,    17.5,    37.4
Tai Seng,2021,2,11,     0.0,     0.0,     0.0,     0.0,    27.7,    31.4,    25.5,    19.4,    47.2
Tai Seng,2021,2,12,    10.2,     8.6,     8.6,     8.6,    27.2,    30.8,    25.5,    19.3,    45.4
Tai Seng,2021,2,13,     0.0,     0.0,     0.0,     0.0,    27.5,    31.2,    25.6,    18.9,    56.1
Tai Seng,2021,2,14,     0.0,     0.0,     0.0,     0.0,    27.0,    29.9,    25.5,    19.8,    44.3
Tai Seng,2021,2,15,     0.0,     0.0,     0.0,     0.0,    27.0,    30.1,    24.9,    20.9,    47.2
Tai Seng,2021,2,16,     0.0,     0.0,     0.0,     0.0,    26.8,    30.2,    24.7,    20.2,    47.2
Tai Seng,2021,2,17,     0.0,     0.0,     0.0,     0.0,    26.9,    30.1,    24.5,    21.4,    45.0
Tai Seng,2021,2,18,     0.0,     0.0,     0.0,     0.0,    26.9,    30.7,    24.3,    24.4,    50.0
Tai Seng,2021,2,19,     0.0,     0.0,     0.0,     0.0,    27.1,    30.1,    25.2,    25.1,    54.1
Tai Seng,2021,2,20,     0.0,     0.0,     0.0,     0.0,    27.1,    30.3,    25.2,    24.0,    51.1
Tai Seng,2021,2,21,     0.0,     0.0,     0.0,     0.0,    27.0,    30.1,    25.1,    21.8,    46.1
Tai Seng,2021,2,22,     0.0,     0.0,     0.0,     0.0,    27.2,    31.4,    24.9,    21.2,    48.2
Tai Seng,2021,2,23,     0.0,     0.0,     0.0,     0.0,    27.1,    31.6,    24.5,    18.6,    41.5
Tai Seng,2021,2,24,     1.8,     1.8,     1.8,     1.8,    26.9,    30.6,    24.8,    17.1,    37.0
Tai Seng,2021,2,25,     0.0,     0.0,     0.0,     0.0,    27.8,    33.1,    25.1,    16.1,    34.3
Tai Seng,2021,2,26,     0.0,     0.0,     0.0,     0.0,    28.4,    33.8,    25.0,    13.9,    31.3
Tai Seng,2021,2,27,     0.0,     0.0,     0.0,     0.0,    28.7,    33.9,    25.9,    11.9,    26.3
Tai Seng,2021,2,28,     0.0,     0.0,     0.0,     0.0,    28.6,    33.4,    25.6,    14.1,    30.9
