Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2023,2,1,     0.0,     0.0,     0.0,     0.0,    27.1,    30.4,    24.7,     9.0,    38.5
East Coast Parkway,2023,2,2,    21.2,    13.6,    15.8,    16.0,    27.1,    31.0,    23.6,     9.5,    53.0
East Coast Parkway,2023,2,3,     8.2,     6.6,     7.0,     7.0,    27.0,    31.0,    24.6,     7.7,    33.5
East Coast Parkway,2023,2,4,    21.6,     8.0,     9.2,    11.2,    25.7,    27.9,    24.6,     8.1,    28.9
East Coast Parkway,2023,2,5,     7.8,     7.2,     7.4,     7.6,    26.7,    30.3,    24.8,     7.4,    32.0
East Coast Parkway,2023,2,6,     0.0,     0.0,     0.0,     0.0,    27.4,    30.7,    25.2,     6.4,    26.3
East Coast Parkway,2023,2,7,     4.6,     4.6,     4.6,     4.6,    27.5,    30.7,    25.2,     9.7,    33.5
East Coast Parkway,2023,2,8,     0.0,     0.0,     0.0,     0.0,    27.9,    30.8,    26.0,    12.3,    44.6
East Coast Parkway,2023,2,9,     0.0,     0.0,     0.0,     0.0,    28.0,    30.6,    26.4,    10.4,    37.0
East Coast Parkway,2023,2,10,     8.8,     7.4,     7.4,     7.4,    27.3,    30.0,    25.0,     9.7,    33.5
East Coast Parkway,2023,2,11,     0.0,     0.0,     0.0,     0.0,    27.9,    30.6,    26.4,    11.0,    39.6
East Coast Parkway,2023,2,12,    23.6,    10.6,    13.2,    15.6,    26.3,    30.1,    24.3,     6.9,    30.2
East Coast Parkway,2023,2,13,     0.0,     0.0,     0.0,     0.0,    27.3,    30.8,    25.1,     7.7,    31.7
East Coast Parkway,2023,2,14,    57.4,    25.2,    27.6,    44.8,    27.1,    30.5,    24.5,     7.9,    37.0
East Coast Parkway,2023,2,15,    18.4,    14.2,    17.4,    18.0,    26.6,    29.1,    22.4,    11.4,    50.7
East Coast Parkway,2023,2,16,     0.0,     0.0,     0.0,     0.0,    27.4,    30.1,    25.0,    11.3,    47.2
East Coast Parkway,2023,2,17,     0.0,     0.0,     0.0,     0.0,    27.6,    30.6,    25.3,    10.6,    35.2
East Coast Parkway,2023,2,18,     0.0,     0.0,     0.0,     0.0,    28.1,    31.2,    26.1,    14.0,    42.8
East Coast Parkway,2023,2,19,     0.0,     0.0,     0.0,     0.0,    28.2,    31.3,    26.5,    14.9,    42.0
East Coast Parkway,2023,2,20,     3.0,     3.0,     3.0,     3.0,    27.7,    30.2,    25.8,    11.4,    40.4
East Coast Parkway,2023,2,21,     0.0,     0.0,     0.0,     0.0,    27.9,    30.5,    25.9,    14.8,    44.6
East Coast Parkway,2023,2,22,     0.0,     0.0,     0.0,     0.0,    27.8,    30.1,    26.4,    14.1,    44.6
East Coast Parkway,2023,2,23,     0.0,     0.0,     0.0,     0.0,    28.0,    30.6,    26.6,    14.9,    46.5
East Coast Parkway,2023,2,24,     0.0,     0.0,     0.0,     0.0,    28.1,    30.6,    26.7,    15.2,    44.3
East Coast Parkway,2023,2,25,     0.0,     0.0,     0.0,     0.0,    27.7,    30.5,    25.9,    14.0,    45.7
East Coast Parkway,2023,2,26,     6.2,     4.2,     5.8,     6.2,    27.6,    30.4,    24.9,    17.7,    51.9
East Coast Parkway,2023,2,27,     1.8,     3.6,     6.0,     6.8,    27.3,    29.9,    25.0,    15.0,    51.5
East Coast Parkway,2023,2,28,   192.6,    26.4,    35.6,    62.0,    25.4,    28.9,    23.3,    10.0,    42.4
