Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2023,5,1,     0.0,     0.0,     0.0,     0.0,    28.7,    34.5,    25.1,     6.2,    23.3
Jurong (West),2023,5,2,     0.4,     0.4,     0.4,     0.4,    29.2,    33.5,    26.2,     5.5,    22.4
Jurong (West),2023,5,3,     9.4,     9.4,     9.4,     9.4,    27.9,    33.4,    24.9,     5.4,    40.7
Jurong (West),2023,5,4,    25.6,    18.2,    23.4,    25.4,    27.8,    34.5,    25.0,     5.1,    27.0
Jurong (West),2023,5,5,     0.0,     0.0,     0.0,     0.0,    28.2,    31.5,    25.6,     5.8,    23.3
Jurong (West),2023,5,6,     9.4,     7.0,     7.4,     7.6,    28.0,    31.9,    23.9,     7.9,    30.9
Jurong (West),2023,5,7,    37.2,    21.2,    29.2,    33.2,    28.0,    30.7,    23.9,     9.6,    53.7
Jurong (West),2023,5,8,     0.2,     0.2,     0.2,     0.2,    29.6,    33.5,    26.4,     8.8,    35.0
Jurong (West),2023,5,9,     0.0,     0.0,     0.0,     0.0,    29.7,    34.8,    26.8,     7.8,    27.4
Jurong (West),2023,5,10,     0.0,     0.0,     0.0,     0.0,    30.6,    34.6,    28.4,     9.0,    26.3
Jurong (West),2023,5,11,     0.0,     0.0,     0.0,     0.0,    30.3,    34.9,    28.7,     8.1,    30.6
Jurong (West),2023,5,12,     0.0,     0.0,     0.0,     0.0,    30.4,    34.0,    27.5,     6.9,    23.3
Jurong (West),2023,5,13,     0.0,     0.0,     0.0,     0.0,    30.5,    34.4,    26.8,     6.7,    24.4
Jurong (West),2023,5,14,     4.2,     4.2,     4.2,     4.2,    29.0,    33.3,    26.0,     6.1,    30.2
Jurong (West),2023,5,15,     0.0,     0.0,     0.0,     0.0,    28.5,    33.8,    26.0,     5.7,    33.9
Jurong (West),2023,5,16,     3.0,     2.0,     2.8,     2.8,    27.0,    30.1,    23.4,     6.3,    50.7
Jurong (West),2023,5,17,     1.4,     0.8,     1.0,     1.2,    27.9,    32.3,    26.1,     4.7,    32.8
Jurong (West),2023,5,18,     0.0,     0.0,     0.0,     0.0,    28.5,    32.6,    25.5,     6.6,    26.3
Jurong (West),2023,5,19,    15.8,    15.8,    15.8,    15.8,    28.1,    31.1,    24.9,     6.4,    28.2
Jurong (West),2023,5,20,     0.0,     0.0,     0.0,     0.0,    29.1,    32.1,    27.1,     7.1,    33.2
Jurong (West),2023,5,21,    36.4,    23.4,    30.6,    31.8,    26.7,    28.9,    21.6,     5.0,    33.2
Jurong (West),2023,5,22,     0.0,     0.0,     0.0,     0.0,    29.3,    32.6,    26.1,     6.7,    21.7
Jurong (West),2023,5,23,     3.8,     1.8,     2.2,     3.6,    28.2,    31.6,    23.6,     7.6,    46.1
Jurong (West),2023,5,24,     0.0,     0.0,     0.0,     0.0,    29.6,    33.3,    27.6,     7.3,    22.4
Jurong (West),2023,5,25,     0.0,     0.0,     0.0,     0.0,    29.8,    32.0,    28.6,     8.8,    33.9
Jurong (West),2023,5,26,    42.4,    24.4,    35.4,    38.2,    27.8,    31.0,    24.5,     7.5,    43.2
Jurong (West),2023,5,27,     1.6,     1.6,     1.6,     1.6,    28.3,    32.5,    25.9,     5.7,    33.2
Jurong (West),2023,5,28,     3.8,     3.8,     3.8,     3.8,    28.7,    31.7,    24.6,     7.2,    32.4
Jurong (West),2023,5,29,     1.0,     0.4,     0.6,     0.6,    29.1,    32.9,    25.3,     8.2,    44.6
Jurong (West),2023,5,30,     0.0,     0.0,     0.0,     0.0,    29.5,    33.1,    25.1,     7.0,    37.4
Jurong (West),2023,5,31,     0.0,     0.0,     0.0,     0.0,    30.1,    34.5,    28.0,     8.5,    27.4
